dataset_key,city,time_aggregation,time_index,sample_size,n_sensors_available,estimator,nominal_coverage,empirical_coverage,qce_pct_points,absolute_error_median_ugm3,absolute_error_p95_ugm3,draws,seed_used,valid_sensor_set_hash
lucknow_lcs,Lucknow,period,study_period,5,71,arithmetic_mean_ci,0.95,0.9571,0.7099999999999995,4.988727066363346,14.547405740731914,10000,1480101741,300e2edf7b4d3819
lucknow_lcs,Lucknow,period,study_period,5,71,lognormal_delta_ci,0.95,0.9661,1.6100000000000003,4.989202113516331,14.815482355103384,10000,1480101741,300e2edf7b4d3819
lucknow_lcs,Lucknow,period,study_period,10,71,arithmetic_mean_ci,0.68,0.6829,0.28999999999999027,3.3689136983422046,9.71341713101705,10000,2762158273,300e2edf7b4d3819
lucknow_lcs,Lucknow,period,study_period,10,71,lognormal_delta_ci,0.68,0.7015,2.1499999999999964,3.3742642798072637,9.82748002151995,10000,2762158273,300e2edf7b4d3819
lucknow_lcs,Lucknow,period,study_period,10,71,arithmetic_mean_ci,0.9,0.9011,0.10999999999999899,3.3689136983422046,9.71341713101705,10000,2762158273,300e2edf7b4d3819
lucknow_lcs,Lucknow,period,study_period,10,71,lognormal_delta_ci,0.9,0.9177,1.7699999999999938,3.3742642798072637,9.82748002151995,10000,2762158273,300e2edf7b4d3819
lucknow_lcs,Lucknow,period,study_period,10,71,arithmetic_mean_ci,0.95,0.9503,0.030000000000007798,3.3689136983422046,9.71341713101705,10000,2762158273,300e2edf7b4d3819
lucknow_lcs,Lucknow,period,study_period,10,71,lognormal_delta_ci,0.95,0.9612,1.1200000000000099,3.3742642798072637,9.82748002151995,10000,2762158273,300e2edf7b4d3819
lucknow_lcs,Lucknow,period,study_period,15,71,arithmetic_mean_ci,0.68,0.6825,0.24999999999999467,2.6458506133093884,7.569553682381344,10000,2091514451,300e2edf7b4d3819
lucknow_lcs,Lucknow,period,study_period,15,71,lognormal_delta_ci,0.68,0.7036,2.3599999999999954,2.634516077603294,7.5920946209891405,10000,2091514451,300e2edf7b4d3819
lucknow_lcs,Lucknow,period,study_period,15,71,arithmetic_mean_ci,0.9,0.9047,0.46999999999999265,2.6458506133093884,7.569553682381344,10000,2091514451,300e2edf7b4d3819
lucknow_lcs,Lucknow,period,study_period,15,71,lognormal_delta_ci,0.9,0.9179,1.7900000000000027,2.634516077603294,7.5920946209891405,10000,2091514451,300e2edf7b4d3819
lucknow_lcs,Lucknow,period,study_period,15,71,arithmetic_mean_ci,0.95,0.9514,0.14000000000000679,2.6458506133093884,7.569553682381344,10000,2091514451,300e2edf7b4d3819
lucknow_lcs,Lucknow,period,study_period,15,71,lognormal_delta_ci,0.95,0.9645,1.4500000000000068,2.634516077603294,7.5920946209891405,10000,2091514451,300e2edf7b4d3819
lucknow_lcs,Lucknow,period,study_period,20,71,arithmetic_mean_ci,0.68,0.673,0.7000000000000006,2.22644637152165,6.382964037237038,10000,3526070814,300e2edf7b4d3819
lucknow_lcs,Lucknow,period,study_period,20,71,lognormal_delta_ci,0.68,0.695,1.4999999999999902,2.2067326247244026,6.379874826968159,10000,3526070814,300e2edf7b4d3819
lucknow_lcs,Lucknow,period,study_period,20,71,arithmetic_mean_ci,0.9,0.8982,0.18000000000000238,2.22644637152165,6.382964037237038,10000,3526070814,300e2edf7b4d3819
lucknow_lcs,Lucknow,period,study_period,20,71,lognormal_delta_ci,0.9,0.9152,1.5199999999999991,2.2067326247244026,6.379874826968159,10000,3526070814,300e2edf7b4d3819
