dataset_key,date,n_sensors_available,reference_mean_ugm3,ape_median_pct,ape_p95_pct,absolute_error_median_ugm3,absolute_error_p95_ugm3
lucknow_madhwal_lcs,2022-03-15,56,103.93197195081656,2.362295821342001,6.733011266504562,2.45518063043248,6.99775138094884
lucknow_madhwal_lcs,2022-03-16,55,100.91733316464092,3.0602362019697846,8.687753257429511,3.0883087635668005,8.767448899322083
lucknow_madhwal_lcs,2022-03-17,53,111.67265275355145,2.5112284250292047,7.15893934745675,2.8043553989313423,7.994577478322736
lucknow_madhwal_lcs,2022-03-18,52,102.02008745986444,2.5689918247621657,7.503055043656406,2.620887706459129,7.654623317700036
lucknow_madhwal_lcs,2022-03-19,52,87.5300193119311,2.835164973077501,8.000885433065058,2.481620448459843,7.003176564687327
lucknow_madhwal_lcs,2022-03-20,52,90.76185903884536,2.5944555249047703,7.459818131047613,2.3547760663396033,6.770669616655662
lucknow_madhwal_lcs,2022-03-21,54,63.21633131949693,3.3550484942205103,9.393649424427654,2.1209385720362306,5.938320543138201
lucknow_madhwal_lcs,2022-03-22,55,44.42782796656952,2.873929753451358,8.2066749785223,1.276824566743425,3.646047441233393
lucknow_madhwal_lcs,2022-03-23,57,39.65126677871939,3.259964992271774,9.30221204121979,1.2926174159785404,3.6884449127862178
lucknow_madhwal_lcs,2022-03-24,57,55.11514798816439,4.734759928240166,12.686331189799,2.6095699413338735,6.992090209526375
lucknow_madhwal_lcs,2022-03-25,55,46.608440567313686,3.513825699427662,9.958355158631583,1.6377393627567365,4.641434045592818
lucknow_madhwal_lcs,2022-03-26,56,31.008368473117695,3.65089957387544,10.510968067730657,1.1320843924507802,3.259279708533661
lucknow_madhwal_lcs,2022-03-27,53,36.09408473714711,3.334139412767955,9.448996373637396,1.2034271048990846,3.410528757910639
lucknow_madhwal_lcs,2022-03-28,56,43.26103756835422,4.269541955511387,12.201406749156922,1.8470481493704265,5.278455157620483
lucknow_madhwal_lcs,2022-03-29,59,47.562638281924286,4.833059165785404,13.920015335603471,2.298730448973899,6.62072654286147
lucknow_madhwal_lcs,2022-03-30,59,89.27607810154589,2.7959784757923325,7.82981954645465,2.496139927750775,6.990155813502961
lucknow_madhwal_lcs,2022-03-31,56,93.36670991645369,3.1496530629444743,9.239851369960194,2.940727438654065,8.626945225302205
lucknow_madhwal_lcs,2022-04-01,56,87.57580019833975,4.101536876437118,11.799921274951105,3.591953739969796,10.333875479312564
lucknow_madhwal_lcs,2022-04-02,55,64.33494077082584,3.5687144215217854,10.1809105698499,2.2959303093659607,6.54988278504368
lucknow_madhwal_lcs,2022-04-03,54,74.42221548914164,4.159050350229153,12.068716157206785,3.09525741394944,8.981805945289286
lucknow_madhwal_lcs,2022-04-04,58,40.81411837931669,4.259567546072064,11.98373262655018,1.7385049407008069,4.891054820460988
lucknow_madhwal_lcs,2022-04-05,58,44.76791421467641,4.356066883512487,12.617934780479615,1.9501202855447983,5.648786218188932
lucknow_madhwal_lcs,2022-04-06,57,47.83791430361574,4.281149303970506,12.722323936729245,2.0480125352432523,6.086094422280928
lucknow_madhwal_lcs,2022-04-07,56,53.98392882726932,4.308444468063531,12.500178008630687,2.3258675952018386,6.748087199461162
lucknow_madhwal_lcs,2022-04-08,54,54.85484580650027,3.628140019752153,10.433161038603096,1.990210613478972,5.7230944004695905
lucknow_madhwal_lcs,2022-04-09,54,85.7875519337428,3.641838436327416,10.531460378387337,3.1242440399073885,9.03468204149058
lucknow_madhwal_lcs,2022-04-10,53,92.73507606268454,3.0066925981919623,8.544831917787834,2.7882586679044223,7.924056378389094
lucknow_madhwal_lcs,2022-04-11,54,85.432797681863,3.7238672963138946,10.630057832586644,3.181404013200911,9.081555801578777
lucknow_madhwal_lcs,2022-04-12,56,75.45437895774373,2.923163630191893,8.301730505910827,2.2056549630799296,6.2640191959805716
lucknow_madhwal_lcs,2022-04-13,56,68.09782477904876,3.137322481588204,8.959475805363976,2.1364483662656397,6.101208135058029
lucknow_madhwal_lcs,2022-04-14,55,46.56043254847911,3.5415354237012178,10.17651724800477,1.6489542121328995,4.738230449041604
lucknow_madhwal_lcs,2022-04-15,55,32.63718619498714,5.050583783665354,14.386390518944342,1.648368433408688,4.695313060405841
lucknow_madhwal_lcs,2022-04-16,55,31.7344710591903,4.93003168032779,14.04788531950858,1.564519476802536,4.4580221011476935
lucknow_madhwal_lcs,2022-04-17,56,43.01653595470844,4.47893696718609,12.54145450193105,1.926683530878332,5.39489928506657
lucknow_madhwal_lcs,2022-04-18,56,44.12044742316789,4.537914400937023,13.217956258959005,2.0021481373737835,5.8318214416513365
lucknow_madhwal_lcs,2022-04-19,56,70.50378821537299,3.658293448120108,10.483563936736042,2.579235464959467,7.3913097153796
lucknow_madhwal_lcs,2022-04-20,56,41.98407577253761,3.866936229708375,11.077002766004297,1.6234974367564732,4.65057723460533
lucknow_madhwal_lcs,2022-04-21,55,31.94818644072937,3.6713646157000337,10.471729982202143,1.1729344123428138,3.3455278182836974
