dataset_key,city,date,daily_reference_mean_ugm3,daily_reference_median_ugm3,daily_spatial_sd_ugm3,daily_spatial_cv,daily_valid_sensor_count,daily_missing_fraction
dhaka_lcs,Dhaka,2022-09-08,33.21397443230834,32.59895833333333,8.381587860603087,0.25235124684295646,32,0.16547619047619033
dhaka_lcs,Dhaka,2022-09-09,27.848201480546933,27.515625,6.330830162185519,0.22733353773700085,32,0.11309523809523814
dhaka_lcs,Dhaka,2022-09-10,23.604615365718963,23.333333333333332,8.345944073979737,0.35357255115881153,33,0.08452380952380933
dhaka_lcs,Dhaka,2022-09-11,14.11835799292568,12.965277777777779,5.721194453265764,0.40523086722496315,33,0.10238095238095235
dhaka_lcs,Dhaka,2022-09-12,13.802471740033496,13.697916666666666,5.217808977322805,0.3780343894629225,33,0.11309523809523825
dhaka_lcs,Dhaka,2022-09-13,16.9462904976739,15.708333333333334,5.921218898320914,0.3494109167509951,33,0.09880952380952368
dhaka_lcs,Dhaka,2022-09-14,20.018409408004242,18.405117753623188,6.907126938257466,0.34503874895753167,34,0.11190476190476184
dhaka_lcs,Dhaka,2022-09-15,16.03270856073577,15.244791666666666,3.7792293541746282,0.23571995585511926,34,0.07738095238095222
dhaka_lcs,Dhaka,2022-09-16,24.355696309320834,23.292270531400966,7.712886755417136,0.3166769144048427,34,0.06666666666666654
dhaka_lcs,Dhaka,2022-09-17,38.88452887248444,38.907986111111114,10.01063038923127,0.2574450733879154,34,0.050000000000000044
dhaka_lcs,Dhaka,2022-09-18,51.26749725516029,51.06597222222222,12.991945158654067,0.25341485062148944,35,0.02142857142857124
dhaka_lcs,Dhaka,2022-09-19,20.607778091473744,19.208333333333332,6.117252277688013,0.2968419133074304,35,0.026190476190476097
dhaka_lcs,Dhaka,2022-09-20,13.909125111177541,13.197916666666666,3.9779699106082695,0.2859971334510123,35,0.0452380952380953
dhaka_lcs,Dhaka,2022-09-21,17.897989690606153,17.53125,4.271766455229275,0.23867297551698405,35,0.0357142857142857
dhaka_lcs,Dhaka,2022-09-22,20.788652849479714,19.00378787878788,7.825618075725368,0.3764369982214226,35,0.06785714285714284
dhaka_lcs,Dhaka,2022-09-23,21.833894182508313,21.229166666666668,5.907262258149882,0.27055468020369633,35,0.046428571428571375
dhaka_lcs,Dhaka,2022-09-24,28.966837878622776,29.28125,5.265310905408749,0.18177030325061797,35,0.03214285714285714
dhaka_lcs,Dhaka,2022-09-25,36.36064792451895,34.64492753623188,9.371677708487704,0.2577423187821726,35,0.06547619047619035
dhaka_lcs,Dhaka,2022-09-26,52.67945647692542,50.760416666666664,14.424200311821602,0.27381072768166603,35,0.06666666666666676
dhaka_lcs,Dhaka,2022-09-27,58.43223027047868,57.822916666666664,14.731948505750067,0.2521202500325063,35,0.08333333333333326
dhaka_lcs,Dhaka,2022-09-28,86.327935177833,81.47619047619048,24.282413498651483,0.28128106445069523,35,0.08928571428571441
dhaka_lcs,Dhaka,2022-09-29,66.45032924632302,64.41304347826087,15.959974126104607,0.2401790074951019,35,0.08214285714285718
dhaka_lcs,Dhaka,2022-09-30,39.267353191935534,38.375,8.019419632253818,0.20422613138847343,35,0.046428571428571375
dhaka_lcs,Dhaka,2022-10-01,54.90489166186896,55.024003623188406,11.917665587022315,0.21706017854323617,34,0.1059523809523808
dhaka_lcs,Dhaka,2022-10-02,32.00587746998487,30.832175925925927,7.982809377541409,0.24941698239730165,34,0.09404761904761894
dhaka_lcs,Dhaka,2022-10-03,16.013283875520372,16.416666666666668,4.955669835662905,0.30947242765356053,33,0.10000000000000009
dhaka_lcs,Dhaka,2022-10-04,22.31734648317625,22.072743055555556,8.571801510155312,0.384086948536516,34,0.34999999999999987
dhaka_lcs,Dhaka,2022-10-05,19.52083997387874,18.515625,6.650753693873926,0.3407001800523668,34,0.1333333333333332
dhaka_lcs,Dhaka,2022-10-06,18.595481894708744,16.994791666666664,7.456766850995349,0.40099884978604056,34,0.14761904761904765
dhaka_lcs,Dhaka,2022-10-07,33.493440007321844,27.626736111111114,15.568705355720635,0.46482849633591633,34,0.13571428571428557
dhaka_lcs,Dhaka,2022-10-08,30.528246059502923,25.74990465293669,12.029001348630905,0.39402857685256637,34,0.13928571428571423
dhaka_lcs,Dhaka,2022-10-09,23.846924064470862,23.35144927536232,4.827051874012915,0.2024182180042524,34,0.14761904761904765
dhaka_lcs,Dhaka,2022-10-10,11.452976353077768,10.162698412698413,4.289775286986439,0.37455550022450224,33,0.17619047619047623
dhaka_lcs,Dhaka,2022-10-11,9.923287621438028,8.390625,4.005335093241776,0.4036298499086883,34,0.1773809523809523
dhaka_lcs,Dhaka,2022-10-12,15.585682367392558,13.077445652173914,7.720692217747972,0.49537081763585455,34,0.15952380952380962
dhaka_lcs,Dhaka,2022-10-13,22.157359503419286,20.65431488801054,9.501377186040076,0.42881360410178115,34,0.14047619047619042
dhaka_lcs,Dhaka,2022-10-14,44.35192208885391,42.375,16.915966594225974,0.3814032357005138,33,0.1357142857142858
dhaka_lcs,Dhaka,2022-10-15,36.354910375265334,35.54761904761905,11.61103182557748,0.3193800151265739,32,0.19047619047619058
dhaka_lcs,Dhaka,2022-10-16,32.197258491193786,30.838541666666668,8.32225284519256,0.2584770640478215,32,0.17500000000000016
dhaka_lcs,Dhaka,2022-10-17,51.662542919619,49.8515873015873,15.171477799005489,0.29366494449587144,32,0.22619047619047616
dhaka_lcs,Dhaka,2022-10-18,60.180979972192965,57.857142857142854,14.097638510884988,0.23425405364616692,31,0.2523809523809524
dhaka_lcs,Dhaka,2022-10-19,41.719044822638786,38.83333333333333,14.498118173461929,0.34751797974038334,31,0.22738095238095235
dhaka_lcs,Dhaka,2022-10-20,40.4903895871179,37.322916666666664,12.402992071763027,0.30631940562283605,33,0.21309523809523812
dhaka_lcs,Dhaka,2022-10-21,34.36218200572398,33.572463768115945,10.618873103441636,0.30902790462121316,33,0.15119047619047588
dhaka_lcs,Dhaka,2022-10-22,33.820428585800045,30.285714285714285,13.685216357567205,0.4046434929956247,33,0.16547619047619055
dhaka_lcs,Dhaka,2022-10-23,54.661865129137595,51.619565217391305,16.26393664815584,0.29753716983005624,33,0.2238095238095239
dhaka_lcs,Dhaka,2022-10-24,22.873175307033613,21.875,10.01088771306492,0.437669347551694,33,0.22499999999999998
dhaka_lcs,Dhaka,2022-10-25,28.34828099165632,23.357142857142858,17.354355512584124,0.612183698817293,33,0.24166666666666659
dhaka_lcs,Dhaka,2022-10-26,49.753215205800096,48.625,16.812559269432594,0.3379190510580838,34,0.11428571428571443
dhaka_lcs,Dhaka,2022-10-27,59.690678923373426,55.5625,18.62745872110044,0.31206645756221035,33,0.08095238095238122
dhaka_lcs,Dhaka,2022-10-28,61.93321764641299,57.625,17.988124901739752,0.29044389400913967,33,0.07857142857142863
dhaka_lcs,Dhaka,2022-10-29,63.69385679921747,61.770833333333336,17.59001908739875,0.2761650804542717,33,0.0797619047619047
dhaka_lcs,Dhaka,2022-10-30,62.94077636983646,58.704861111111114,18.326070043790633,0.2911637113611004,34,0.08809523809523812
dhaka_lcs,Dhaka,2022-10-31,67.75169553868072,65.02604166666666,23.957702906712377,0.35361038150011276,34,0.08452380952380978
dhaka_lcs,Dhaka,2022-11-01,61.107811854155365,56.07118055555556,25.65666523207392,0.4198590074425853,34,0.07857142857142863
dhaka_lcs,Dhaka,2022-11-02,46.121046004294094,43.31597222222222,15.229880589969401,0.3302154202780099,34,0.13095238095238093
dhaka_lcs,Dhaka,2022-11-03,50.08748764165475,45.46875,15.352398719498678,0.3065116547536917,33,0.10119047619047628
dhaka_lcs,Dhaka,2022-11-04,61.93644365259978,58.770833333333336,14.371509851918297,0.2320364070712196,33,0.08690476190476193
dhaka_lcs,Dhaka,2022-11-05,75.95600597912266,73.04166666666667,19.196695547199234,0.2527343993373698,33,0.11309523809523814
dhaka_lcs,Dhaka,2022-11-06,83.31740511432258,80.57291666666667,20.99053716936609,0.25193460046630445,32,0.11904761904761896
dhaka_lcs,Dhaka,2022-11-07,64.04686700313913,59.97743055555556,19.344656524490222,0.30203907590892903,32,0.12976190476190474
dhaka_lcs,Dhaka,2022-11-08,61.005522062966065,57.0625,24.84860071516603,0.4073172374382579,33,0.1071428571428571
dhaka_lcs,Dhaka,2022-11-09,35.363709947397105,28.817708333333332,20.875029150458456,0.5902952258546882,32,0.11309523809523814
dhaka_lcs,Dhaka,2022-11-10,38.650545308154,30.86111111111111,19.70493708969008,0.5098230033389202,33,0.10595238095238102
dhaka_lcs,Dhaka,2022-11-11,44.14376299762329,38.796875,21.569859236946566,0.48862756077473257,34,0.07499999999999996
dhaka_lcs,Dhaka,2022-11-12,57.030862985821294,50.484375,21.577275513089422,0.37834383671265587,34,0.07976190476190492
dhaka_lcs,Dhaka,2022-11-13,116.25752548865654,114.74479166666667,29.331715616697775,0.25229950055628636,34,0.061904761904761796
dhaka_lcs,Dhaka,2022-11-14,84.97755380424017,81.625,26.193732973515903,0.30824296300476584,34,0.07976190476190492
dhaka_lcs,Dhaka,2022-11-15,72.98702559383148,66.9538043478261,32.920456523333186,0.4510453228568814,34,0.055952380952380865
dhaka_lcs,Dhaka,2022-11-16,65.76529247074325,57.114583333333336,33.30530852671724,0.5064268290380316,34,0.080952380952381
dhaka_lcs,Dhaka,2022-11-17,70.93185056720063,67.90798611111111,28.01185820053641,0.3949122710960157,34,0.07380952380952388
dhaka_lcs,Dhaka,2022-11-18,77.9919690565071,73.1086956521739,22.939774558656545,0.29412995768879885,33,0.07023809523809532
dhaka_lcs,Dhaka,2022-11-19,64.31982044711825,60.026041666666664,27.63340139238856,0.4296249771889193,34,0.055952380952380865
dhaka_lcs,Dhaka,2022-11-20,64.3265385106612,60.197916666666664,23.282365819083655,0.36194028713708787,35,0.05119047619047612
dhaka_lcs,Dhaka,2022-11-21,56.79438601857081,51.71875,22.882404642233112,0.4028990582757766,35,0.0452380952380953
dhaka_lcs,Dhaka,2022-11-22,104.19499734644795,104.17708333333334,28.453380979579983,0.27307818709349935,34,0.06190476190476202
dhaka_lcs,Dhaka,2022-11-23,91.61164030005942,89.97569444444446,26.36038335252543,0.28774054548293393,34,0.055952380952380976
dhaka_lcs,Dhaka,2022-11-24,90.07131779754062,86.0,28.517691083234933,0.3166123443129374,34,0.055952380952380976
dhaka_lcs,Dhaka,2022-11-25,77.01313724682892,73.50347222222223,29.337839344217976,0.38094590602366335,34,0.052380952380952195
dhaka_lcs,Dhaka,2022-11-26,70.67688699893856,65.99479166666666,27.323458418214283,0.3865968009969742,34,0.06190476190476202
dhaka_lcs,Dhaka,2022-11-27,57.53489807495243,54.15625,22.03089739722559,0.38291364257785393,35,0.050000000000000044
dhaka_lcs,Dhaka,2022-11-28,70.63431947021232,64.25,37.187548136342045,0.5264798813843554,35,0.03452380952380962
dhaka_lcs,Dhaka,2022-11-29,79.40652375739491,76.20454545454545,25.739460888855593,0.32414793735959946,34,0.07857142857142863
dhaka_lcs,Dhaka,2022-11-30,89.970736230173,84.58333333333333,32.16034851176077,0.35745343274155994,33,0.08809523809523812
dhaka_lcs,Dhaka,2022-12-01,76.13304329527156,70.14930555555556,31.288474040394117,0.4109710145047803,33,0.07619047619047614
dhaka_lcs,Dhaka,2022-12-02,72.30981019572094,66.77083333333333,27.415606629462886,0.3791409015631084,33,0.09047619047619038
dhaka_lcs,Dhaka,2022-12-03,86.06649253318122,81.47222222222223,29.045924690619596,0.3374823794454215,34,0.06547619047619058
dhaka_lcs,Dhaka,2022-12-04,93.89297317115252,88.35416666666667,31.480125944262664,0.335276697297456,35,0.048809523809523636
dhaka_lcs,Dhaka,2022-12-05,95.22046684262133,91.21875,34.6075406299143,0.36344644988049696,34,0.0535714285714286
dhaka_lcs,Dhaka,2022-12-06,84.77998846597463,81.49479166666666,31.067643036388997,0.3664501918263129,34,0.048809523809523636
