dataset_key,city,display_name,daily_count,daily_mean_pm25_mean_ugm3,daily_mean_pm25_median_ugm3,daily_mean_pm25_p10_ugm3,daily_mean_pm25_p90_ugm3,daily_median_pm25_mean_ugm3,daily_median_pm25_median_ugm3,daily_spatial_sd_median_ugm3,daily_spatial_cv_median,period_sensor_mean_mean_ugm3,period_sensor_mean_median_ugm3,period_sensor_mean_sd_ugm3,period_sensor_mean_cv,period_sensor_mean_min_ugm3,period_sensor_mean_max_ugm3,period_sensor_mean_iqr_ugm3
dhaka_lcs,Dhaka,Dhaka LCS,365,54.33822625409849,35.341113828443305,13.909690215084717,125.730261584089,52.880631637945434,33.11805555555556,10.703871073603182,0.31463999638300916,55.1472185039936,54.32245672233662,11.672931107278869,0.2116685378507993,25.025750984048063,86.45218110306607,10.991349195323103
lucknow_lcs,Lucknow,Lucknow LCS,365,62.046879412326305,40.25105628429394,13.547310817450004,142.1607181213315,59.66871129012739,39.526041666666664,9.159715846435978,0.22920817006106428,61.80224263159597,59.48726664508471,17.12460619777599,0.2770871325795733,24.81814254859611,114.7878821608786,19.908617668880012
chicago_lcs_corrected_no_collocation,Chicago,Chicago corrected LCS (collocation excluded),272,10.248974480572386,8.93651429738562,5.166398529411764,17.66175681725682,10.2115625,8.870000000000001,1.276175613767316,0.13573067036660114,10.253490712654873,10.243088235294117,1.0726754734272854,0.10461563807761466,4.922279411764706,18.998041666666666,1.0887499999999992
