filter_name,filter_family,description,targeted_to_outcome,sensors_retained,sensors_removed,removed_sensor_ids,daily_missing_mean_pct,daily_missing_median_pct,daily_missing_p90_pct,days_missing_ge_25pct,longest_missing_ge_25pct_episode_days,daily_valid_sensor_min,daily_valid_sensor_median,missing_mean_improvement_pct_points,reference_mean_bias_ugm3,reference_mean_mae_ugm3,reference_mean_p95_abs_diff_ugm3,reference_mean_max_abs_diff_ugm3,reference_mean_pearson_r,daily_mean_pm25_spearman_rho,temporal_spearman_rho,spatial_cv_spearman_rho,spatial_sd_spearman_rho,sensor_missing_morans_i,temporal_abs_reduction,spatial_cv_abs_reduction,spatial_sd_abs_reduction,pm_abs_reduction,joint_temporal_spatial_cv_reduction,partial_pm_coef_pct_per_1sd,partial_spatial_cv_coef_pct_per_1sd,partial_time_coef_pct_per_1sd,partial_model_r_squared
daily_ge_60pct_gap_le_120d,daily_presence_plus_gap,Keep sensors with daily presence >= 60% and gap <= 120 days.,False,62,9,81432131007;81432147039;81432147056;81432147060;81432144008;81432144016;81432144024;81432144027;81432144031,22.929186920017674,22.580645161290303,31.653225806451612,125,43,38,52.0,5.412024733464863,-0.04833271829650638,0.3214583412866563,0.9710907380656153,9.89440977718516,0.9999127041423732,-0.058396597754867885,0.2562034586030323,0.21395300744358187,0.016918442125131435,0.012393884181373844,0.16646593587325192,0.08425377036672654,0.1369635040968552,0.0033600938143424353,0.25071970623997847,-2.8754167657343697,0.6148719875426086,3.2355548262027765,0.2373620615913774
daily_ge_75pct_gap_le_30d,daily_presence_plus_gap,Keep sensors with daily presence >= 75% and gap <= 30 days.,False,32,39,81432131001;81432130005;81432131007;81432131015;81432131012;81432130004;81432131011;81432131014;81432130008;81432131002;81432147001;81432147034;81432147038;81432147039;81432147041;81432147044;81432147045;81432147054;81432147055;81432147053;81432147056;81432147060;81432147061;81432147064;81432147065;81432147069;81432147076;81432144006;81432144007;81432144008;81432144014;81432144016;81432144019;81432144021;81432144023;81432144024;81432144026;81432144027;81432144031,12.122217465753424,11.32812500000001,19.140625,4,1,25,30.0,16.21899418772911,-1.605357660135685,2.1424259968547417,7.2844842554202165,15.85811659168482,0.9986169170117276,-0.40221746694066374,-0.45147852212657513,-0.027506287568916356,-0.3873516412037802,0.04835363038942076,-0.028809127650290922,0.27070049024139203,-0.23346969498179354,-0.3404607753714534,0.2418913625911011,-0.9035016186721613,0.6263649963152205,-2.0820262279957293,0.2653690713506305
daily_ge_50pct_gap_le_120d,daily_presence_plus_gap,Keep sensors with daily presence >= 50% and gap <= 120 days.,False,64,7,81432131007;81432147039;81432147056;81432147060;81432144008;81432144016;81432144024,23.657070490867575,23.6328125,32.17447916666666,148,56,39,54.0,4.684141162614959,-0.026916726911594017,0.25563240085722394,0.9978860288932255,4.33469394324014,0.9999582356161698,-0.0795332123388627,0.25862526996529506,0.2211306358684012,-0.0015046123636844586,0.0111644974415718,0.16404412451098915,0.0770761419419072,0.15237733385830218,-0.017776520769652374,0.24112026645289636,-3.083069627106464,0.5661274028486263,3.257303344545377,0.2453561141807833
daily_presence_ge_70pct,daily_presence_threshold,Keep sensors with daily presence >= 70%.,False,50,21,81432131001;81432131007;81432131015;81432131012;81432147034;81432147039;81432147044;81432147055;81432147053;81432147056;81432147060;81432147069;81432144006;81432144007;81432144008;81432144014;81432144016;81432144021;81432144024;81432144027;81432144031,18.074429223744293,18.74999999999999,25.88333333333332,44,20,35,44.0,10.266782429738244,-0.6369928516988539,0.9196081996059409,2.9130567682137496,8.984588057434564,0.9997621116755738,-0.3859320993009824,-0.12454149177730488,-0.041579967444513435,-0.3439228592662058,0.0658913271060306,0.2981279026989793,0.256626810365795,-0.19004091304421916,-0.32417540773177206,0.5547547130647743,-3.2631722214430123,0.37586971694734916,0.8102049641292101,0.22460597860970843
daily_presence_ge_75pct,daily_presence_threshold,Keep sensors with daily presence >= 75%.,False,42,29,81432131001;81432131007;81432131015;81432131012;81432131011;81432131014;81432131002;81432147001;81432147034;81432147039;81432147041;81432147044;81432147045;81432147054;81432147055;81432147053;81432147056;81432147060;81432147064;81432147069;81432144006;81432144007;81432144008;81432144014;81432144016;81432144021;81432144024;81432144027;81432144031,15.190802348336593,15.07936507936508,22.123015873015873,8,2,32,38.0,13.15040930514594,-1.101393191970329,1.471394513450588,5.609312885761004,14.484781473060906,0.9994172777323741,-0.425923006859819,-0.33615290323652386,0.002808978886072482,-0.38065902361135495,0.033902446661225466,0.08651649123976035,0.29539779892423595,-0.2267770773893683,-0.36416631529060867,0.3819142901639963,-2.4571812746579353,0.7388578172878818,-0.8256667521318348,0.2708710152204121
daily_presence_ge_80pct,daily_presence_threshold,Keep sensors with daily presence >= 80%.,False,39,32,81432131001;81432131007;81432131015;81432131012;81432131011;81432131014;81432131002;81432147001;81432147034;81432147038;81432147039;81432147041;81432147044;81432147045;81432147054;81432147055;81432147053;81432147056;81432147060;81432147064;81432147068;81432147069;81432147070;81432144006;81432144007;81432144008;81432144014;81432144016;81432144021;81432144024;81432144027;81432144031,13.835909144128323,13.888888888888907,21.153846153846157,7,3,30,36.0,14.505302509354209,-1.3907010596929876,1.7590659170441447,7.213774359051099,18.4717648740521,0.9992200270139349,-0.49667687952911554,-0.38711394141839034,-0.015422694625179102,-0.45147896094935297,-0.03622109569878594,0.03555545305789387,0.2827840831851293,-0.2975970147273663,-0.4349201879599052,0.3183395362430232,-2.7296757742712625,0.7140381204231773,-1.057020940599555,0.3103906719945053
daily_presence_ge_60pct,daily_presence_threshold,Keep sensors with daily presence >= 60%.,False,63,8,81432147039;81432147056;81432147060;81432144008;81432144016;81432144024;81432144027;81432144031,23.181126331811257,22.28835978835979,32.32804232804234,124,43,38,53.0,5.160085321671275,-0.12410614071648615,0.29820478914700266,0.9916252921123558,9.894409777185189,0.9999146479439749,0.010021817729674193,0.3274079644010997,0.24875259395888413,0.090116896735806,0.006672862761594528,0.0952614300751845,0.04945418385142428,0.06376504948618064,0.05173487383953613,0.14471561392660878,-2.63702830071872,0.6286220626474168,3.7340078418539897,0.27337994240764096
daily_presence_ge_40pct,daily_presence_threshold,Keep sensors with daily presence >= 40%.,False,67,4,81432147056;81432144008;81432144016;81432144024,24.93133646834321,24.067164179104484,34.87562189054728,159,60,39,56.0,3.409875185139324,-0.02743330392269439,0.06214999599056089,0.3059377262155182,1.1175795442850927,0.9999959716498928,0.012232563063689602,0.35323910343581455,0.26539879281033923,0.09906256254343382,0.007072590001210476,0.06943029104046966,0.032807984999969175,0.054819383678552824,0.049524128505520716,0.10223827604043884,-2.7212070140814477,0.4948907970539834,4.181753258342157,0.2984315350667126
daily_presence_ge_20pct,daily_presence_threshold,Keep sensors with daily presence >= 20%.,False,68,3,81432147056;81432144008;81432144016,25.58722804190169,24.816176470588246,35.83333333333334,179,60,39,56.0,2.753983611580847,-0.00827497547173499,0.0316488997957002,0.1893313507278891,0.953046075355374,0.999997866196029,0.05708838255042421,0.36554165075397776,0.2752651372871313,0.1448730500418415,-0.02312526914818494,0.057127743722306445,0.022941640523177098,0.009008896180145137,0.004668309018786107,0.08006938424548354,-2.568248847864446,0.5324257415692928,4.249412251289509,0.2949410168522919
daily_presence_ge_30pct,daily_presence_threshold,Keep sensors with daily presence >= 30%.,False,68,3,81432147056;81432144008;81432144016,25.58722804190169,24.816176470588246,35.83333333333334,179,60,39,56.0,2.753983611580847,-0.00827497547173499,0.0316488997957002,0.1893313507278891,0.953046075355374,0.999997866196029,0.05708838255042421,0.36554165075397776,0.2752651372871313,0.1448730500418415,-0.02312526914818494,0.057127743722306445,0.022941640523177098,0.009008896180145137,0.004668309018786107,0.08006938424548354,-2.568248847864446,0.5324257415692928,4.249412251289509,0.2949410168522919
daily_presence_ge_50pct,daily_presence_threshold,Keep sensors with daily presence >= 50%.,False,66,5,81432147039;81432147056;81432144008;81432144016;81432144024,24.24242424242424,23.421717171717184,33.8888888888889,140,60,39,55.0,4.0987874110582965,-0.14142861962644301,0.22104056567983071,1.045145723568641,4.334693943240168,0.9999598881498352,0.05331550276606454,0.3841227910491978,0.2604011421167568,0.13553431766342702,-0.00577572882760996,0.038546603427086434,0.03780563569355161,0.01834762855855962,0.008441188803145781,0.07635223912063804,-2.530565017193207,0.5150552772467286,4.189275496021968,0.30426032225870203
daily_presence_ge_10pct,daily_presence_threshold,Keep sensors with daily presence >= 10%.,False,70,1,81432147056,27.382093933463793,26.488095238095244,37.66666666666668,231,66,39,56.0,0.9591177200187425,-0.0013696461512500908,0.007219953843304558,0.0195007260010087,0.4549007938723264,0.9999996619363323,0.06466179209056969,0.4083698416590685,0.2945300104696824,0.1564006255601053,-0.0258137985907166,0.014299552817215733,0.003676767340625997,-0.002518679338118668,-0.002905100521359366,0.01797632015784173,-2.4812517701873436,0.5250176886521898,4.4533192580127166,0.3271319784961567
max_gap_le_60d,max_gap_threshold,Keep sensors with longest daily gap <= 60 days.,False,53,18,81432131001;81432131007;81432131012;81432147001;81432147041;81432147044;81432147055;81432147056;81432147060;81432147069;81432144006;81432144007;81432144008;81432144016;81432144019;81432144024;81432144027;81432144031,21.668174377530793,21.698113207547188,30.70754716981131,112,37,34,46.0,6.673037275951738,-0.693188935400878,0.7946791688846435,2.5087804166046284,9.713395796582347,0.9998683977045685,-0.32775573870937547,0.0029312401709088018,0.11283485510731749,-0.2569593047381127,0.09865464589123309,0.4197381543053754,0.1853719227029909,-0.10307735851612604,-0.26599904714016515,0.6051100770083664,-4.027122892585611,0.6455172563850472,1.833237464906407,0.2590555776770809
max_gap_le_90d,max_gap_threshold,Keep sensors with longest daily gap <= 90 days.,False,58,13,81432131001;81432131007;81432131012;81432147055;81432147056;81432147060;81432147069;81432144006;81432144007;81432144008;81432144016;81432144024;81432144031,22.584632341363566,23.49137931034482,30.158045977011493,141,38,37,49.0,5.756579312118973,0.03353257164395126,0.3543275727256835,1.1331202755703347,3.607700668240568,0.9999491188053796,-0.26962729089961157,0.024030229441888443,0.10900019088509809,-0.20117239772126097,0.07004163243938419,0.3986391650343958,0.1892065869252103,-0.04729045149927433,-0.20787059933040125,0.5878457519596061,-4.103853622103019,0.5809072912524785,1.736422320280372,0.26236225448173456
