filter_name,filter_family,description,targeted_to_outcome,sensors_retained,sensors_removed,removed_sensor_ids,daily_missing_mean_pct,daily_missing_median_pct,daily_missing_p90_pct,days_missing_ge_25pct,longest_missing_ge_25pct_episode_days,daily_valid_sensor_min,daily_valid_sensor_median,missing_mean_improvement_pct_points,reference_mean_bias_ugm3,reference_mean_mae_ugm3,reference_mean_p95_abs_diff_ugm3,reference_mean_max_abs_diff_ugm3,reference_mean_pearson_r,daily_mean_pm25_spearman_rho,temporal_spearman_rho,spatial_cv_spearman_rho,spatial_sd_spearman_rho,sensor_missing_morans_i,temporal_abs_reduction,spatial_cv_abs_reduction,spatial_sd_abs_reduction,pm_abs_reduction,joint_temporal_spatial_cv_reduction,partial_pm_coef_pct_per_1sd,partial_spatial_cv_coef_pct_per_1sd,partial_time_coef_pct_per_1sd,partial_model_r_squared
remove_high_spatial_cv_missing_k15,remove_high_spatial_cv_missing,Remove top 15 sensors ranked by high_spatial_cv_missing.,True,56,15,81432131001;81432131007;81432147034;81432147039;81432147054;81432147055;81432147053;81432147056;81432147060;81432144007;81432144008;81432144014;81432144016;81432144024;81432144027,19.863013698630137,20.833333333333336,26.800595238095248,68,29,38,47.0,8.478197954852403,-0.4007365632914339,0.6840640386225968,2.7470710250353365,5.614429337768627,0.99983110705802,-0.3787575408748681,-0.07104345968359477,0.012891978259677278,-0.32042788506103687,0.03562766645753383,0.35162593479268944,0.2853147995506311,-0.16654593883905022,-0.3170008493056578,0.6369407343433205,-3.6402467213127934,0.39895538603523956,1.2851280068563398,0.2527734321364763
remove_temporal_and_spatial_rho_k5,targeted_temporal_spatial_rho_union,Remove union of top 5 sensors by temporal rho and top 5 by spatial-CV rho.,True,63,8,81432131007;81432131014;81432147055;81432147060;81432147068;81432147069;81432144006;81432144007,27.171124157425524,28.108465608465604,34.576719576719576,247,48,39,50.0,1.1700874960570111,0.13477248871746422,0.3362473562714204,1.0989255853372586,4.055692817999045,0.9999701007664442,-0.22422758723464578,0.0023330460212282185,0.10918860205685867,-0.16361503186083903,0.024712174259910645,0.420336348455056,0.18901817575344976,-0.00973308563885239,-0.16247089566543546,0.6093545242085058,-3.3153627886319623,0.5239829612243632,1.258056730946279,0.19635729157473314
remove_high_spatial_cv_missing_k12,remove_high_spatial_cv_missing,Remove top 12 sensors ranked by high_spatial_cv_missing.,True,59,12,81432131001;81432147034;81432147039;81432147055;81432147053;81432147056;81432147060;81432144007;81432144008;81432144016;81432144024;81432144027,21.039780202770682,21.539548022598865,27.895480225988695,85,38,38,50.0,7.301431450711855,-0.34345188238340824,0.5435035077324746,2.013145893652848,5.614429337768627,0.9998981587510863,-0.25389440436947436,0.06529686622196956,0.04947006363823666,-0.1915939290660058,-0.004635875312715286,0.35737252825431465,0.24873671417207174,-0.037711982844019165,-0.19213771280026404,0.6061092424263864,-3.3125985574316283,0.4522025118299298,2.216388228158832,0.22390784407831543
remove_sensor_temporal_rho_k7,remove_sensor_temporal_rho,Remove top 7 sensors ranked by sensor_temporal_rho.,True,64,7,81432131001;81432131007;81432147055;81432147060;81432147069;81432144006;81432144007,27.05247574200913,28.385416666666664,33.984374999999986,250,49,39,50.0,1.2887359114734052,0.12277914528764222,0.24713454855060432,0.8553277211154608,2.599168780846753,0.9999753977135128,-0.3201665410381141,0.002211630208634208,0.11373731573276086,-0.25012052052215267,0.038795907182544116,0.42045776426765,0.18446946207754755,-0.09623857430016602,-0.2584098494689038,0.6049272263451976,-3.886872471284487,0.5856485645867611,1.4438883375622062,0.2690145334468168
remove_temporal_and_spatial_rho_k7,targeted_temporal_spatial_rho_union,Remove union of top 7 sensors by temporal rho and top 7 by spatial-CV rho.,True,62,9,81432131001;81432131007;81432131014;81432147055;81432147060;81432147068;81432147069;81432144006;81432144007,26.945058182353804,28.158602150537625,34.24731182795699,248,62,39,49.0,1.3961534711287302,0.2253042823782129,0.380121659302452,1.2513967930574106,4.055692817999017,0.9999662800129224,-0.2849048334385082,-0.06699688145631713,0.07220576618621694,-0.2301918631606927,0.028175024874332363,0.35567251301996705,0.22600101162409147,-0.07630991693870606,-0.22314814186929788,0.5816735246440585,-3.534055859702557,0.4930484309714096,0.7784486166477934,0.22960115311006524
remove_sensor_spatial_cv_rho_k10,remove_sensor_spatial_cv_rho,Remove top 10 sensors ranked by sensor_spatial_cv_rho.,True,61,10,81432131001;81432130005;81432131007;81432131014;81432147055;81432147068;81432147069;81432144006;81432144007;81432144027,27.065087207126282,28.00546448087431,33.948087431693985,252,80,38,48.0,1.2761244463562562,0.015804372973254797,0.37330628644865876,1.3054093634245392,6.286331011087526,0.9999242752792746,-0.2354344188279048,-0.09724996773519907,0.047504236580979395,-0.18930239743733634,0.02544944042860211,0.32541942674108515,0.250702541229329,-0.0354204512153497,-0.1736777272586945,0.5761219679704142,-2.7322469919030876,0.4444433049015213,0.3702894688833824,0.16486040587421835
remove_sensor_spatial_cv_rho_ge_20,targeted_spatial_cv_rho_threshold,Remove sensors whose missingness has spatial-CV Spearman rho >= 0.20.,True,60,11,81432131001;81432130005;81432131007;81432131014;81432147001;81432147055;81432147068;81432147069;81432144006;81432144007;81432144027,27.01274733637747,28.055555555555557,33.65277777777777,247,81,38,47.0,1.3284643171050643,-0.32653464958980954,0.44708254369435485,1.5598978814587672,7.822164935295575,0.9999176702103939,-0.2509922220793162,-0.11391365232760854,0.05213260113217128,-0.20609136223185565,0.020318106369192852,0.3087557421486757,0.24607417667813714,-0.052209416009869,-0.1892355305101059,0.5548299188268129,-2.5641054912320635,0.5210710057205943,0.05938724613616965,0.16579746997891986
remove_late_and_high_cv_missing_k7,targeted_late_high_cv_union,Remove union of top 7 sensors by late-period missingness and high-CV-day missingness.,True,59,12,81432131001;81432147034;81432147039;81432147053;81432147056;81432147060;81432147069;81432144006;81432144007;81432144008;81432144016;81432144024,21.328651033201762,21.963276836158197,27.909604519774007,96,38,38,49.0,7.012560620280774,-0.19609579019350323,0.4807419182792887,1.8368625891703347,6.156068784741819,0.9999019051976763,-0.2692355600644672,0.07968080641473749,0.10902404100784728,-0.20681224272361862,0.014983518924942638,0.34298858806154675,0.18918273680246112,-0.052930296501631974,-0.20747886849525687,0.5321713248640079,-3.485109751673954,0.2701181240518517,2.2501149563994804,0.2479883641922458
remove_sensor_spatial_cv_rho_k12,remove_sensor_spatial_cv_rho,Remove top 12 sensors ranked by sensor_spatial_cv_rho.,True,59,12,81432131001;81432130005;81432131007;81432131014;81432147001;81432147040;81432147055;81432147068;81432147069;81432144006;81432144007;81432144027,27.168949771689494,28.38983050847459,33.72881355932202,252,86,38,46.0,1.17226188179304,-0.7607840842330049,0.8065087515561765,2.8356212145469137,8.05060193254829,0.9998802305375587,-0.26311084437412513,-0.15419122683563655,0.04591557912250046,-0.21677216263979607,0.022407769814484033,0.2684781676406477,0.25229119868780797,-0.06289021641780942,-0.2013541528049148,0.5207693663284556,-2.503163452549851,0.6271827994505297,-0.27130985440923144,0.18136670956407774
remove_sensor_spatial_cv_rho_k7,remove_sensor_spatial_cv_rho,Remove top 7 sensors ranked by sensor_spatial_cv_rho.,True,64,7,81432131007;81432131014;81432147055;81432147068;81432147069;81432144006;81432144007,27.48323344748858,28.190104166666675,35.48177083333332,252,56,39,51.0,0.8579782059939542,0.09082859025934614,0.33647563649477435,1.0999022913090388,4.055692817999045,0.9999705509072361,-0.16364914790218588,0.07193762764321396,0.13451333090022455,-0.09938523079503049,0.01536218934205182,0.3507317668330703,0.16369344691008386,0.05449671542695615,-0.10189245633297556,0.5144252137431542,-2.978928572448023,0.47107897875550525,1.7568214519815004,0.17078371878484522
remove_late_and_high_cv_missing_k10,targeted_late_high_cv_union,Remove union of top 10 sensors by late-period missingness and high-CV-day missingness.,True,56,15,81432131001;81432131007;81432147034;81432147039;81432147055;81432147053;81432147056;81432147060;81432147069;81432144006;81432144007;81432144008;81432144016;81432144024;81432144027,20.196102413568163,21.651785714285708,27.991071428571434,86,28,38,47.0,8.14510923991437,-0.22544913309612805,0.5090663614733836,1.866076596992338,6.156068784741848,0.9998926007027152,-0.4174496654286129,-0.15629547287920442,-0.06099437849972043,-0.3801116403334306,0.0017648413739565693,0.2663739215970798,0.237212399310588,-0.22622969411144395,-0.3556929738594026,0.5035863209076678,-3.846927272311298,0.3057516160017324,0.580038737600198,0.2754809038244872
remove_temporal_and_spatial_rho_k3,targeted_temporal_spatial_rho_union,Remove union of top 3 sensors by temporal rho and top 3 by spatial-CV rho.,True,65,6,81432131007;81432147055;81432147060;81432147068;81432147069;81432144007,27.386020372321738,28.205128205128204,34.93589743589743,248,55,39,51.0,0.9551912811607964,0.0747908241417011,0.2594402943390756,0.96892568881116,2.260307048972436,0.9999752159145237,-0.22273054506955525,0.08592745485723968,0.14485461314807088,-0.14903454956435286,0.03364567507775518,0.33674193961904453,0.15335216466223753,0.004847396657633785,-0.16097385350034493,0.4900941042812821,-3.497955013845317,0.5104115251166329,2.087442910555988,0.22290201719142255
remove_late_period_missing_k10,remove_late_period_missing,Remove top 10 sensors ranked by late_period_missing.,True,61,10,81432131001;81432131007;81432147056;81432147060;81432147069;81432144006;81432144007;81432144008;81432144016;81432144027,23.805674077400997,25.13661202185793,30.81967213114753,185,42,39,50.0,4.535537576081535,0.24102423617826724,0.29437999005132226,0.8088599912037157,5.088521812989029,0.9999683437784445,-0.3400757648289271,-0.0841444493172707,0.15298317751586635,-0.272627759137898,-0.02112764927434432,0.3385249451590135,0.14522360029444206,-0.11874581291591135,-0.2783190732597168,0.4837485454534556,-3.628036889019982,0.6206429633988642,0.9036605876398321,0.24280984942727912
remove_sensor_temporal_rho_k10,remove_sensor_temporal_rho,Remove top 10 sensors ranked by sensor_temporal_rho.,True,61,10,81432131001;81432131007;81432147054;81432147055;81432147060;81432147069;81432144006;81432144007;81432144021;81432144027,26.320083838610675,27.800546448087427,33.756830601092894,236,80,39,48.0,2.021127814871863,0.2634266835388716,0.3951766564475269,1.2195268899186034,4.686946839179768,0.9999517611695923,-0.45814525183760707,-0.21139906231670802,0.03462937080924714,-0.40531593805875016,0.04749583667745366,0.2112703321595762,0.26357740700106125,-0.2514339918367635,-0.39638856026839675,0.47484773916063744,-3.654647989436076,0.6019819523981499,0.0357603076702758,0.29563171218049944
remove_sensor_temporal_rho_ge_40,targeted_temporal_rho_threshold,Remove sensors whose missingness has temporal Spearman rho >= 0.40.,True,60,11,81432131001;81432131007;81432147054;81432147055;81432147060;81432147069;81432144006;81432144007;81432144016;81432144021;81432144027,25.241057838660574,26.80555555555554,32.70833333333333,217,70,39,48.0,3.1001538148219603,0.24954681301154716,0.4016030560898953,1.2195268899186034,4.686946839179768,0.9999497925370842,-0.4572831403344349,-0.23682352217054836,0.026175336603507834,-0.4059303173136798,0.07281163369653469,0.18584587230573585,0.27203144120680056,-0.25204837109169315,-0.3955264487652246,0.4578773135125364,-3.7030756668775022,0.6291566400318214,-0.16463170259141072,0.300370346331421
