city,dataset_key,time_index,sample_size,ape_median_pct,absolute_error_median_ugm3,n_sensors_available,reference_mean_ugm3,daily_mean_ugm3,daily_sd_ugm3,daily_cv_pct,valid_sensor_count
Lucknow,lucknow_lcs,2022-11-05,10,4.022228440298663,4.7679684068950365,52,118.5404677448156,118.54046774481557,23.55723528050053,19.872736904676856,52
Lucknow,lucknow_lcs,2022-11-06,10,3.333068258493693,3.67642329274706,49,110.30147022577148,110.30147022577147,18.852636619564315,17.091917796721695,49
Lucknow,lucknow_lcs,2022-11-07,10,3.489353617885258,3.0165995229391243,50,86.45152808465859,86.45152808465859,15.52558001650223,17.958710922146615,50
Lucknow,lucknow_lcs,2022-11-08,10,5.071318948032416,4.857917804317275,52,95.79199916428176,95.79199916428178,24.984730246619712,26.082272491015967,52
Lucknow,lucknow_lcs,2022-11-09,10,4.555675984367493,5.241532330982459,50,115.05498523091715,115.05498523091715,27.21212251366918,23.651406724405746,50
Lucknow,lucknow_lcs,2022-11-10,10,4.361251902677165,5.355627803657697,51,122.80024000379645,122.80024000379645,27.013317709845694,21.997772731560264,51
Lucknow,lucknow_lcs,2022-11-11,10,3.627133061192918,5.165659310496267,51,142.41714388049903,142.41714388049905,26.768422085358154,18.795786347056147,51
Lucknow,lucknow_lcs,2022-11-12,10,4.028207137933121,4.871057450648259,50,120.92370833610124,120.92370833610124,25.319052345661937,20.9380382838483,50
Lucknow,lucknow_lcs,2022-11-13,10,4.321697482302013,4.747066220313499,48,109.84263104378392,109.84263104378392,24.206432375902033,22.03737487520051,48
Lucknow,lucknow_lcs,2022-11-14,10,4.1572793231717,5.463946385215024,49,131.4308219503142,131.4308219503142,28.945919729869445,22.02369223621845,49
Lucknow,lucknow_lcs,2022-11-15,10,4.196807459346708,4.249386485647015,49,101.2528338936114,101.2528338936114,21.612566965988616,21.345147720702236,49
Lucknow,lucknow_lcs,2022-11-16,10,3.5737280443336124,2.9601567621218052,49,82.83105836257837,82.83105836257839,15.532200226524727,18.751662158577346,49
Lucknow,lucknow_lcs,2022-11-17,10,3.070283605851996,2.629960317460323,48,85.65854673645094,85.65854673645094,13.65132313241845,15.93690723521147,48
Lucknow,lucknow_lcs,2022-11-18,10,3.2691775205108877,3.660836352656993,46,111.98034764673469,111.98034764673469,19.25284453355004,17.193056583720516,46
Lucknow,lucknow_lcs,2022-11-19,10,3.944472695222206,4.34780257936508,49,110.2251914338617,110.2251914338617,22.328998142088214,20.25761792891624,49
Lucknow,lucknow_lcs,2022-11-20,10,3.7730504457299032,4.169643902796075,46,110.51121533545916,110.51121533545918,21.935675447597756,19.849275370840452,46
Lucknow,lucknow_lcs,2022-11-21,10,4.865966002534071,4.527587563810947,48,93.0460172030198,93.04601720301979,23.0392121415524,24.761094385461423,48
Lucknow,lucknow_lcs,2022-11-22,10,3.7349257992618337,3.26915760869565,47,87.52938570671905,87.52938570671905,16.914093938289756,19.32390339738369,47
Lucknow,lucknow_lcs,2022-11-23,10,4.351156610210351,3.7472687920688585,49,86.12121161705788,86.12121161705788,19.732943067430195,22.912988213837117,49
Lucknow,lucknow_lcs,2022-11-24,10,4.187449102497059,4.858665458937196,49,116.02924214744192,116.02924214744196,25.86356983532401,22.2905617210344,49
Lucknow,lucknow_lcs,2022-11-25,10,5.351663719189767,6.690238468096034,51,125.0123105475866,125.01231054758661,34.85614958367304,27.882173708328395,51
Lucknow,lucknow_lcs,2022-11-26,10,17.69247425409196,26.664005191668217,50,150.70817574032247,150.70817574032245,164.89743854591725,109.41505843056822,50
Lucknow,lucknow_lcs,2022-11-27,10,12.476432943705843,19.35981857785933,50,155.17110271190165,155.17110271190165,118.67141671733991,76.47778139314453,50
Lucknow,lucknow_lcs,2022-11-28,10,11.10637076795009,19.3548401915114,51,174.26790979609746,174.26790979609748,87.50813505271222,50.214715466032324,51
Lucknow,lucknow_lcs,2022-11-29,10,8.759884879583069,17.09261006916168,53,195.1236837484011,195.1236837484011,90.2301094124316,46.24252047679526,53
Lucknow,lucknow_lcs,2022-11-30,10,7.939414759210224,12.67960546672252,55,159.70453555173415,159.70453555173415,76.19463019195793,47.70974720832252,55
Lucknow,lucknow_lcs,2022-12-01,10,7.037914873177538,9.978079784512516,58,141.77607948258014,141.77607948258014,49.14940560122739,34.66692391311774,58
Lucknow,lucknow_lcs,2022-12-02,10,4.205849036900451,5.7110774868247915,58,135.78893195447728,135.78893195447733,29.372453873353933,21.630963179827443,58
Lucknow,lucknow_lcs,2022-12-03,10,3.9060282502462567,4.7950865645370015,58,122.76118495135547,122.76118495135546,24.304367272006914,19.798087874141654,58
Lucknow,lucknow_lcs,2022-12-04,10,3.7689026175237985,6.109925708730486,58,162.11418359078644,162.11418359078644,31.08832429102001,19.176807113616974,58
Lucknow,lucknow_lcs,2022-12-05,10,4.031240842346859,6.755595110823634,62,167.5810346000251,167.58103460002516,34.11936980330979,20.359923117042662,62
Lucknow,lucknow_lcs,2022-12-06,10,3.8493004039024656,4.924149230399237,61,127.92322535822557,127.92322535822555,25.02024178889415,19.558795299938343,61
Lucknow,lucknow_lcs,2022-12-07,10,4.2950428042386495,4.803866792929298,61,111.84677340557596,111.84677340557597,24.518929621883732,21.921892670943492,61
Lucknow,lucknow_lcs,2022-12-08,10,5.364912710070099,6.990794101731588,63,130.30583123206574,130.30583123206574,38.45807406106576,29.513701495502964,63
Lucknow,lucknow_lcs,2022-12-09,10,5.33563623109763,7.909355782770632,63,148.23641343224676,148.23641343224676,39.38227463569216,26.567206885164087,63
Lucknow,lucknow_lcs,2022-12-10,10,4.412976171616128,6.581474888468421,63,149.13914402710543,149.13914402710543,32.74619691627066,21.956808945020615,63
Lucknow,lucknow_lcs,2022-12-11,10,3.9725657965401737,5.713079831255911,63,143.81334693642088,143.81334693642088,28.16525014796197,19.58458706924725,63
Lucknow,lucknow_lcs,2022-12-12,10,4.072371728385216,3.4811574356985204,64,85.48231025753819,85.4823102575382,17.548894412783646,20.52927016117479,64
Lucknow,lucknow_lcs,2022-12-13,10,4.24603136075173,2.9112637971235884,65,68.56434985464095,68.56434985464095,14.821807231461431,21.61736713450099,65
Lucknow,lucknow_lcs,2022-12-14,10,4.025496869111903,1.9463127242003504,63,48.349627076712686,48.349627076712686,9.824164715659828,20.31900825227167,63
Lucknow,lucknow_lcs,2022-12-15,10,4.03945049802456,2.6747735507246304,61,66.21627253589797,66.21627253589797,13.431306240722662,20.28399625400406,61
Lucknow,lucknow_lcs,2022-12-16,10,4.102420790091586,3.916947264778891,62,95.4789248884302,95.47892488843021,19.998842071752573,20.945818247452806,62
Lucknow,lucknow_lcs,2022-12-17,10,4.321779223406249,6.323773577640878,61,146.32338328140554,146.3233832814055,32.26056728888385,22.047444889133764,61
Lucknow,lucknow_lcs,2022-12-18,10,4.248633422603815,9.375101754845318,61,220.6615827331062,220.66158273310617,47.09087294560773,21.340766418124044,61
Lucknow,lucknow_lcs,2022-12-19,10,4.515452464066787,9.562324222618358,61,211.76890463832208,211.76890463832203,47.282624220643235,22.327463185115278,61
Lucknow,lucknow_lcs,2022-12-20,10,4.210854539461259,7.6382772939732035,61,181.3949454295434,181.3949454295434,37.89132982269909,20.88885648548386,61
Lucknow,lucknow_lcs,2022-12-21,10,3.78249818533386,5.700303342490855,62,150.7020773887753,150.7020773887753,29.073056692766272,19.291742487241727,62
Lucknow,lucknow_lcs,2022-12-22,10,4.197498561326567,4.83920226290364,61,115.287764657965,115.28776465796501,24.914716422995138,21.610893833280535,61
Lucknow,lucknow_lcs,2022-12-23,10,4.700423612781978,5.661341873706007,59,120.4432268255776,120.44322682557763,28.264777073094827,23.467303075520434,59
Lucknow,lucknow_lcs,2022-12-24,10,4.473387825443178,5.247566235940077,60,117.30631102659208,117.30631102659208,26.223987872578284,22.355138136287987,60
Lucknow,lucknow_lcs,2022-12-25,10,3.751459429110791,4.217172815107595,59,112.41419225763003,112.41419225763003,21.403905344736902,19.04021628842343,59
Lucknow,lucknow_lcs,2022-12-26,10,4.249813549673243,6.086305821371596,60,143.2134786675419,143.2134786675419,30.660949087893464,21.409262154067417,60
Lucknow,lucknow_lcs,2022-12-27,10,3.96507495576779,5.434289628204667,60,137.05389403294097,137.05389403294092,27.105392113591854,19.777177660546492,60
Lucknow,lucknow_lcs,2022-12-28,10,4.111262580703098,6.3066717667050085,58,153.39987760223423,153.39987760223426,31.826403273976116,20.74734593759061,58
Lucknow,lucknow_lcs,2022-12-29,10,3.8906732659362513,8.652858579773579,58,222.40003177679725,222.40003177679725,44.38694932157518,19.958157814528704,58
Lucknow,lucknow_lcs,2022-12-30,10,4.457258506478823,9.856244716183568,59,221.1279579557048,221.12795795570477,50.159982501991244,22.68369091168428,59
Lucknow,lucknow_lcs,2022-12-31,10,4.19183544326771,9.526723055540174,59,227.26853628857384,227.26853628857384,48.04128989277494,21.138557354800135,59
Lucknow,lucknow_lcs,2023-01-01,10,4.379714859566404,6.713343253968233,58,153.28265581729812,153.2826558172981,34.492086791640595,22.502276338917746,58
Lucknow,lucknow_lcs,2023-01-02,10,4.587512761173258,5.590590277777778,56,121.86538912968568,121.86538912968568,28.198140692379226,23.138760638897697,56
Lucknow,lucknow_lcs,2023-01-03,10,5.582468037040675,7.079679833022958,55,126.81989016413551,126.81989016413553,35.93440424351326,28.334990825970173,55
Lucknow,lucknow_lcs,2023-01-04,10,6.866166765944291,7.166616789390261,54,104.37580434160412,104.37580434160415,39.358366393305,37.7083239181485,54
Lucknow,lucknow_lcs,2023-01-05,10,5.033309364271599,6.711716800356491,56,133.34600189686105,133.34600189686108,34.79942447903382,26.097088764573588,56
Lucknow,lucknow_lcs,2023-01-06,10,4.988009434446148,6.656345552366176,55,133.44693188426726,133.4469318842672,33.91452869516673,25.41424386180669,55
Lucknow,lucknow_lcs,2023-01-07,10,4.4306356334067205,7.555595680778026,54,170.53073883596517,170.5307388359652,38.70717843964367,22.698065289493876,54
Lucknow,lucknow_lcs,2023-01-08,10,4.795948958743131,11.147495292496728,53,232.43565326471156,232.43565326471153,55.49318303350227,23.874643263227494,53
Lucknow,lucknow_lcs,2023-01-09,10,4.595546012047738,9.451298545604018,54,205.66214593056807,205.6621459305681,49.0724676759366,23.860719460013584,54
Lucknow,lucknow_lcs,2023-01-10,10,7.582101274471764,18.680879709014704,56,246.3813002856016,246.38130028560164,95.09482835277153,38.596609500209226,56
Lucknow,lucknow_lcs,2023-01-11,10,8.002767764062625,16.438525915347995,56,205.41050796409635,205.4105079640964,85.6407811749791,41.69250250330339,56
Lucknow,lucknow_lcs,2023-01-12,10,8.838855069892936,17.4302014100151,57,197.19976481327495,197.19976481327492,81.66230655857602,41.41095535073313,57
Lucknow,lucknow_lcs,2023-01-13,10,6.6321887574587155,17.188981527228805,56,259.17509521871904,259.17509521871904,87.53341028801225,33.773850922729444,56
Lucknow,lucknow_lcs,2023-01-14,10,6.575592164617602,13.17439168116192,56,200.3529317412901,200.35293174129,75.83390271745553,37.85015874655514,56
Lucknow,lucknow_lcs,2023-01-15,10,13.588639914412369,14.836511825796826,56,109.1831994904872,109.18319949048718,102.27989739747954,93.6773220374357,56
Lucknow,lucknow_lcs,2023-01-16,10,8.002223033964134,8.24739662025054,56,103.06381845701884,103.06381845701883,46.25269513880653,44.877723173138115,56
Lucknow,lucknow_lcs,2023-01-17,10,17.90247962811599,28.81829374788556,55,160.97375529268135,160.97375529268135,197.7429382521041,122.84172528159591,55
Lucknow,lucknow_lcs,2023-01-18,10,13.49116839357878,25.25904657583618,56,187.22653100867387,187.22653100867387,165.22966415478734,88.2512020409824,56
Lucknow,lucknow_lcs,2023-01-19,10,13.12865253050203,28.589378853647332,56,217.76323798063143,217.76323798063146,187.33006773857514,86.02465203756607,56
Lucknow,lucknow_lcs,2023-01-20,10,4.824229149550565,9.40083945040466,56,194.86718310800936,194.86718310800939,46.85541223350171,24.044793733961388,56
Lucknow,lucknow_lcs,2023-01-21,10,4.80630535009081,7.517291117698733,55,156.40477602108035,156.4047760210804,39.72450538588444,25.398524518541766,55
Lucknow,lucknow_lcs,2023-01-22,10,5.037597320361916,5.98891076918251,55,118.8842693911916,118.88426939119161,30.925814396340463,26.013378014359755,55
Lucknow,lucknow_lcs,2023-01-23,10,5.1518517681631515,5.021361211104889,57,97.46711351703374,97.46711351703374,25.350362473202367,26.009144580620042,57
Lucknow,lucknow_lcs,2023-01-24,10,4.831151204492865,4.488670804863858,56,92.91099812172082,92.91099812172082,22.447008299377462,24.159689114490075,56
Lucknow,lucknow_lcs,2023-01-25,10,4.833304745100022,4.903383623290075,57,101.44991640059732,101.4499164005973,24.86212545841128,24.50679738388124,57
Lucknow,lucknow_lcs,2023-01-26,10,3.995651334512132,1.8983843066212032,55,47.51126031002891,47.511260310028916,9.63613296305096,20.28178772815445,55
Lucknow,lucknow_lcs,2023-01-27,10,4.1709640834781325,3.299765512265509,56,79.1127769557263,79.11277695572629,16.8301618777982,21.273633065891275,56
Lucknow,lucknow_lcs,2023-01-28,10,4.362237748477686,3.733595247552252,54,85.58899039501422,85.58899039501422,18.997692721873182,22.196421098314353,54
Lucknow,lucknow_lcs,2023-01-29,10,4.696463638361626,5.906711133069855,53,125.76933599193002,125.76933599193002,29.600299363585375,23.535386531328015,53
Lucknow,lucknow_lcs,2023-01-30,10,5.076952092416212,4.81886232543534,55,94.91644273408848,94.91644273408846,24.13052370185142,25.422911991607055,55
Lucknow,lucknow_lcs,2023-01-31,10,4.045623925207134,1.866960434067213,53,46.147651600404885,46.14765160040488,9.76443219877801,21.159109640786884,53
Lucknow,lucknow_lcs,2023-02-01,10,4.602547123945596,2.88103282288192,53,62.59648723405389,62.59648723405388,14.41670781977038,23.031177078459717,53
Lucknow,lucknow_lcs,2023-02-02,10,4.41478784272665,3.310828943618759,52,74.9940667947009,74.99406679470088,16.983455893225212,22.646399400792692,52
Lucknow,lucknow_lcs,2023-02-03,10,3.9012225418739113,3.94717801069703,52,101.17797609159318,101.17797609159318,20.23178303280674,19.99623219829141,52
Lucknow,lucknow_lcs,2023-02-04,10,4.004480234078008,2.8973354468598984,50,72.35234730848862,72.35234730848862,15.122388835143422,20.901034171933787,50
Lucknow,lucknow_lcs,2023-02-05,10,4.33339289227701,3.431315989054248,50,79.18312680970037,79.18312680970037,17.32317263046906,21.877353583297594,50
Lucknow,lucknow_lcs,2023-02-06,10,5.010284233543532,3.72248215131868,50,74.29682584466765,74.29682584466767,19.288053515732518,25.9608042422405,50
Lucknow,lucknow_lcs,2023-02-07,10,4.905267683380144,3.494087450569232,51,71.23133080805715,71.23133080805717,17.99182283380992,25.258299444511877,51
Lucknow,lucknow_lcs,2023-02-08,10,4.955111010679005,1.9916169850680705,51,40.1931860007947,40.1931860007947,10.26318262675805,25.53463322503254,51
Lucknow,lucknow_lcs,2023-02-09,10,4.986870853902454,2.415561679085336,50,48.43842461240096,48.43842461240096,12.589282840333132,25.99028135425793,50
Lucknow,lucknow_lcs,2023-02-10,10,5.583501908967655,3.571903330666927,50,63.97245651389674,63.97245651389673,18.64769539843457,29.149569071782842,50
Lucknow,lucknow_lcs,2023-02-11,10,5.748454460312398,3.4146890096618314,49,59.40186241775083,59.40186241775083,17.29559783530814,29.116255166672627,49
Lucknow,lucknow_lcs,2023-02-12,10,4.613976165535483,1.7612626837069243,49,38.17234030948918,38.17234030948918,9.161962984669056,24.001575251574252,49
Lucknow,lucknow_lcs,2023-02-13,10,4.92679018808278,1.1125629548591505,49,22.581902463601665,22.581902463601665,5.7695693780413,25.54952749149857,49
Lucknow,lucknow_lcs,2023-02-14,10,5.565583367763448,2.691435062167148,49,48.35854364802574,48.35854364802575,13.852420613161918,28.645239430669754,49
Lucknow,lucknow_lcs,2023-02-15,10,5.038362746194837,4.774128912798744,49,94.7555615443598,94.7555615443598,24.271555871741832,25.614914286987904,49
Lucknow,lucknow_lcs,2023-02-16,10,6.374836407087937,7.255481746815988,50,113.8143990447958,113.81439904479578,37.00567999383982,32.51405824255584,50
Lucknow,lucknow_lcs,2023-02-17,10,5.986972400345026,6.115108398294552,48,102.14024701269948,102.14024701269948,31.421843188249998,30.763429800931657,48
Lucknow,lucknow_lcs,2023-02-18,10,5.998736241019038,5.823693064182201,46,97.08199911108107,97.08199911108112,29.961277614912085,30.861825971084944,46
Lucknow,lucknow_lcs,2023-02-19,10,5.352624069318177,5.339515468770799,47,99.75509954785508,99.75509954785508,28.43392114283501,28.503726898888544,47
Lucknow,lucknow_lcs,2023-02-20,10,5.383686575109774,4.56224378881987,48,84.742002068106,84.742002068106,23.980744376365195,28.298534128438686,48
Lucknow,lucknow_lcs,2023-02-21,10,5.326139299260502,3.2326134991216477,47,60.69337126744834,60.693371267448335,16.785203128610895,27.655743581364217,47
Lucknow,lucknow_lcs,2023-02-22,10,5.606338912952449,3.1946665501569775,47,56.98311500177538,56.98311500177538,16.771606505687615,29.432589820976045,47
Lucknow,lucknow_lcs,2023-02-23,10,5.473968414987649,1.9300019102560029,46,35.25781962810901,35.25781962810901,10.141097237964706,28.76268965276514,46
Lucknow,lucknow_lcs,2023-02-24,10,5.172618774731946,1.9947673424427883,46,38.56397367204314,38.56397367204314,10.605273369758471,27.500468338527934,46
Lucknow,lucknow_lcs,2023-02-25,10,5.71381307889817,3.8591560990338145,45,67.54081811472209,67.54081811472209,20.279229417750685,30.02514625053136,45
Lucknow,lucknow_lcs,2023-02-26,10,6.114330513326538,4.586029158040027,42,75.00460022637819,75.00460022637819,24.219133401979413,32.29019730640714,42
Lucknow,lucknow_lcs,2023-02-27,10,5.880447870344941,4.63906867588932,45,78.88971687486784,78.88971687486784,24.79051261756805,31.424263642484497,45
Lucknow,lucknow_lcs,2023-02-28,10,6.196552716014461,4.68598105913555,46,75.62238673488619,75.62238673488619,24.47783056978227,32.36849777777528,46
Lucknow,lucknow_lcs,2023-03-01,10,5.82636727398282,3.4367986934563,45,58.98699020920037,58.986990209200364,18.14272342729623,30.757160795884204,45
Lucknow,lucknow_lcs,2023-03-02,10,5.801563914918872,2.306355862861267,46,39.754036957697096,39.754036957697096,12.102607972638227,30.44372068556661,46
Lucknow,lucknow_lcs,2023-03-03,10,5.740447712797582,1.8215645422540447,46,31.732098842971833,31.732098842971826,9.667864474675989,30.467144712103632,46
Lucknow,lucknow_lcs,2023-03-04,10,5.4096829119225145,1.4656895729306214,44,27.09381671336701,27.093816713367016,7.733690900068693,28.544117581828903,44
Lucknow,lucknow_lcs,2023-03-05,10,9.77701657099743,3.183351912266856,43,32.55954297663727,32.55954297663727,17.350601165091312,53.28883509679802,43
Lucknow,lucknow_lcs,2023-03-06,10,13.711626344454432,5.301586185869233,43,38.66489687427503,38.66489687427504,28.135938964638765,72.76869005011748,43
Lucknow,lucknow_lcs,2023-03-07,10,6.8224983662638685,2.8612274867127354,42,41.938119045378365,41.938119045378365,14.98486314488363,35.73088990631539,42
Lucknow,lucknow_lcs,2023-03-08,10,5.79900882366325,3.13273098177989,39,54.02183505906333,54.02183505906332,16.565798653977787,30.665005429500898,39
Lucknow,lucknow_lcs,2023-03-09,10,5.620695460710161,1.3096906214812414,41,23.30122011833328,23.30122011833328,7.060533414859077,30.30113178195285,41
