reference_variant,comparison_variant,days_compared,reference_mean_ugm3,comparison_mean_ugm3,bias_comparison_minus_reference_ugm3,mae_ugm3,rmse_ugm3,pearson_r
corrected_no_collocation,aqs,212,10.847814154695966,9.292648450628931,-1.5551657040670346,2.120766163484727,2.7966043333147907,0.9023306685234274
corrected_no_collocation,corrected_all,272,10.248974480572386,10.246371195947013,-0.0026032846253735437,0.010976409591541489,0.016512357579103073,0.9999947420632738
corrected_no_collocation,corrected_collapsed,272,10.248974480572386,10.248088519014987,-0.000885961557399222,0.003737343412787524,0.0056245890007569,0.9999993897871221
corrected_no_collocation,raw_all,272,10.248974480572386,17.194190400748507,6.945215920176121,7.355322920292851,10.783229747418384,0.9747467881795924
corrected_no_collocation,raw_collapsed,272,10.248974480572386,17.19592563464849,6.9469511540761,7.3565395296201075,10.783643850346824,0.9747752879744926
corrected_no_collocation,raw_no_collocation,272,10.248974480572386,17.196820493593275,6.947846013020889,7.357206711865202,10.783883333287065,0.9747884036882944
