dataset_key,city,network,sensor_id,station_name,source_frequency,observed_source_records,source_record_uptime_pct,period_mean_pm25_ugm3,reference_mean_pm25_ugm3,mean_minus_reference_ugm3,source_sd_pm25_ugm3,lag1_autocorrelation_source_resolution,ar1_effective_n_source_resolution,bonferroni_z,ci_low_ugm3,ci_high_ugm3,ci_excludes_reference,longest_missing_gap_source_rows,longest_missing_gap_days,long_gap_gt_30d
dhaka_lcs,Dhaka,LCS,81432151074,46. Maniknagar,hourly,7417,84.6689497716895,55.16479034650128,55.14721850399361,0.017571842507670965,58.13012437183806,0.9405585477106703,227.19090446926916,3.188815258638475,42.86677186488696,67.4628088281156,False,496,20.666666666666668,False
dhaka_lcs,Dhaka,LCS,81432151010,"42. Nakhalpara, bonoful ",hourly,7708,87.99086757990868,56.28386092371562,55.14721850399361,1.1366424197220155,59.66379343986405,0.948540377200406,203.56302449793967,3.188815258638475,42.948929872639695,69.61879197479155,False,496,20.666666666666668,False
dhaka_lcs,Dhaka,LCS,81432151017,"39. Khilgaon, Goran",hourly,7246,82.71689497716895,56.39396448615327,55.14721850399361,1.2467459821596663,61.89352594587792,0.8955456786457829,399.29188785014384,3.188815258638475,46.51686700022786,66.27106197207868,False,494,20.583333333333332,False
dhaka_lcs,Dhaka,LCS,81432130031,22. Uttar Khan,hourly,5119,58.43607305936073,57.79278179331901,55.14721850399361,2.645563289325402,60.02382954783783,0.8527182474255196,406.9346715165193,3.188815258638475,48.304431436469045,67.28113215016897,False,453,18.875,False
dhaka_lcs,Dhaka,LCS,81432130029,"13. Uttara, sector 10",hourly,8048,91.87214611872146,57.87832380715706,55.14721850399361,2.731105303163453,56.75728077514899,0.9650364074589307,206.35897435897456,3.188815258638475,45.27923145068732,70.4774161636268,False,588,24.5,False
dhaka_lcs,Dhaka,LCS,81432130043,"17. Mirpur, Botanical",hourly,6642,75.82191780821918,59.95105640871224,55.14721850399361,4.803837904718634,56.7249326383942,0.9427021559853661,195.89841848513657,3.188815258638475,47.027326196908916,72.87478662051556,False,520,21.666666666666668,False
dhaka_lcs,Dhaka,LCS,81432152006,73. Science Lab,hourly,7670,87.55707762557077,60.378759235115176,55.14721850399361,5.231540731121569,64.32888163012267,0.9499472234808712,196.8795828311728,3.188815258638475,45.75917505112372,74.99834341910663,False,926,38.583333333333336,True
dhaka_lcs,Dhaka,LCS,81432151066,41. Banani ,hourly,7014,80.06849315068493,60.751853435985176,55.14721850399361,5.604634931991569,61.17407009645335,0.9570374990263576,179.846153846154,3.188815258638475,46.20576717764396,75.29793969432639,False,849,35.375,True
dhaka_lcs,Dhaka,LCS,81432151051,40. Anondo Bazar,hourly,8088,92.32876712328768,60.9290615727003,55.14721850399361,5.781843068706692,64.25660318156041,0.9148910703361104,359.47790126814624,3.188815258638475,50.12191543189472,71.73620771350588,False,494,20.583333333333332,False
dhaka_lcs,Dhaka,LCS,81432151055,"61. Mugda, GMT",hourly,7632,87.12328767123287,62.3591784591195,55.14721850399361,7.2119599551258915,68.50298931857465,0.9349607416705893,256.53213984150534,3.188815258638475,48.720635024477964,75.99772189376104,False,496,20.666666666666668,False
dhaka_lcs,Dhaka,LCS,81432152018,27. Mouchak,hourly,7764,88.63013698630137,63.2390413017345,55.14721850399361,8.091822797740896,69.97959115378441,0.9170855431335565,335.7950538079978,3.188815258638475,51.06138779177714,75.41669481169185,False,493,20.541666666666668,False
dhaka_lcs,Dhaka,LCS,81432150009,36. Sher-E-Bangla Nagar,hourly,8041,91.79223744292237,63.75585540770219,55.14721850399361,8.608636903708586,64.54311182201207,0.946211265586087,222.23446193649764,3.188815258638475,49.94967459738161,77.56203621802278,False,493,20.541666666666668,False
dhaka_lcs,Dhaka,LCS,81432151022,34. Farmgate,hourly,7775,88.75570776255708,63.93443729903537,55.14721850399361,8.787218795041767,71.9978803407751,0.7709785578612868,1005.4563928650148,3.188815258638475,56.69395576380999,71.17491883426075,True,493,20.541666666666668,False
dhaka_lcs,Dhaka,LCS,81432130021,"11. Cantonment, Balurghat",hourly,8039,91.76940639269407,67.44195584743316,55.14721850399361,12.294737343439557,87.72805454660421,0.7756837599416958,1015.5402073891343,3.188815258638475,58.663476399814186,76.22043529505214,True,76,3.1666666666666665,False
dhaka_lcs,Dhaka,LCS,81432130017,8. Vasantek,hourly,6549,74.76027397260275,73.00848705513613,55.14721850399361,17.861268551142523,78.2857156554711,0.9006651824210716,342.27160382647605,3.188815258638475,59.514929972723344,86.50204413754892,True,274,11.416666666666666,False
dhaka_lcs,Dhaka,LCS,81432130014,"16. Narayangonj, Gognogor",hourly,8731,99.6689497716895,79.62897529874394,55.14721850399361,24.481756794750332,90.50773877779658,0.9458566266127634,242.93968351967285,3.188815258638475,61.11217923260648,98.1457713648814,True,4,0.16666666666666666,False
dhaka_lcs,Dhaka,LCS,81432151014,64. Satarkul,hourly,7458,85.13698630136986,86.45218110306607,55.14721850399361,31.30496259907246,90.79199239346562,0.911031716839596,347.2079766983722,3.188815258638475,70.91464828041286,101.98971392571927,True,496,20.666666666666668,False
lucknow_lcs,Lucknow,LCS,81432147060,Shanti Nagar,hourly,4630,52.853881278538815,24.81814254859611,61.802242631595966,-36.98410008299986,18.118779723974228,0.9319711329548008,163.03227778437056,3.3879288292867877,20.010563592596213,29.625721504596008,True,3896,162.33333333333334,True
lucknow_lcs,Lucknow,LCS,81432131007,Charbagh,hourly,5361,61.1986301369863,30.913309084126094,61.802242631595966,-30.888933547469872,29.515685638592988,0.9679492125539126,137.4615384615386,3.3879288292867877,22.384339717882398,39.44227845036979,True,3349,139.54166666666666,True
lucknow_lcs,Lucknow,LCS,81432131001,Transport Nagar,hourly,5152,58.81278538812786,32.225333203933744,61.802242631595966,-29.576909427662223,31.644436377502757,0.979801268435325,132.10256410256423,3.3879288292867877,22.89760206373719,41.5530643441303,True,2411,100.45833333333333,True
lucknow_lcs,Lucknow,LCS,81432144008,Chak Ganjaria,hourly,1248,14.246575342465754,34.47309027777778,61.802242631595966,-27.329152353818188,25.434698519994978,0.9481914271477109,33.18826785636736,3.3879288292867877,19.515260745404074,49.43091981015148,True,4169,173.70833333333334,True
lucknow_lcs,Lucknow,LCS,81432147069,Hazratganj_NBRI,hourly,5855,66.837899543379,39.178181041844574,61.802242631595966,-22.624061589751392,38.5275601955777,0.9755630583812965,150.12820512820528,3.3879288292867877,28.52511449536405,49.8312475883251,True,2241,93.375,True
lucknow_lcs,Lucknow,LCS,81432144007,Dashauli,hourly,5140,58.67579908675799,39.57855058365759,61.802242631595966,-22.22369204793838,44.76701097038536,0.978533749909871,131.7948717948719,3.3879288292867877,26.367324624559025,52.78977654275615,True,2397,99.875,True
lucknow_lcs,Lucknow,LCS,81432144016,Lohiya college,hourly,783,8.938356164383562,42.5460834397616,61.802242631595966,-19.256159191834364,30.56117611436862,0.7748103044303832,99.34781829407967,3.3879288292867877,32.158245277715,52.93392160180821,True,3613,150.54166666666666,True
lucknow_lcs,Lucknow,LCS,81432131009,Vipul Khand,hourly,6289,71.79223744292237,43.688450734085976,61.802242631595966,-18.11379189750999,43.5666579505184,0.9734296742299863,161.2564102564104,3.3879288292867877,32.06513512009002,55.31176634808193,True,98,4.083333333333333,False
lucknow_lcs,Lucknow,LCS,81432144024,Umarbhari,hourly,2669,30.468036529680365,43.83932808792307,61.802242631595966,-17.962914543672895,50.38786235571436,0.9839589638011539,68.4358974358975,3.3879288292867877,23.203674467626275,64.47498170821987,False,2273,94.70833333333333,True
lucknow_lcs,Lucknow,LCS,81432130004,"B R Ambedkar University, Lucknow - UPPCB",hourly,6880,78.53881278538813,44.418519864341086,61.802242631595966,-17.38372276725488,42.93004450623278,0.9738961728290547,176.41025641025655,3.3879288292867877,33.4680261160009,55.36901361268127,True,940,39.166666666666664,True
lucknow_lcs,Lucknow,LCS,81432147056,Rajajipuram-II,hourly,396,4.52054794520548,45.11174242424242,61.802242631595966,-16.690500207353544,27.372388667130554,0.8681556963011163,27.94753369225735,3.3879288292867877,27.569898917321325,62.65358593116352,False,7841,326.7083333333333,True
lucknow_lcs,Lucknow,LCS,81432131005,Husainabad,hourly,8513,97.18036529680366,47.58585888249345,61.802242631595966,-14.21638374910252,50.49783274017311,0.8733074580040491,575.737637408797,3.3879288292867877,40.45577388095198,54.715943884034914,True,73,3.0416666666666665,False
lucknow_lcs,Lucknow,LCS,81432131013,Kakori,hourly,8396,95.84474885844749,48.01528505637605,61.802242631595966,-13.786957575219915,44.32034021033386,0.9793301582227324,215.28205128205147,3.3879288292867877,37.781566889565426,58.249003223186676,True,28,1.1666666666666667,False
lucknow_lcs,Lucknow,LCS,81432147072,Haroiya,hourly,8637,98.5958904109589,48.43066651229208,61.802242631595966,-13.371576119303889,44.909288926246056,0.9244935848675353,338.86780014597224,3.3879288292867877,40.165429620482854,56.6959034041013,True,18,0.75,False
lucknow_lcs,Lucknow,LCS,81432147004,Anand Nagar,hourly,8432,96.25570776255708,48.52781072106262,61.802242631595966,-13.274431910533345,45.80474051687474,0.9637856455227475,216.2051282051284,3.3879288292867877,37.973941452069724,59.08167999005552,True,23,0.9583333333333334,False
lucknow_lcs,Lucknow,LCS,81432144006,Jankipuram Vistar,hourly,5396,61.598173515981735,49.37090746231777,61.802242631595966,-12.4313351692782,49.8538256931149,0.9734976821081617,138.35897435897448,3.3879288292867877,35.011745226072364,63.73006969856317,False,2612,108.83333333333333,True
lucknow_lcs,Lucknow,LCS,81432147046,CMS_IndNgr,hourly,8568,97.8082191780822,49.385747354497354,61.802242631595966,-12.416495277098612,45.692411530951375,0.951556952259506,219.69230769230788,3.3879288292867877,38.94164948863366,59.82984522036105,True,12,0.5,False
lucknow_lcs,Lucknow,LCS,81432147054,Malhaur,hourly,4995,57.02054794520548,50.04721388054722,61.802242631595966,-11.755028751048748,60.02483240493452,0.9766412088693924,128.0769230769232,3.3879288292867877,32.07797046255834,68.0164572985361,False,541,22.541666666666668,False
lucknow_lcs,Lucknow,LCS,81432147055,Daliganj,hourly,5182,59.15525114155251,50.22267785925641,61.802242631595966,-11.579564772339559,40.12126982508558,0.8600847731958352,389.78906539484234,3.3879288292867877,43.33783357189259,57.10752214662023,True,2348,97.83333333333333,True
lucknow_lcs,Lucknow,LCS,81432131004,Mahanagar,hourly,7758,88.56164383561644,50.80289163873851,61.802242631595966,-10.999350992857458,52.319911594794085,0.9661381401488845,198.9230769230771,3.3879288292867877,38.23510798968934,63.37067528778768,False,259,10.791666666666666,False
lucknow_lcs,Lucknow,LCS,81432147064,Rajajipuram-I,hourly,5434,62.03196347031963,51.42511655011655,61.802242631595966,-10.377126081479418,45.66338213913059,0.9591714228638181,139.33333333333346,3.3879288292867877,38.31897542483684,64.53125767539625,False,671,27.958333333333332,False
lucknow_lcs,Lucknow,LCS,81432130003,Aliganj,hourly,8639,98.61872146118722,52.653248832812444,61.802242631595966,-9.148993798783522,51.846768606796964,0.9496987923814482,222.88167501293273,3.3879288292867877,40.88752119436489,64.41897647126,False,11,0.4583333333333333,False
lucknow_lcs,Lucknow,LCS,81432147033,Kukrail_LCS_uppcb,hourly,6827,77.9337899543379,54.492651725989944,61.802242631595966,-7.309590905606022,47.076153560935225,0.9727123444857616,175.05128205128221,3.3879288292867877,42.43805735090436,66.54724610107553,False,486,20.25,False
lucknow_lcs,Lucknow,LCS,81432130008,Lucknow Cantonment,hourly,7033,80.28538812785388,54.65526802218115,61.802242631595966,-7.146974609414819,61.29380735953328,0.9390712931706808,220.9880557975355,3.3879288292867877,40.68623072286996,68.62430532149233,False,772,32.166666666666664,True
lucknow_lcs,Lucknow,LCS,81432131016,Jankipuram,hourly,8657,98.82420091324201,54.916031342651415,61.802242631595966,-6.886211288944551,59.07467424128376,0.9666260693200897,221.97435897435918,3.3879288292867877,41.48268510295635,68.34937758234648,False,11,0.4583333333333333,False
lucknow_lcs,Lucknow,LCS,81432144021,LPS Jankipuram,hourly,5686,64.90867579908675,55.96756653769493,61.802242631595966,-5.834676093901038,61.53835452474205,0.9699513208448439,145.7948717948719,3.3879288292867877,38.70087884955491,73.23425422583495,False,1452,60.5,True
lucknow_lcs,Lucknow,LCS,81432147038,Mall,hourly,5241,59.82876712328767,56.158732430197794,61.802242631595966,-5.643510201398172,58.11990257238547,0.9791632205434242,134.3846153846155,3.3879288292867877,39.17299604146993,73.14446881892566,False,1184,49.333333333333336,True
lucknow_lcs,Lucknow,LCS,81432144026,Itaunja,hourly,7034,80.29680365296804,56.64951189460714,61.802242631595966,-5.152730736988829,47.41441000003661,0.9614341570488246,180.35897435897454,3.3879288292867877,44.68828439081351,68.61073939840077,False,900,37.5,True
lucknow_lcs,Lucknow,LCS,81432144027,CIMAP,hourly,4576,52.23744292237443,57.457695949883444,61.802242631595966,-4.344546681712522,68.36885439706401,0.9739118080055703,117.33333333333344,3.3879288292867877,36.07404400546266,78.84134789430422,False,1619,67.45833333333333,True
lucknow_lcs,Lucknow,LCS,81432147023,Piparsand,hourly,7577,86.49543378995433,58.56340460164533,61.802242631595966,-3.238838029950635,52.01789407712297,0.9759255272955167,194.28205128205147,3.3879288292867877,45.919805866963145,71.20700333632752,False,707,29.458333333333332,False
lucknow_lcs,Lucknow,LCS,81432147049,Bijnor,hourly,6640,75.79908675799086,58.63029618473895,61.802242631595966,-3.1719464468570138,52.284753832435676,0.9748906463373973,170.25641025641042,3.3879288292867877,45.05474067450319,72.20585169497471,False,414,17.25,False
lucknow_lcs,Lucknow,LCS,81432144030,Gomti Nagar Ex,hourly,8526,97.32876712328768,58.72847759793573,61.802242631595966,-3.073765033660237,59.163940455221756,0.9396517429424005,265.26887702663885,3.3879288292867877,46.42159038978691,71.03536480608456,False,16,0.6666666666666666,False
lucknow_lcs,Lucknow,LCS,81432147068,Badal Khera,hourly,6057,69.14383561643835,59.0953855043751,61.802242631595966,-2.7068571272208644,54.232706681963414,0.9392314012314507,189.8047868384186,3.3879288292867877,45.75888216711664,72.43188884163357,False,654,27.25,False
lucknow_lcs,Lucknow,LCS,81432131002,Dubagga,hourly,5776,65.93607305936074,59.130886426592795,61.802242631595966,-2.671356205003171,63.41205079196068,0.9574486729420468,148.10256410256423,3.3879288292867877,41.47763167430151,76.78414117888408,False,1396,58.166666666666664,True
lucknow_lcs,Lucknow,LCS,81432147061,Para,hourly,6414,73.21917808219177,59.181841804386245,61.802242631595966,-2.6204008272097212,53.285433198739085,0.9582272088352848,164.4615384615386,3.3879288292867877,45.10482577853624,73.25885783023625,False,1179,49.125,True
lucknow_lcs,Lucknow,LCS,81432131011,Aminabad,hourly,6178,70.52511415525115,59.48726664508471,61.802242631595966,-2.314975986511257,60.5662065974824,0.9664124948697478,158.41025641025655,3.3879288292867877,43.18406111416098,75.79047217600844,False,1366,56.916666666666664,True
lucknow_lcs,Lucknow,LCS,81432147050,RDSO,hourly,8630,98.51598173515981,61.17160100424874,61.802242631595966,-0.6306416273472237,61.16980149560395,0.95327836385199,221.2820512820515,3.3879288292867877,47.24008894296596,75.10311306553152,False,21,0.875,False
lucknow_lcs,Lucknow,LCS,81432144009,Awadh_vihar_yojna,hourly,6604,75.38812785388127,61.38157429840501,61.802242631595966,-0.4206683331909531,60.08970134566442,0.9464395491986994,181.7231967144337,3.3879288292867877,46.27975949886894,76.48338909794109,False,634,26.416666666666668,False
lucknow_lcs,Lucknow,LCS,81432144022,Virat Khand,hourly,7673,87.59132420091325,63.09205438985187,61.802242631595966,1.289811758255901,60.64722327742454,0.9240871358090094,302.7302641845061,3.3879288292867877,51.28294134235537,74.90116743734836,False,378,15.75,False
lucknow_lcs,Lucknow,LCS,81432147008,CMS_Kanpur Road,hourly,7813,89.18949771689498,63.38659925764751,61.802242631595966,1.5843566260515445,60.43686193859519,0.9545853252525334,200.33333333333354,3.3879288292867877,48.920229005962156,77.85296950933287,False,112,4.666666666666667,False
lucknow_lcs,Lucknow,LCS,81432131014,"Gomti Nagar, Lucknow - UPPCB",hourly,6140,70.09132420091325,63.623059174809995,61.802242631595966,1.820816543214029,56.058056883945845,0.9690458226731195,157.43589743589757,3.3879288292867877,48.48673444627712,78.75938390334287,False,1170,48.75,True
lucknow_lcs,Lucknow,LCS,81432131006,Nishat Ganj,hourly,8318,94.95433789954338,63.65864190109801,61.802242631595966,1.8563992695020417,66.45215787483973,0.9456892597414643,232.18339475776688,3.3879288292867877,48.88363173812233,78.43365206407368,False,304,12.666666666666666,False
lucknow_lcs,Lucknow,LCS,81432147043,Amrapali Yojna,hourly,8094,92.3972602739726,63.82031957828845,61.802242631595966,2.0180769466924815,59.53895302941031,0.9477176284178858,217.2663580240699,3.3879288292867877,50.13549515707254,77.50514399950436,False,24,1.0,False
lucknow_lcs,Lucknow,LCS,81432144023,Mohammadpur,hourly,6905,78.82420091324201,64.01088583152305,61.802242631595966,2.2086431999270886,55.892071094958325,0.9705751785323445,177.05128205128221,3.3879288292867877,49.779901406915336,78.24187025613078,False,1436,59.833333333333336,True
lucknow_lcs,Lucknow,LCS,81432147057,Fazullaganj,hourly,8419,96.10730593607306,64.24725818584946,61.802242631595966,2.4450155542534944,68.8356686577402,0.8917484785361758,481.76042932998615,3.3879288292867877,53.62217714344019,74.87233922825872,False,9,0.375,False
lucknow_lcs,Lucknow,LCS,81432147076,Jopling,hourly,7462,85.18264840182648,64.33333333333333,61.802242631595966,2.5310907017373623,65.04051785944375,0.967211687071286,191.33333333333348,3.3879288292867877,48.4030701756221,80.26359649104455,False,1142,47.583333333333336,True
lucknow_lcs,Lucknow,LCS,81432147041,UniWrld IndNagar,hourly,5926,67.64840182648402,64.4266227922151,61.802242631595966,2.6243801606191326,59.47153456962066,0.9576372397735585,151.94871794871807,3.3879288292867877,48.08124724241597,80.77199834201423,False,1996,83.16666666666667,True
lucknow_lcs,Lucknow,LCS,81432144025,Baksi Ka Talab,hourly,8053,91.92922374429224,64.77787780951198,61.802242631595966,2.9756351779160113,56.53900391700699,0.9786643852841611,206.48717948717967,3.3879288292867877,51.44770175055097,78.10805386847298,False,10,0.4166666666666667,False
lucknow_lcs,Lucknow,LCS,81432147036,Telibagh,hourly,7732,88.2648401826484,65.0348767028798,61.802242631595966,3.232634071283833,63.09925057255304,0.9247352883833146,302.35157724417184,3.3879288292867877,52.74061763638478,77.32913576937482,False,636,26.5,False
lucknow_lcs,Lucknow,LCS,81432147051,Prabandh Nagar,hourly,8292,94.65753424657534,66.56555515356166,61.802242631595966,4.763312521965695,62.12292013644047,0.9589811445795838,212.6153846153848,3.3879288292867877,52.131485485248355,80.99962482187496,False,10,0.4166666666666667,False
lucknow_lcs,Lucknow,LCS,81432147037,HariKansh_garhi,hourly,6013,68.64155251141553,66.89734741393649,61.802242631595966,5.09510478234052,63.35956715062319,0.9746471401603923,154.17948717948732,3.3879288292867877,49.60980806210034,84.18488676577263,False,713,29.708333333333332,False
lucknow_lcs,Lucknow,LCS,81432144020,HariharNagar,hourly,6983,79.71461187214612,68.39404028831926,61.802242631595966,6.591797656723294,69.31557590521446,0.9476959521858963,187.52370742259782,3.3879288292867877,51.24511042815668,85.54297014848184,False,407,16.958333333333332,False
lucknow_lcs,Lucknow,LCS,81432144017,Aziz Nagar,hourly,7911,90.3082191780822,69.98664307082964,61.802242631595966,8.184400439233677,91.9698437839769,0.9693470471633575,202.84615384615404,3.3879288292867877,48.10921127710118,91.8640748645581,False,650,27.083333333333332,False
lucknow_lcs,Lucknow,LCS,81432147062,Tiwariganj,hourly,8712,99.45205479452055,70.100484006734,61.802242631595966,8.29824137513804,67.59693214620518,0.9713880676665844,223.38461538461559,3.3879288292867877,54.777807432102044,85.42316058136598,False,48,2.0,False
lucknow_lcs,Lucknow,LCS,81432147053,Ambalika,hourly,2827,32.27168949771689,71.76756868293833,61.802242631595966,9.965326051342366,60.24322164835285,0.9763053144104453,72.48717948717956,3.3879288292867877,47.79514931868294,95.73998804719372,False,912,38.0,True
lucknow_lcs,Lucknow,LCS,81432131015,IITR-Hazratganj,hourly,5897,67.31735159817352,72.82303148493584,61.802242631595966,11.020788853339873,72.14823000692498,0.9693079777792876,151.20512820512835,3.3879288292867877,52.944847807902235,92.70121516196944,False,1457,60.708333333333336,True
lucknow_lcs,Lucknow,LCS,81432147047,Aliganj -II,hourly,7537,86.03881278538813,73.58938127460085,61.802242631595966,11.787138643004887,71.96976867975683,0.9618044985056653,193.25641025641042,3.3879288292867877,56.049872291988066,91.12889025721364,False,559,23.291666666666668,False
lucknow_lcs,Lucknow,LCS,81432147070,Asharfabad,hourly,6361,72.61415525114155,74.69974584708903,61.802242631595966,12.897503215493067,89.70285293248955,0.9638482003240526,163.10256410256426,3.3879288292867877,50.90340724922294,98.49608444495513,False,648,27.0,False
lucknow_lcs,Lucknow,LCS,81432147044,Rahta,hourly,5902,67.37442922374429,75.74949169772958,61.802242631595966,13.947249066133615,78.57920133924445,0.9518337104381009,151.33333333333346,3.3879288292867877,54.10862799315772,97.39035540230145,False,1817,75.70833333333333,True
lucknow_lcs,Lucknow,LCS,81432130005,Rajendra Nagar-II,hourly,7095,80.9931506849315,79.23019732205779,61.802242631595966,17.427954690461824,80.77803659020661,0.9396382660277786,220.7970991467219,3.3879288292867877,60.81268836579665,97.64770627831894,False,950,39.583333333333336,True
lucknow_lcs,Lucknow,LCS,81432144014,Nigoha,hourly,4622,52.76255707762557,80.98745131977499,61.802242631595966,19.185208688179024,76.99124921032383,0.9771592455239453,118.51282051282061,3.3879288292867877,57.027111252080076,104.9477913874699,False,1037,43.208333333333336,True
lucknow_lcs,Lucknow,LCS,81432131012,Vrindavan Yojana,hourly,5699,65.05707762557077,81.2991752939112,61.802242631595966,19.49693266231524,77.84625791144113,0.92886734486399,210.16738279049753,3.3879288292867877,63.106801899663594,99.49154868815882,True,2249,93.70833333333333,True
lucknow_lcs,Lucknow,LCS,81432144015,Mohanlalganj,hourly,6477,73.93835616438356,82.04042509392207,61.802242631595966,20.2381824623261,160.15509130480606,0.9479086027579252,173.20934845670888,3.3879288292867877,40.81270073128504,123.26814945655909,False,660,27.5,False
lucknow_lcs,Lucknow,LCS,81432144031,Kalyanpur,hourly,4846,55.31963470319635,82.04586256706561,61.802242631595966,20.243619935469646,66.7149729229235,0.9430947279825249,141.9194567436263,3.3879288292867877,63.07283566349531,101.01888947063591,True,2507,104.45833333333333,True
