target_N_star,time_index,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws,baseline_absolute_error_median_ugm3
31,2022-04-08,5,2.7140436993562,2.204168859864879,2.5126551626211917,2.897184739962749,3.1484873500319415,2.713053792259407,0.285613752289974,100,2.846310618729092
31,2022-04-08,10,1.6535749683064864,1.334498348684829,1.5508958617620365,1.752103550658017,1.8871244177018613,1.6478609143042637,0.16222022446339332,100,1.870028016970949
31,2022-04-08,20,0.6167696880162907,0.4383949815166622,0.54981980489646,0.681145912888443,0.7837659103252702,0.6139515447830304,0.12063606273344801,100,1.196667943524421
31,2022-04-09,5,4.16690385248809,3.3571458333333277,3.759555404589376,4.614845534145802,4.981459082426709,4.179851027236856,0.5515473452585378,100,4.286712630255131
31,2022-04-09,10,2.570152628005008,2.028413845150464,2.3262130407334176,2.8183836325208595,3.0352871036690177,2.556024331374045,0.33443492144700115,100,2.9631916996047423
31,2022-04-09,20,0.9391906497035585,0.674857944347238,0.8349411075927193,1.065535792709703,1.2984829350148672,0.9437361390058399,0.18877356078489432,100,1.8642827733860372
31,2022-04-10,5,3.5453343714828307,2.6911451044747468,3.2342154499540925,3.9307769680500737,4.253399589911316,3.5396390089537433,0.47451562004255426,100,3.790052855196876
31,2022-04-10,10,2.194544025821198,1.6189732511759547,1.9645557474587925,2.409319828722003,2.641048287008883,2.1811720593378823,0.3044495393749492,100,2.5465315890742133
31,2022-04-10,20,0.7637209313851052,0.35358611291921566,0.5994737923953011,0.8846103985964788,1.0752831576636013,0.7414440977450499,0.22389201227027034,100,1.584497240472999
31,2022-04-11,5,4.0421848827887175,3.012549895749134,3.659748283281772,4.467150195133147,4.873423478859738,4.031827887253193,0.579425267667369,100,4.171935386473436
31,2022-04-11,10,2.548949705387198,1.8428158166812996,2.318213641167114,2.7476926763102085,2.975892995855293,2.5079628028758907,0.3479159660376656,100,2.83210657297613
31,2022-04-11,20,0.7875834043411309,0.3905454523670052,0.6039184577785406,0.9781380860232805,1.1708009259259224,0.7836344895193192,0.27266268898313967,100,1.8059242121274297
31,2022-04-12,5,2.581336320230653,1.8932370656215787,2.1922150890487426,3.1350795547296872,3.4135491172726335,2.6319248118860274,0.5049351408926938,100,2.804210828605573
31,2022-04-12,10,1.6087237874092537,1.1467819936705748,1.3576428366860682,2.0110548796010823,2.0876161687777057,1.6489182719685558,0.3496985918747123,100,1.8633399392292596
31,2022-04-12,20,0.5767843291613008,0.36672135823561797,0.4838812474512295,0.7005465315753767,0.8758586734562342,0.5978109521009982,0.15716451239882964,100,1.1954049988356985
31,2022-04-13,5,2.4432487015194493,1.9497281751336857,2.237963841793218,2.7275852958937206,2.8871936136787717,2.447332377211734,0.31610518796589837,100,2.6269309925667876
