target_N_star,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws,baseline_absolute_error_median_ugm3
40,8,3.7356399867604644,3.0876143064615738,3.503257406498891,3.9098311140860886,4.219950101408833,3.687666883572923,0.34376894999815405,100,3.954186384461231
40,9,3.4523606991080484,2.8669213499388695,3.2291939759139696,3.6342004351350106,3.910779452221386,3.419598862405708,0.3257083610833754,100,3.581083978078908
40,10,3.224380265313769,2.6884295304479844,3.0410682713149617,3.384689905969326,3.683079893626334,3.195008670843034,0.3028446852380659,100,3.486014379989207
40,11,3.009428697991499,2.4943148203270553,2.857530142442857,3.171722408042182,3.428516971806008,2.993864703153377,0.27508512979312993,100,3.310831114287403
40,12,2.843337642107981,2.3574977250572617,2.662353896988501,2.9822476141066936,3.202936154844276,2.81735146951369,0.25871149022018836,100,3.022763352998684
40,13,2.67902765865332,2.2672120193255867,2.5244605857464926,2.805688745753973,3.0476106140654347,2.6586140455713765,0.24622556207365218,100,2.962006454560317
40,14,2.536218813282371,2.1092497222140407,2.3938411089817757,2.688156709641712,2.8582404942450212,2.5222921947276196,0.2347161533503407,100,2.85827505202019
40,15,2.3982410506812,2.0253226997166127,2.2591232961085748,2.5285059090501276,2.707987247432652,2.3842714118955994,0.21376090664618555,100,2.639056682323204
40,16,2.2904876456531884,1.9153781855367336,2.153145116273903,2.401299916727756,2.574826022602228,2.2632753423433467,0.20727421043551014,100,2.5539403341426414
40,17,2.168966605045421,1.798654119773826,2.035187250906197,2.27742267753424,2.434892540125278,2.1478972393133082,0.195672951228499,100,2.41172788099113
40,18,2.071255541484854,1.7548213069793754,1.9503846298135104,2.1674940030166168,2.3246285695528064,2.048284268548912,0.18573020616570005,100,2.391534126687887
40,19,1.9603414253679237,1.6500106336514924,1.8469432808975252,2.055285454673861,2.210843139483559,1.9446938399084166,0.18074403212027926,100,2.294087154229892
40,20,1.86826207995645,1.5600836103557352,1.742980802730428,1.9542770389429212,2.102278415190565,1.8486832739581271,0.16868420829019243,100,2.2306175927190743
