city,dataset_key,scenario,sensor_id,retained
Dhaka,dhaka_lcs,baseline_ge_1h,81432151018,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432124031,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432152006,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432152018,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432130042,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432130014,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432151062,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432151066,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432130017,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432151048,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432152014,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432130025,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432151074,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432151010,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432151014,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432130031,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432130029,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432130001,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432151024,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432130043,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432130035,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432151072,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432130021,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432124034,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432151017,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432150009,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432151055,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432130036,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432130033,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432130028,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432151051,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432151022,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432151044,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432150006,True
Dhaka,dhaka_lcs,baseline_ge_1h,81432130015,True
Dhaka,dhaka_lcs,daily_ge_12h,81432151018,True
Dhaka,dhaka_lcs,daily_ge_12h,81432124031,True
Dhaka,dhaka_lcs,daily_ge_12h,81432152006,True
Dhaka,dhaka_lcs,daily_ge_12h,81432152018,True
Dhaka,dhaka_lcs,daily_ge_12h,81432130042,True
Dhaka,dhaka_lcs,daily_ge_12h,81432130014,True
Dhaka,dhaka_lcs,daily_ge_12h,81432151062,True
Dhaka,dhaka_lcs,daily_ge_12h,81432151066,True
Dhaka,dhaka_lcs,daily_ge_12h,81432130017,True
Dhaka,dhaka_lcs,daily_ge_12h,81432151048,True
Dhaka,dhaka_lcs,daily_ge_12h,81432152014,True
Dhaka,dhaka_lcs,daily_ge_12h,81432130025,True
Dhaka,dhaka_lcs,daily_ge_12h,81432151074,True
Dhaka,dhaka_lcs,daily_ge_12h,81432151010,True
Dhaka,dhaka_lcs,daily_ge_12h,81432151014,True
Dhaka,dhaka_lcs,daily_ge_12h,81432130031,True
Dhaka,dhaka_lcs,daily_ge_12h,81432130029,True
Dhaka,dhaka_lcs,daily_ge_12h,81432130001,True
Dhaka,dhaka_lcs,daily_ge_12h,81432151024,True
Dhaka,dhaka_lcs,daily_ge_12h,81432130043,True
Dhaka,dhaka_lcs,daily_ge_12h,81432130035,True
Dhaka,dhaka_lcs,daily_ge_12h,81432151072,True
Dhaka,dhaka_lcs,daily_ge_12h,81432130021,True
Dhaka,dhaka_lcs,daily_ge_12h,81432124034,True
Dhaka,dhaka_lcs,daily_ge_12h,81432151017,True
Dhaka,dhaka_lcs,daily_ge_12h,81432150009,True
Dhaka,dhaka_lcs,daily_ge_12h,81432151055,True
Dhaka,dhaka_lcs,daily_ge_12h,81432130036,True
Dhaka,dhaka_lcs,daily_ge_12h,81432130033,True
Dhaka,dhaka_lcs,daily_ge_12h,81432130028,True
Dhaka,dhaka_lcs,daily_ge_12h,81432151051,True
Dhaka,dhaka_lcs,daily_ge_12h,81432151022,True
Dhaka,dhaka_lcs,daily_ge_12h,81432151044,True
Dhaka,dhaka_lcs,daily_ge_12h,81432150006,True
Dhaka,dhaka_lcs,daily_ge_12h,81432130015,True
Dhaka,dhaka_lcs,daily_ge_18h,81432151018,True
Dhaka,dhaka_lcs,daily_ge_18h,81432124031,True
Dhaka,dhaka_lcs,daily_ge_18h,81432152006,True
Dhaka,dhaka_lcs,daily_ge_18h,81432152018,True
Dhaka,dhaka_lcs,daily_ge_18h,81432130042,True
Dhaka,dhaka_lcs,daily_ge_18h,81432130014,True
Dhaka,dhaka_lcs,daily_ge_18h,81432151062,True
Dhaka,dhaka_lcs,daily_ge_18h,81432151066,True
Dhaka,dhaka_lcs,daily_ge_18h,81432130017,True
Dhaka,dhaka_lcs,daily_ge_18h,81432151048,True
Dhaka,dhaka_lcs,daily_ge_18h,81432152014,True
Dhaka,dhaka_lcs,daily_ge_18h,81432130025,True
Dhaka,dhaka_lcs,daily_ge_18h,81432151074,True
Dhaka,dhaka_lcs,daily_ge_18h,81432151010,True
Dhaka,dhaka_lcs,daily_ge_18h,81432151014,True
Dhaka,dhaka_lcs,daily_ge_18h,81432130031,True
Dhaka,dhaka_lcs,daily_ge_18h,81432130029,True
Dhaka,dhaka_lcs,daily_ge_18h,81432130001,True
Dhaka,dhaka_lcs,daily_ge_18h,81432151024,True
Dhaka,dhaka_lcs,daily_ge_18h,81432130043,True
Dhaka,dhaka_lcs,daily_ge_18h,81432130035,True
Dhaka,dhaka_lcs,daily_ge_18h,81432151072,True
Dhaka,dhaka_lcs,daily_ge_18h,81432130021,True
Dhaka,dhaka_lcs,daily_ge_18h,81432124034,True
Dhaka,dhaka_lcs,daily_ge_18h,81432151017,True
Dhaka,dhaka_lcs,daily_ge_18h,81432150009,True
Dhaka,dhaka_lcs,daily_ge_18h,81432151055,True
Dhaka,dhaka_lcs,daily_ge_18h,81432130036,True
Dhaka,dhaka_lcs,daily_ge_18h,81432130033,True
Dhaka,dhaka_lcs,daily_ge_18h,81432130028,True
Dhaka,dhaka_lcs,daily_ge_18h,81432151051,True
Dhaka,dhaka_lcs,daily_ge_18h,81432151022,True
Dhaka,dhaka_lcs,daily_ge_18h,81432151044,True
Dhaka,dhaka_lcs,daily_ge_18h,81432150006,True
Dhaka,dhaka_lcs,daily_ge_18h,81432130015,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432151018,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432124031,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432152006,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432152018,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432130042,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432130014,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432151062,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432151066,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432130017,False
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432151048,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432152014,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432130025,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432151074,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432151010,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432151014,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432130031,False
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432130029,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432130001,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432151024,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432130043,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432130035,False
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432151072,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432130021,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432124034,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432151017,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432150009,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432151055,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432130036,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432130033,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432130028,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432151051,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432151022,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432151044,False
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432150006,True
Dhaka,dhaka_lcs,record_uptime_ge_75pct,81432130015,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432151018,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432124031,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432152006,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432152018,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432130042,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432130014,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432151062,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432151066,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432130017,False
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432151048,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432152014,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432130025,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432151074,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432151010,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432151014,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432130031,False
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432130029,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432130001,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432151024,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432130043,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432130035,False
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432151072,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432130021,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432124034,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432151017,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432150009,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432151055,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432130036,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432130033,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432130028,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432151051,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432151022,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432151044,False
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432150006,True
Dhaka,dhaka_lcs,daily_ge_18h_record_uptime_ge_75pct,81432130015,True
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432151018,True
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432124031,True
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432152006,False
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432152018,True
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432130042,True
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432130014,True
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432151062,False
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432151066,False
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432130017,True
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432151048,False
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432152014,True
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432130025,True
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432151074,True
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432151010,True
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432151014,True
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432130031,True
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432130029,True
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432130001,True
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432151024,True
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432130043,True
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432130035,True
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432151072,True
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432130021,True
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432124034,True
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432151017,True
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432150009,True
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432151055,True
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432130036,True
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432130033,True
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432130028,True
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432151051,True
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432151022,True
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432151044,False
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432150006,True
Dhaka,dhaka_lcs,drop_hourly_gap_gt_30d,81432130015,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432151018,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432124031,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432152006,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432152018,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432130042,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432130014,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432151062,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432151066,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432130017,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432151048,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432152014,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432130025,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432151074,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432151010,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432151014,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432130031,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432130029,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432130001,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432151024,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432130043,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432130035,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432151072,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432130021,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432124034,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432151017,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432150009,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432151055,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432130036,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432130033,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432130028,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432151051,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432151022,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432151044,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432150006,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_90d,81432130015,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432151018,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432124031,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432152006,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432152018,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432130042,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432130014,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432151062,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432151066,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432130017,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432151048,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432152014,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432130025,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432151074,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432151010,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432151014,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432130031,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432130029,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432130001,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432151024,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432130043,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432130035,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432151072,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432130021,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432124034,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432151017,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432150009,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432151055,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432130036,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432130033,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432130028,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432151051,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432151022,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432151044,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432150006,True
Dhaka,dhaka_lcs,daily_ge_50pct_gap_le_25pct_period,81432130015,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432131001,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432131016,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432131006,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432130003,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432131013,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432130005,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432131007,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432131005,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432131015,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432131004,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432131012,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432130004,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432131011,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432131014,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432130008,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432131009,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432131002,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147001,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147004,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147008,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147023,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147033,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147034,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147036,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147037,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147038,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147039,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147040,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147041,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147043,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147044,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147045,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147046,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147047,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147049,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147050,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147051,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147054,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147055,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147053,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147056,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147057,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147060,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147061,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147062,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147064,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147065,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147068,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147069,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147070,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147072,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432147076,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432144006,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432144007,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432144008,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432144009,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432144014,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432144015,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432144016,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432144017,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432144019,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432144020,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432144021,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432144022,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432144023,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432144024,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432144025,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432144026,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432144027,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432144030,True
Lucknow,lucknow_lcs,baseline_ge_1h,81432144031,True
Lucknow,lucknow_lcs,daily_ge_12h,81432131001,True
Lucknow,lucknow_lcs,daily_ge_12h,81432131016,True
Lucknow,lucknow_lcs,daily_ge_12h,81432131006,True
Lucknow,lucknow_lcs,daily_ge_12h,81432130003,True
Lucknow,lucknow_lcs,daily_ge_12h,81432131013,True
Lucknow,lucknow_lcs,daily_ge_12h,81432130005,True
Lucknow,lucknow_lcs,daily_ge_12h,81432131007,True
Lucknow,lucknow_lcs,daily_ge_12h,81432131005,True
Lucknow,lucknow_lcs,daily_ge_12h,81432131015,True
Lucknow,lucknow_lcs,daily_ge_12h,81432131004,True
Lucknow,lucknow_lcs,daily_ge_12h,81432131012,True
Lucknow,lucknow_lcs,daily_ge_12h,81432130004,True
Lucknow,lucknow_lcs,daily_ge_12h,81432131011,True
Lucknow,lucknow_lcs,daily_ge_12h,81432131014,True
Lucknow,lucknow_lcs,daily_ge_12h,81432130008,True
Lucknow,lucknow_lcs,daily_ge_12h,81432131009,True
Lucknow,lucknow_lcs,daily_ge_12h,81432131002,True
Lucknow,lucknow_lcs,daily_ge_12h,81432147001,True
Lucknow,lucknow_lcs,daily_ge_12h,81432147004,True
Lucknow,lucknow_lcs,daily_ge_12h,81432147008,True
Lucknow,lucknow_lcs,daily_ge_12h,81432147023,True
Lucknow,lucknow_lcs,daily_ge_12h,81432147033,True
Lucknow,lucknow_lcs,daily_ge_12h,81432147034,True
Lucknow,lucknow_lcs,daily_ge_12h,81432147036,True
Lucknow,lucknow_lcs,daily_ge_12h,81432147037,True
Lucknow,lucknow_lcs,daily_ge_12h,81432147038,True
Lucknow,lucknow_lcs,daily_ge_12h,81432147039,True
Lucknow,lucknow_lcs,daily_ge_12h,81432147040,True
Lucknow,lucknow_lcs,daily_ge_12h,81432147041,True
Lucknow,lucknow_lcs,daily_ge_12h,81432147043,True
Lucknow,lucknow_lcs,daily_ge_12h,81432147044,True
Lucknow,lucknow_lcs,daily_ge_12h,81432147045,True
Lucknow,lucknow_lcs,daily_ge_12h,81432147046,True
Lucknow,lucknow_lcs,daily_ge_12h,81432147047,True
Lucknow,lucknow_lcs,daily_ge_12h,81432147049,True
Lucknow,lucknow_lcs,daily_ge_12h,81432147050,True
Lucknow,lucknow_lcs,daily_ge_12h,81432147051,True
Lucknow,lucknow_lcs,daily_ge_12h,81432147054,True
Lucknow,lucknow_lcs,daily_ge_12h,81432147055,True
Lucknow,lucknow_lcs,daily_ge_12h,81432147053,True
Lucknow,lucknow_lcs,daily_ge_12h,81432147056,True
Lucknow,lucknow_lcs,daily_ge_12h,81432147057,True
Lucknow,lucknow_lcs,daily_ge_12h,81432147060,True
Lucknow,lucknow_lcs,daily_ge_12h,81432147061,True
Lucknow,lucknow_lcs,daily_ge_12h,81432147062,True
