repeat_index,repeat_master_seed,experiment,phase,city,target_N_star,selection_strategy,selection_strategy_label,metric_name,aggregation,value_median,value_mean,value_sd,value_p5,value_p95,n_outer_draws,n_inner_draws,source_path,original_value_median,original_value_p5,original_value_p95,original_n_outer_draws,delta_from_original_median
2,1535774037,phase4_chicago_n50,4,Chicago,50,cluster_concentrated,Cluster-concentrated,n_for_mdape_le_5pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_02_1535774037/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,20,0.0
2,1535774037,phase4_chicago_n50,4,Chicago,50,equidistant,Spatially balanced,mdape_at_n10,period,1.8513222987983384,1.9405153026193276,0.2821802995977193,1.6451855328176157,2.3490240547107395,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_02_1535774037/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.2594399345624288,1.6760119380064666,2.8964366623329343,50,-0.4081176357640903
2,1535774037,phase4_chicago_n50,4,Chicago,50,equidistant,Spatially balanced,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_02_1535774037/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
2,1535774037,phase4_chicago_n50,4,Chicago,50,equidistant,Spatially balanced,n_for_mdape_le_5pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_02_1535774037/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.549999999999997,50,0.0
2,1535774037,phase4_chicago_n50,4,Chicago,50,kmeans_stratified,k-means stratified,mdape_at_n10,period,1.8773635530119623,2.1244557297111717,0.5005973473583198,1.6103469186516062,2.822937113767501,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_02_1535774037/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,1.7802255793985906,1.4200136659784013,2.6213276708879993,50,0.09713797361337173
2,1535774037,phase4_chicago_n50,4,Chicago,50,kmeans_stratified,k-means stratified,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_02_1535774037/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
2,1535774037,phase4_chicago_n50,4,Chicago,50,kmeans_stratified,k-means stratified,n_for_mdape_le_5pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_02_1535774037/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
2,1535774037,phase4_chicago_n50,4,Chicago,50,random,Random,mdape_at_n10,period,1.7088000733241575,1.776482128964993,0.2983425345737603,1.4522690163233936,2.173384780909673,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_02_1535774037/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,1.7897541144718272,1.3680800346131632,2.460055115342261,50,-0.08095404114766969
2,1535774037,phase4_chicago_n50,4,Chicago,50,random,Random,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_02_1535774037/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
2,1535774037,phase4_chicago_n50,4,Chicago,50,random,Random,n_for_mdape_le_5pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_02_1535774037/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
3,1824838054,phase1_chicago_n40,1,Chicago,40,random,Random,n_for_mdape_le_5pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_03_1824838054/phase1_chicago_realitycheck_n40/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
3,1824838054,phase1_chicago_n40,1,Chicago,40,random,Random,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_03_1824838054/phase1_chicago_realitycheck_n40/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
3,1824838054,phase1_chicago_n40,1,Chicago,40,random,Random,mdape_at_n10,period,1.650481837685,1.7615649761206502,0.4451561038001422,1.468568300536117,2.464209503642411,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_03_1824838054/phase1_chicago_realitycheck_n40/aggregated/headline_numbers.csv,1.6884122287947962,1.3014317988253896,2.997868670418696,50,-0.037930391109796346
3,1824838054,phase3_lucknow,3,Lucknow,31,random,Random,n_for_mdape_le_5pct,period,9.0,9.2,2.2997584414213788,6.0,12.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_03_1824838054/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,10.0,8.0,12.0,100,-1.0
3,1824838054,phase3_lucknow,3,Lucknow,31,random,Random,n_for_mdape_le_10pct,period,3.0,3.0,0.816496580927726,2.0,4.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_03_1824838054/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,3.0,3.0,4.0,100,0.0
3,1824838054,phase3_lucknow,3,Lucknow,31,random,Random,mdape_at_n10,period,4.568022019350372,4.5432295210403835,0.792082225000087,3.5100211910197245,5.473767602179013,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_03_1824838054/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,4.905200494359712,4.126941937016832,5.536995825412455,100,-0.33717847500934006
3,1824838054,phase3_lucknow,3,Lucknow,50,random,Random,n_for_mdape_le_5pct,period,12.0,11.8,1.0327955589886444,10.45,13.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_03_1824838054/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,12.0,10.0,13.0,100,0.0
3,1824838054,phase3_lucknow,3,Lucknow,50,random,Random,n_for_mdape_le_10pct,period,4.0,3.8,0.4216370213557839,3.0,4.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_03_1824838054/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,4.0,3.0,4.0,100,0.0
3,1824838054,phase3_lucknow,3,Lucknow,50,random,Random,mdape_at_n10,period,5.462978704678703,5.409921960687398,0.335948432170186,4.958242484914963,5.85449961701878,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_03_1824838054/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,5.439313220501225,4.926333714968107,5.846133218196183,100,0.023665484177477936
3,1824838054,phase4_chicago_n50,4,Chicago,50,anti_cluster,Anti-cluster,mdape_at_n10,period,2.280032588142057,2.2851918129069255,0.0341796874179723,2.2535333349226625,2.3447999995999815,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_03_1824838054/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.290924180047167,2.258829847195,2.3261055615575903,20,-0.010891591905109799
3,1824838054,phase4_chicago_n50,4,Chicago,50,anti_cluster,Anti-cluster,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_03_1824838054/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,20,0.0
3,1824838054,phase4_chicago_n50,4,Chicago,50,anti_cluster,Anti-cluster,n_for_mdape_le_5pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_03_1824838054/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0500000000000007,20,0.0
3,1824838054,phase4_chicago_n50,4,Chicago,50,circumferential,Circumferential,mdape_at_n10,period,1.9235522117717987,1.935967665853412,0.2609921335742003,1.6165392908825345,2.334056576339779,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_03_1824838054/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.1579236267916277,1.4116793057559671,2.3747717263869794,20,-0.23437141501982905
3,1824838054,phase4_chicago_n50,4,Chicago,50,circumferential,Circumferential,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_03_1824838054/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,20,0.0
3,1824838054,phase4_chicago_n50,4,Chicago,50,circumferential,Circumferential,n_for_mdape_le_5pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_03_1824838054/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0500000000000007,20,0.0
3,1824838054,phase4_chicago_n50,4,Chicago,50,cluster_concentrated,Cluster-concentrated,mdape_at_n10,period,1.7517099577675164,1.784298665724909,0.3434758884526376,1.3241615630187853,2.331692481682161,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_03_1824838054/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,1.664165588561254,1.3491610201709658,2.117065141187272,20,0.0875443692062623
3,1824838054,phase4_chicago_n50,4,Chicago,50,cluster_concentrated,Cluster-concentrated,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_03_1824838054/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,20,0.0
3,1824838054,phase4_chicago_n50,4,Chicago,50,cluster_concentrated,Cluster-concentrated,n_for_mdape_le_5pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_03_1824838054/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,20,0.0
3,1824838054,phase4_chicago_n50,4,Chicago,50,equidistant,Spatially balanced,mdape_at_n10,period,2.3394750681304437,2.2822551135567757,0.3535934528993401,1.8342600702794425,2.7355880083530395,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_03_1824838054/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.2594399345624288,1.6760119380064666,2.8964366623329343,50,0.08003513356801495
3,1824838054,phase4_chicago_n50,4,Chicago,50,equidistant,Spatially balanced,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_03_1824838054/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
3,1824838054,phase4_chicago_n50,4,Chicago,50,equidistant,Spatially balanced,n_for_mdape_le_5pct,period,2.0,2.3,0.4830458915396479,2.0,3.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_03_1824838054/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.549999999999997,50,0.0
3,1824838054,phase4_chicago_n50,4,Chicago,50,kmeans_stratified,k-means stratified,mdape_at_n10,period,1.722623861014393,1.9033879180000703,0.4765723267479164,1.5210595074296993,2.7869238217644905,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_03_1824838054/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,1.7802255793985906,1.4200136659784013,2.6213276708879993,50,-0.0576017183841977
3,1824838054,phase4_chicago_n50,4,Chicago,50,kmeans_stratified,k-means stratified,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_03_1824838054/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
3,1824838054,phase4_chicago_n50,4,Chicago,50,kmeans_stratified,k-means stratified,n_for_mdape_le_5pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_03_1824838054/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
3,1824838054,phase4_chicago_n50,4,Chicago,50,random,Random,mdape_at_n10,period,1.7358527316958867,1.817054403858889,0.3458146873023208,1.3683133466216717,2.293194552637602,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_03_1824838054/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,1.7897541144718272,1.3680800346131632,2.460055115342261,50,-0.053901382775940476
3,1824838054,phase4_chicago_n50,4,Chicago,50,random,Random,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_03_1824838054/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
3,1824838054,phase4_chicago_n50,4,Chicago,50,random,Random,n_for_mdape_le_5pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_03_1824838054/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
4,207996985,phase1_chicago_n40,1,Chicago,40,random,Random,n_for_mdape_le_5pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_04_207996985/phase1_chicago_realitycheck_n40/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
4,207996985,phase1_chicago_n40,1,Chicago,40,random,Random,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_04_207996985/phase1_chicago_realitycheck_n40/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
4,207996985,phase1_chicago_n40,1,Chicago,40,random,Random,mdape_at_n10,period,1.7394721260020682,1.7619917192353265,0.2290344729467784,1.532311230989165,2.150713250465544,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_04_207996985/phase1_chicago_realitycheck_n40/aggregated/headline_numbers.csv,1.6884122287947962,1.3014317988253896,2.997868670418696,50,0.051059897207272
4,207996985,phase3_lucknow,3,Lucknow,31,random,Random,n_for_mdape_le_5pct,period,10.5,10.2,1.398411797560202,8.45,12.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_04_207996985/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,10.0,8.0,12.0,100,0.5
4,207996985,phase3_lucknow,3,Lucknow,31,random,Random,n_for_mdape_le_10pct,period,3.5,3.6,0.6992058987801011,3.0,4.549999999999999,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_04_207996985/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,3.0,3.0,4.0,100,0.5
4,207996985,phase3_lucknow,3,Lucknow,31,random,Random,mdape_at_n10,period,5.054833476481708,4.970895527486024,0.5585680450307106,4.281546549412842,5.632785895813609,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_04_207996985/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,4.905200494359712,4.126941937016832,5.536995825412455,100,0.14963298212199572
4,207996985,phase3_lucknow,3,Lucknow,50,random,Random,n_for_mdape_le_5pct,period,12.0,11.6,1.505545305418162,8.9,13.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_04_207996985/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,12.0,10.0,13.0,100,0.0
4,207996985,phase3_lucknow,3,Lucknow,50,random,Random,n_for_mdape_le_10pct,period,4.0,3.8,0.4216370213557839,3.0,4.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_04_207996985/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,4.0,3.0,4.0,100,0.0
4,207996985,phase3_lucknow,3,Lucknow,50,random,Random,mdape_at_n10,period,5.464004400513309,5.309155680752127,0.4377305735341809,4.526400724912949,5.697495997754782,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_04_207996985/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,5.439313220501225,4.926333714968107,5.846133218196183,100,0.024691180012084146
4,207996985,phase4_chicago_n50,4,Chicago,50,anti_cluster,Anti-cluster,mdape_at_n10,period,2.280164221607474,2.2844941431493506,0.0454622174238987,2.2146520116777446,2.343394220034239,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_04_207996985/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.290924180047167,2.258829847195,2.3261055615575903,20,-0.01075995843969313
4,207996985,phase4_chicago_n50,4,Chicago,50,anti_cluster,Anti-cluster,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_04_207996985/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,20,0.0
4,207996985,phase4_chicago_n50,4,Chicago,50,anti_cluster,Anti-cluster,n_for_mdape_le_5pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_04_207996985/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0500000000000007,20,0.0
4,207996985,phase4_chicago_n50,4,Chicago,50,circumferential,Circumferential,mdape_at_n10,period,1.7346939251066391,1.8354793489952008,0.3646782751525683,1.4608259801068575,2.4624159249484987,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_04_207996985/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.1579236267916277,1.4116793057559671,2.3747717263869794,20,-0.42322970168498864
4,207996985,phase4_chicago_n50,4,Chicago,50,circumferential,Circumferential,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_04_207996985/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,20,0.0
4,207996985,phase4_chicago_n50,4,Chicago,50,circumferential,Circumferential,n_for_mdape_le_5pct,period,2.0,2.1,0.3162277660168379,2.0,2.549999999999999,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_04_207996985/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0500000000000007,20,0.0
4,207996985,phase4_chicago_n50,4,Chicago,50,cluster_concentrated,Cluster-concentrated,mdape_at_n10,period,1.6903345586685674,1.6730226825519208,0.281913815061237,1.280994207350986,2.0761156310812905,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_04_207996985/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,1.664165588561254,1.3491610201709658,2.117065141187272,20,0.02616897010731334
4,207996985,phase4_chicago_n50,4,Chicago,50,cluster_concentrated,Cluster-concentrated,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_04_207996985/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,20,0.0
4,207996985,phase4_chicago_n50,4,Chicago,50,cluster_concentrated,Cluster-concentrated,n_for_mdape_le_5pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_04_207996985/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,20,0.0
4,207996985,phase4_chicago_n50,4,Chicago,50,equidistant,Spatially balanced,mdape_at_n10,period,2.310979516350576,2.285803856258186,0.3005582381415055,1.7969280536298284,2.617258591541407,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_04_207996985/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.2594399345624288,1.6760119380064666,2.8964366623329343,50,0.05153958178814744
4,207996985,phase4_chicago_n50,4,Chicago,50,equidistant,Spatially balanced,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_04_207996985/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
4,207996985,phase4_chicago_n50,4,Chicago,50,equidistant,Spatially balanced,n_for_mdape_le_5pct,period,2.0,2.1,0.3162277660168379,2.0,2.549999999999999,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_04_207996985/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.549999999999997,50,0.0
4,207996985,phase4_chicago_n50,4,Chicago,50,kmeans_stratified,k-means stratified,mdape_at_n10,period,1.742221581624737,1.8529809346753765,0.4334895366152511,1.41824842739072,2.605583892025445,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_04_207996985/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,1.7802255793985906,1.4200136659784013,2.6213276708879993,50,-0.03800399777385355
4,207996985,phase4_chicago_n50,4,Chicago,50,kmeans_stratified,k-means stratified,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_04_207996985/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
4,207996985,phase4_chicago_n50,4,Chicago,50,kmeans_stratified,k-means stratified,n_for_mdape_le_5pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_04_207996985/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
4,207996985,phase4_chicago_n50,4,Chicago,50,random,Random,mdape_at_n10,period,2.1967759238070212,2.1716958619769295,0.4334031070693039,1.6599475163002575,2.832286059326242,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_04_207996985/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,1.7897541144718272,1.3680800346131632,2.460055115342261,50,0.40702180933519405
4,207996985,phase4_chicago_n50,4,Chicago,50,random,Random,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_04_207996985/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
4,207996985,phase4_chicago_n50,4,Chicago,50,random,Random,n_for_mdape_le_5pct,period,2.0,2.1,0.3162277660168379,2.0,2.549999999999999,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_04_207996985/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
5,448869346,phase1_chicago_n40,1,Chicago,40,random,Random,n_for_mdape_le_5pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_05_448869346/phase1_chicago_realitycheck_n40/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
5,448869346,phase1_chicago_n40,1,Chicago,40,random,Random,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_05_448869346/phase1_chicago_realitycheck_n40/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
5,448869346,phase1_chicago_n40,1,Chicago,40,random,Random,mdape_at_n10,period,1.6720362003015703,1.7844741858453268,0.4784520437571217,1.3884193476210012,2.540991063365685,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_05_448869346/phase1_chicago_realitycheck_n40/aggregated/headline_numbers.csv,1.6884122287947962,1.3014317988253896,2.997868670418696,50,-0.016376028493225947
5,448869346,phase3_lucknow,3,Lucknow,31,random,Random,n_for_mdape_le_5pct,period,11.0,10.4,2.3664319132398464,6.35,12.55,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_05_448869346/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,10.0,8.0,12.0,100,1.0
5,448869346,phase3_lucknow,3,Lucknow,31,random,Random,n_for_mdape_le_10pct,period,4.0,3.8,0.9189365834726816,2.45,5.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_05_448869346/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,3.0,3.0,4.0,100,1.0
5,448869346,phase3_lucknow,3,Lucknow,31,random,Random,mdape_at_n10,period,5.262578520734927,4.95247912565225,0.8680965806717365,3.465074516336983,5.816079541500301,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_05_448869346/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,4.905200494359712,4.126941937016832,5.536995825412455,100,0.35737802637521465
5,448869346,phase3_lucknow,3,Lucknow,50,random,Random,n_for_mdape_le_5pct,period,12.5,11.9,1.5951314818673863,9.35,13.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_05_448869346/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,12.0,10.0,13.0,100,0.5
5,448869346,phase3_lucknow,3,Lucknow,50,random,Random,n_for_mdape_le_10pct,period,4.0,3.8,0.4216370213557839,3.0,4.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_05_448869346/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,4.0,3.0,4.0,100,0.0
5,448869346,phase3_lucknow,3,Lucknow,50,random,Random,mdape_at_n10,period,5.583639774017753,5.469240605546676,0.4797223762547426,4.683874578166108,5.893354494700684,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_05_448869346/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,5.439313220501225,4.926333714968107,5.846133218196183,100,0.14432655351652812
5,448869346,phase4_chicago_n50,4,Chicago,50,anti_cluster,Anti-cluster,mdape_at_n10,period,2.2772677352965567,2.2750307050062366,0.0402826164836693,2.2181709032457024,2.330469591936638,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_05_448869346/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.290924180047167,2.258829847195,2.3261055615575903,20,-0.01365644475061023
5,448869346,phase4_chicago_n50,4,Chicago,50,anti_cluster,Anti-cluster,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_05_448869346/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,20,0.0
5,448869346,phase4_chicago_n50,4,Chicago,50,anti_cluster,Anti-cluster,n_for_mdape_le_5pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_05_448869346/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0500000000000007,20,0.0
