target_N_star,time_index,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws,baseline_absolute_error_median_ugm3
40,2025-11-03,10,0.13360526315789456,0.08312697368420978,0.10352083333333395,0.18574670824670725,0.2916625000000007,0.1617264596783018,0.07421873310666244,50,0.1483161764705887
40,2025-11-03,20,0.08164473684210538,0.04806907894736896,0.060062499999999464,0.1224182692307687,0.19498653846153796,0.10191563883721788,0.051859998994949,50,0.1103161764705875
40,2025-11-04,5,0.27976602564102615,0.2093166666666669,0.2516666666666667,0.30398717948718046,0.36458074324324363,0.2808861330561331,0.05046385549230038,50,0.2875645756457565
40,2025-11-04,10,0.188740384615385,0.13586666666666716,0.1686025641025648,0.2039871794871796,0.2843932432432428,0.1931342942335048,0.044243990043702316,50,0.2045645756457563
40,2025-11-04,20,0.10891346153846193,0.0782469298245625,0.09544612375533501,0.11796794871794769,0.17540865384615412,0.11380041434146705,0.029806705832092217,50,0.1459354243542434
40,2025-11-05,5,0.26651282051282044,0.1510695512820508,0.21486538461538318,0.30794070512820504,0.4351858974358973,0.26987741693110145,0.0808790490516162,50,0.2420740740740754
40,2025-11-05,10,0.21412499999999968,0.09974455128205104,0.15193750000000295,0.2554551282051296,0.36220921052631516,0.22066583360688624,0.08520232776823768,50,0.1880740740740769
40,2025-11-05,20,0.14917948717948804,0.05833749999999886,0.08854898648648701,0.16866987179487158,0.23985509446693887,0.14150742714374315,0.06069686738618566,50,0.1540740740740727
40,2025-11-06,5,0.42549999999999955,0.29406249999999956,0.38870833333333143,0.4606025641025635,0.5195624999999996,0.41880129864682464,0.06587433348106385,50,0.434022140221403
40,2025-11-06,10,0.2795460526315776,0.18566634615384806,0.2567434210526307,0.3114374999999989,0.34600961538461555,0.27890422347448657,0.046160896611755445,50,0.3040221402214023
40,2025-11-06,20,0.16229605263157865,0.10960865384615444,0.14932432432432385,0.18049999999999944,0.20230576923076926,0.16182635992267563,0.027133520288411483,50,0.2154778597785966
40,2025-11-07,5,0.2023173076923075,0.1458806652806663,0.17819087837837877,0.2509321862348185,0.3330249999999998,0.21887615202246782,0.05779150726420031,50,0.2011747211895915
40,2025-11-07,10,0.15487179487179503,0.09785758835758918,0.12469736842105195,0.19934615384615406,0.30261249999999973,0.17336068588831752,0.06802117019860206,50,0.1498252788104102
40,2025-11-07,20,0.09245512820512802,0.05580288461538356,0.07305263157894926,0.12443269230769216,0.20705833333333493,0.11006491282780764,0.05230460658061614,50,0.1170000000000004
40,2025-11-08,5,0.14328205128205096,0.10966250000000058,0.12801923076923094,0.1741019736842102,0.3734480769230772,0.18341469161469154,0.09409101419816052,50,0.1539999999999999
40,2025-11-08,10,0.09971794871794959,0.07241634615384482,0.0851874999999993,0.1126480263157903,0.3916013157894734,0.1503885600175075,0.11922329149778157,50,0.1144444444444445
40,2025-11-08,20,0.05732692307692244,0.04277736486486465,0.04758012820512758,0.0654243421052636,0.3161013157894738,0.10529069026516381,0.10620900257865698,50,0.0874444444444439
40,2025-11-09,5,0.17338461538461547,0.14140589050589042,0.1570320512820511,0.24452564102564123,0.4731820512820515,0.23205227796622518,0.12019119537001174,50,0.2050298507462695
40,2025-11-09,10,0.11132186234817842,0.09083128898128875,0.10135256410256388,0.1881666666666676,0.47820256410256334,0.18752440219571784,0.14486251204080583,50,0.1569701492537305
40,2025-11-09,20,0.06385576923076974,0.052376282051282065,0.05790705128205165,0.11329166666666723,0.3686504048582992,0.12769065488565493,0.12164039533194893,50,0.1219701492537312
40,2025-11-10,5,0.1822668918918917,0.11541722972973005,0.14685897435897433,0.27421659919028385,0.5891432692307692,0.2451166210745158,0.14833194517050194,50,0.2137397769516726
40,2025-11-10,10,0.1250544871794872,0.07412939189189154,0.09866666666666746,0.2662763157894741,0.5051064189189184,0.20217338439654234,0.14137867399405357,50,0.1742602230483276
40,2025-11-10,20,0.07137499999999997,0.04235439189189198,0.057942307692307016,0.1857692307692309,0.29010197368421026,0.12820183517525618,0.09260312730717904,50,0.1402397769516725
40,2025-11-11,5,0.2272828947368426,0.16081057692307707,0.19781250000000006,0.2648782051282057,0.3307051282051273,0.23537200094831678,0.052921581893658996,50,0.2436470588235293
40,2025-11-11,10,0.16233012820512838,0.10801057692307711,0.1463269230769232,0.1796826923076924,0.26673901593901567,0.16911308057044902,0.04320897231990323,50,0.1776470588235286
40,2025-11-11,20,0.09708333333333319,0.06327307692307664,0.0843124999999999,0.10422115384615416,0.16602820512820388,0.10049484170405226,0.028316744344107442,50,0.1341470588235291
40,2025-11-12,5,0.2146250000000005,0.15277039473684156,0.18224797570850138,0.2437499999999997,0.3162564102564099,0.22143211875843444,0.05998516306881292,50,0.2168864468864475
40,2025-11-12,10,0.14925000000000077,0.09984979757085141,0.12188815789473662,0.17049999999999965,0.29135641025640957,0.16777636977058022,0.06726936816597233,50,0.1631135531135523
40,2025-11-12,20,0.08887500000000026,0.056499797570850815,0.06926315789473714,0.10313782051282105,0.20021858974358944,0.10413960863697697,0.05013482258185981,50,0.1201135531135522
40,2025-11-13,5,0.26589743589743575,0.1799897435897436,0.21731578947368302,0.3067820512820525,0.41833749999999975,0.2783415114709852,0.08134098523059502,50,0.2658827838827822
40,2025-11-13,10,0.1853461538461536,0.11570000000000066,0.15006250000000043,0.2106778846153854,0.4238653846153851,0.2182768218623483,0.10652363951466935,50,0.1931172161172165
40,2025-11-13,20,0.10740384615384668,0.06769006410256403,0.0892932692307693,0.12381249999999988,0.3155076923076937,0.14148667341430513,0.08910317740097187,50,0.1448827838827835
40,2025-11-14,5,0.43900000000000006,0.31505865384615117,0.3872014170040474,0.47588461538461524,0.5396759615384626,0.4307241093117408,0.06876940847236075,50,0.4437289377289399
40,2025-11-14,10,0.31244230769230796,0.20584134615384792,0.25579605263157834,0.3648605769230788,0.4134999999999996,0.30889024966261813,0.06760722789664315,50,0.3242710622710607
40,2025-11-14,20,0.1791250000000013,0.1181522435897409,0.14514144736842116,0.22337499999999988,0.2617246794871799,0.18520244264507443,0.04717275299776708,50,0.2277710622710609
40,2025-11-15,5,0.31035576923076924,0.23161710526315762,0.2649230769230786,0.38031730769230987,0.4388644230769228,0.3249179324871432,0.07421308177563748,50,0.3099264705882341
40,2025-11-15,10,0.23998076923076894,0.14906250000000099,0.17450000000000143,0.3449519230769216,0.39167788461538355,0.2588074803953751,0.0911364502885399,50,0.2320735294117657
40,2025-11-15,20,0.144625,0.08589539473684296,0.10006250000000039,0.24228846153846129,0.2724625000000005,0.1676704818178503,0.07294644555954283,50,0.1810735294117655
40,2025-11-16,5,0.1257916666666663,0.07764276315789549,0.10811217948717877,0.1696875,0.3792455128205116,0.15512532388663972,0.08569133241683193,50,0.1547472527472519
40,2025-11-16,10,0.09759615384615428,0.051382236842104946,0.07388782051281972,0.13750000000000084,0.29679519230769147,0.11901053306342771,0.07062804815018106,50,0.1247472527472526
40,2025-11-16,20,0.06047115384615376,0.029608198380566185,0.04271153846153808,0.0921682692307697,0.1608375000000002,0.07175858299595134,0.04016194786970457,50,0.0987527472527474
40,2025-11-17,5,0.30413157894736864,0.23826250000000054,0.2758333333333338,0.33358173076923137,0.35927435897436044,0.3012342240215925,0.040347003579844984,50,0.3127619047619046
40,2025-11-17,10,0.20115721997301028,0.1549403846153852,0.1790560897435889,0.22008173076923288,0.24101474358974442,0.19950784075573577,0.027801012046062726,50,0.218238095238096
40,2025-11-17,20,0.11536858974358899,0.08775961538461452,0.10281249999999997,0.12862499999999932,0.1378403846153841,0.11483497300944666,0.01624766947403032,50,0.1497380952380957
40,2025-11-18,5,0.5633589743589758,0.44346282051282016,0.5102596153846155,0.601500000000001,0.6818,0.5610144532589272,0.07040677994980778,50,0.5666470588235288
40,2025-11-18,10,0.3699711538461532,0.28697368421052705,0.3269967105263163,0.4223365384615394,0.47941842105263116,0.3764097299120984,0.059692503086118134,50,0.4005000000000001
40,2025-11-18,20,0.21362499999999907,0.16518881578947403,0.18753846153846077,0.2476875000000005,0.27704999999999963,0.21880844822555331,0.03661166751021396,50,0.2847499999999998
40,2025-11-19,5,0.7491923076923044,0.6016750000000011,0.6650448717948718,0.8100400641025651,0.8735557692307702,0.7437543927125505,0.09204072112053477,50,0.7689999999999992
40,2025-11-19,10,0.49418269230769507,0.3903125000000003,0.43090384615384947,0.5687403846153822,0.6136650641025639,0.49976994601889335,0.0780800581352444,50,0.5519999999999996
40,2025-11-19,20,0.28856730769230543,0.22421249999999934,0.24699999999999767,0.3231249999999988,0.3705749999999989,0.2907845344129556,0.049784868584526076,50,0.382540293040293
40,2025-11-20,5,0.7005000000000017,0.48312766531714485,0.5827163461538474,0.8259276315789492,1.0882269230769255,0.7297243387314442,0.19251222883039862,50,0.7080000000000002
40,2025-11-20,10,0.5302948717948741,0.322374999999998,0.38323557692307997,0.7226121794871796,0.8645903846153815,0.5592552091767887,0.19218174305832827,50,0.5589191176470614
40,2025-11-20,20,0.3250000000000002,0.18542500000000572,0.2174374999999995,0.48511538461538395,0.5504874999999999,0.34466315114709917,0.1357418554553107,50,0.4129191176470606
40,2025-11-21,5,0.60025,0.4138500000000005,0.5158461538461552,0.671937500000003,0.8898076923076969,0.6195517881241569,0.14704387123955848,50,0.6213553113553125
40,2025-11-21,10,0.4615000000000027,0.2720551282051268,0.331375,0.5702692307692292,0.6817641025641039,0.46507811066126836,0.13561315362615226,50,0.4766446886446882
40,2025-11-21,20,0.29153205128205073,0.15479999999999822,0.1935192307692324,0.3687115384615365,0.40766250000000276,0.2850463562753036,0.09090469014394181,50,0.344894688644688
40,2025-11-22,5,0.48528274428274276,0.35350789473684163,0.43375000000000297,0.5490528846153835,0.6431560897435921,0.48974616132326676,0.08358653239403899,50,0.4942132352941186
40,2025-11-22,10,0.3285192307692304,0.23596249999999963,0.28657371794871667,0.40750000000000064,0.4660625000000001,0.34452879819090365,0.07343858189083961,50,0.3667867647058838
40,2025-11-22,20,0.1922307692307701,0.1375076923076933,0.16252564102563882,0.2504375000000003,0.28441666666666826,0.20592419703103879,0.05067087611366209,50,0.2597867647058809
40,2025-11-23,5,0.41999999999999904,0.30831249999999943,0.36891346153845994,0.49368750000000095,0.552966987179488,0.42801218623481757,0.08053716648957039,50,0.4300952380952374
40,2025-11-23,10,0.28762500000000024,0.20133750000000053,0.23981250000000132,0.33375000000000066,0.4182115384615401,0.2945974089068828,0.06867928027392016,50,0.3155000000000001
40,2025-11-23,20,0.17091346153846176,0.11609671052631496,0.13890544871794908,0.19712499999999977,0.2507740384615393,0.17258673414305,0.04205032241521903,50,0.2275952380952368
40,2025-11-24,5,0.6483684210526315,0.4991740384615344,0.5808815789473689,0.7157787162162164,0.9373749999999998,0.6650563084947291,0.12471937453841639,50,0.6939261992619947
40,2025-11-24,10,0.4298002699055328,0.33611153846153574,0.39735526315789205,0.5171057692307728,0.6141249999999969,0.45295344494291856,0.0944563986064266,50,0.4980738007380054
40,2025-11-24,20,0.2442756410256406,0.19191891025640856,0.22370723684210603,0.31188141025640626,0.3621375000000025,0.26222883320567536,0.05822745194622334,50,0.3572500000000023
40,2025-11-25,5,0.47141025641025713,0.33869615384615503,0.3731250000000008,0.5867564102564109,0.8682615384615405,0.5062652246781192,0.16055294867554631,50,0.5008897058823489
