dataset_key,city,sensor_id,station_name,latitude,longitude,period_mean_pm25_ugm3,record_uptime_pct,daily_availability_pct,longest_missing_gap_days,nearest_neighbor_km,feature_set,optimal_k,cluster
chicago_lcs_corrected_no_collocation,Chicago,DEYGE9157,South Deering 10,41.7014031,-87.5703907,8.781027397260274,60.33057851239669,60.33057851239669,78,1.32732063147965,location_pm_uptime_density,2,1
chicago_lcs_corrected_no_collocation,Chicago,DFAKZ8204,New City 4,41.802323,-87.65289447500001,10.905809128630706,99.58677685950413,99.58677685950413,1,1.3684713480922368,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DFAQM2360,Englewood 1,41.78968585,-87.65259587249278,10.700290456431537,99.58677685950413,99.58677685950413,1,1.4039713554920752,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DFCTF9310,Washington Heights 4,41.701536071848494,-87.65364411744643,9.75921161825726,99.58677685950413,99.58677685950413,1,0.5568131989199959,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DFDFU1164,Lower West Side 1,41.852656499999995,-87.68640576809067,11.18643153526971,99.58677685950413,99.58677685950413,1,1.3217126757915107,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DFDVG9143,Pullman 3,41.70084025,-87.60406122014103,10.458672199170124,99.58677685950413,99.58677685950413,1,1.3177896433165763,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DFEAJ0038,Hegewisch 2,41.6642805,-87.5373633,11.235374449339206,93.80165289256198,93.80165289256198,3,1.2192849874842528,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DFESS1920,Chicago Lawn 4,41.76416395,-87.70346221669887,9.763402489626555,99.58677685950413,99.58677685950413,1,1.341339380298818,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DFFDA0268,Near West Side 3,41.8811335,-87.654831,10.105809128630703,99.58677685950413,99.58677685950413,1,1.1927664871828398,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DFIBC1899,South Deering 7,41.66442141105966,-87.58654247521171,11.075,74.3801652892562,74.3801652892562,34,1.4609632575844786,location_pm_uptime_density,2,1
chicago_lcs_corrected_no_collocation,Chicago,DFIRX1818,Pullman 4,41.68842595,-87.60256092387152,12.001535269709542,99.58677685950413,99.58677685950413,1,1.1883973595559785,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DFKYH6865,Morgan Park 1,41.69223635,-87.67489329295597,11.154356846473028,99.58677685950413,99.58677685950413,1,1.4969270068797516,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DFKYP0941,Lincoln Park 2,41.92145185,-87.63691042803572,8.873900414937758,99.58677685950413,99.58677685950413,1,1.4543189863839698,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DFMDU1576,Greater Grand Crossing 1,41.7770346,-87.61823783345807,11.550995850622408,99.58677685950413,99.58677685950413,1,1.3091377014443002,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DFNBI6922,Mount Greenwood 2,41.69236885,-87.71085274557561,10.18622406639004,99.58677685950413,99.58677685950413,1,1.4895360652562195,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DFQDK6326,Beverly 1,41.732839299999995,-87.67465490628803,11.849337016574584,74.79338842975206,74.79338842975206,52,0.7876805693785582,location_pm_uptime_density,2,1
chicago_lcs_corrected_no_collocation,Chicago,DFRKF1779,Norwood Park 2,41.99058225,-87.79848941721507,11.913609958506225,99.58677685950413,99.58677685950413,1,1.3550809187222912,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DFRSA4000,Near North Side 3,41.895441649999995,-87.61824483303101,9.826413502109704,97.93388429752066,97.93388429752066,4,1.5269170704473018,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DFVRF7063,Austin 2,41.90386395,-87.75296686301743,10.198755186721993,99.58677685950413,99.58677685950413,1,1.3694120586091307,location_pm_uptime_density,2,0
