dataset_key,city,date,sample_size,daily_reference_mean_ugm3,daily_spatial_cv,missing_pct,daily_valid_sensor_count,ape_median_pct,absolute_error_median_ugm3,feature_set,k,selection,cluster,cluster_majority_city
chicago_lcs_corrected_no_collocation,Chicago,2025-10-12,10,5.757740740740742,0.0954279877000732,2.52707581227437,270,1.9323422896069005,0.1112592592592589,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-10-13,10,10.003382352941175,0.1103949356590801,1.8050541516245502,272,2.0654778530790914,0.2066176470588221,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-10-14,10,15.15216911764706,0.1250652089058944,1.8050541516245502,272,2.387980754065977,0.3618308823529403,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-10-15,10,4.798602941176471,0.2399594019303059,1.8050541516245502,272,4.8056266376549495,0.2306029411764703,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-10-16,10,4.828713235294118,0.114271213093758,1.8050541516245502,272,2.3756481220639394,0.1147132352941175,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-10-17,10,5.533837638376384,0.0967586282161675,2.16606498194945,271,2.0449165483072966,0.1131623616236163,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-10-18,10,12.107666666666663,0.097780717185466,2.52707581227437,270,1.657352090961636,0.200666666666665,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-10-19,10,6.298327137546468,0.1339911656845485,2.88808664259927,269,2.2438837243618193,0.1413271375464688,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-10-20,10,4.960516605166052,0.1981029683457218,2.16606498194945,271,3.195566465818631,0.1585166051660511,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-10-21,10,4.590992647058823,0.2002655125664479,1.8050541516245502,272,3.0712312312312413,0.1410000000000004,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-10-22,10,3.5449632352941176,0.270744077978474,1.8050541516245502,272,3.047613121350711,0.1080367647058822,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-10-23,10,4.379778597785978,0.1597443415657218,2.16606498194945,271,3.0087958750379116,0.1317785977859777,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-10-24,10,6.150479704797048,0.1425964800909981,2.16606498194945,271,2.95065935516386,0.1814797047970486,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-10-25,10,10.857453874538743,0.1859337638934468,2.16606498194945,271,3.66986476887679,0.3984538745387453,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-10-26,10,10.36074074074074,0.1136380270810801,2.52707581227437,270,2.3382426538929257,0.2422592592592618,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-10-27,10,6.508029739776951,0.1707972214978466,2.88808664259927,269,3.4423588817931368,0.2240297397769506,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-10-28,10,6.324014869888475,0.1382093841431663,2.88808664259927,269,2.704213595428996,0.1710148698884754,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-10-29,10,5.096940298507462,0.1837603106260163,3.2490974729241797,268,2.274703875605788,0.1159402985074624,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-10-30,10,5.5649999999999995,0.1527568639340633,2.52707581227437,270,3.0368373764600434,0.1690000000000013,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-10-31,10,11.272435424354244,0.1158952763632241,2.16606498194945,271,2.160709433912865,0.2435645756457578,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-11-01,10,10.84091911764706,0.1166811317431191,1.8050541516245502,272,2.1684589636894502,0.2350808823529409,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-11-02,10,8.34863970588235,0.1175488961658811,1.8050541516245502,272,2.244201459378295,0.1873602941176475,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-11-03,10,6.867316176470588,0.1217342340886147,1.8050541516245502,272,2.1306165714622063,0.1463161764705871,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-11-04,10,6.7124354243542435,0.1527579635313631,2.16606498194945,271,3.0605199360112554,0.2054354243542433,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-11-05,10,9.252074074074072,0.1235124898263873,2.52707581227437,270,2.0852181292683025,0.192925925925925,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-11-06,10,9.154022140221402,0.1628028761442321,2.16606498194945,271,3.3862476519103444,0.3099778597786002,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-11-07,10,8.07282527881041,0.1127939417676127,2.88808664259927,269,1.9178574224416352,0.15482527881041,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-11-08,10,4.862444444444445,0.1885182459199713,2.52707581227437,270,2.2919427814085283,0.1114444444444444,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-11-09,10,4.160970149253731,0.2693266533186596,3.2490974729241797,268,3.749843069031715,0.1560298507462696,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-11-10,10,3.7097397769516727,0.2914761955275712,2.88808664259927,269,4.697370530703878,0.1742602230483276,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-11-11,10,6.26764705882353,0.1468839663775176,1.8050541516245502,272,2.8934772407320564,0.1813529411764709,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-11-12,10,6.683113553113553,0.1343583896303809,1.44404332129963,273,2.410755882465777,0.1611135531135525,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-11-13,10,7.066117216117217,0.1658031285605197,1.44404332129963,273,2.7471553355278613,0.1941172161172168,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-11-14,10,11.752271062271062,0.1397206845770112,1.44404332129963,273,2.720571505156831,0.3197289377289385,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-11-15,10,11.799926470588234,0.117967314677758,1.8050541516245502,272,2.02481321543628,0.2389264705882343,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-11-16,10,5.017252747252748,0.1418084442700191,1.44404332129963,273,2.456578399807265,0.1232527472527476,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-11-17,10,7.374761904761905,0.1434138123639001,1.44404332129963,273,2.939239362045595,0.2167619047619053,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-11-18,10,10.432647058823528,0.1886179536402495,1.8050541516245502,272,3.8293253643821696,0.3994999999999997,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-11-19,10,15.516959706959703,0.1708398136065707,1.44404332129963,273,3.5442491141678683,0.5499597069597044,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-11-20,10,23.33908088235294,0.1272573062403159,1.8050541516245502,272,2.377639121455892,0.5549191176470565,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-11-21,10,17.671355311355313,0.1398521327472461,1.44404332129963,273,2.652001956768651,0.4686446886446838,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-11-22,10,13.326213235294118,0.1378113152763593,1.8050541516245502,272,2.714850485415457,0.3617867647058812,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-11-23,10,12.128095238095238,0.132492248431194,1.44404332129963,273,2.63850170795869,0.3199999999999994,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-11-24,10,18.209926199261993,0.1341624858754021,2.16606498194945,271,2.7571435229559285,0.5020738007380068,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-11-25,10,19.18511029411765,0.1098693879536274,1.8050541516245502,272,2.0687382026885817,0.3968897058823515,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-11-26,10,5.696407407407408,0.2409705230680425,2.52707581227437,270,2.7281652503527285,0.1554074074074076,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-11-27,10,4.714139194139194,0.1984382398274492,1.44404332129963,273,4.033380990862172,0.1901391941391934,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-11-28,10,6.576897810218979,0.1268057267037364,1.08303249097473,274,2.492023062367186,0.1638978102189794,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-11-29,10,11.694468864468863,0.1487812908403409,1.44404332129963,273,3.0572669838595066,0.3575311355311363,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-11-30,10,9.263014705882355,0.1357872059544252,1.8050541516245502,272,2.7528834628543293,0.2549999999999999,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-01,10,12.633639705882352,0.1914343031190051,1.8050541516245502,272,4.0487144790257155,0.5115000000000007,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-02,10,26.096176470588233,0.1286935892179734,1.8050541516245502,272,2.601913735390575,0.6789999999999985,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-03,10,22.450664206642063,0.135674134778777,2.16606498194945,271,2.8150614796199434,0.6320000000000032,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-04,10,11.10278810408922,0.1553168002015267,2.88808664259927,269,3.222506822024676,0.3577881040892192,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-05,10,17.834779411764707,0.1445374378130581,1.8050541516245502,272,2.9985199111121927,0.5347794117647027,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-06,10,22.62470588235294,0.1173739587542171,1.8050541516245502,272,2.3456918516977754,0.5307058823529403,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-07,10,16.178523985239853,0.1488420517131402,2.16606498194945,271,2.9945625151104607,0.4844760147601477,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-08,10,6.84819188191882,0.1972732554305727,2.16606498194945,271,4.012856573232891,0.2748081180811805,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-09,10,16.29100371747212,0.1207132790631472,2.88808664259927,269,2.4860118477139403,0.4049962825278754,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-10,10,11.41,0.1284541050012025,3.6101083032490897,267,2.4539877300613595,0.2800000000000011,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-11,10,9.266516853932584,0.1320803198259374,3.6101083032490897,267,2.7034629935008065,0.2505168539325826,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-12,10,23.38470149253731,0.1334814721935281,3.2490974729241797,268,2.7389701775941,0.6404999999999994,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-13,10,13.367857142857142,0.147481692384606,3.9711191335739997,266,2.618220678600051,0.3499999999999996,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-14,10,6.752952029520296,0.1852811101965212,2.16606498194945,271,3.538482555121441,0.2389520295202949,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-15,10,9.940885608856089,0.1524678879089671,2.16606498194945,271,3.133523634176939,0.3114999999999996,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-16,10,16.273579335793357,0.1451534006533989,2.16606498194945,271,2.9091366713981675,0.473420664206639,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-17,10,16.532103321033212,0.1223403896475041,2.16606498194945,271,2.4987946966653163,0.4131033210332084,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-18,10,15.493234200743496,0.1066193603601018,2.88808664259927,269,2.144382486179361,0.3322342007434944,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-19,10,6.970371747211896,0.2142911769920446,2.88808664259927,269,3.2476280379514098,0.2263717472118971,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-20,10,6.030518518518519,0.2221236825606882,2.52707581227437,270,3.126074780130686,0.188518518518518,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-21,10,6.5558955223880595,0.1099510135218614,3.2490974729241797,268,2.1675830117588086,0.14210447761194,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-22,10,7.782242647058824,0.1343880417289099,1.8050541516245502,272,2.8623799468057576,0.2227573529411772,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-23,10,11.816300366300364,0.1135007925776261,1.44404332129963,273,2.2452066897096783,0.265300366300365,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-24,10,18.037518248175186,0.1265399303856844,1.08303249097473,274,2.6389439691802115,0.4759999999999991,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-25,10,22.32361623616236,0.1076517768217323,2.16606498194945,271,2.233061143527778,0.4984999999999999,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-26,10,17.02810218978102,0.1089166892380668,1.08303249097473,274,2.1852240821313145,0.3721021897810246,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-27,10,17.12010989010989,0.1286166423945983,1.44404332129963,273,2.5940831744687,0.4441098901098925,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-28,10,16.432893772893774,0.1541779099349946,1.44404332129963,273,3.1735128773254724,0.5214999999999996,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-29,10,4.6129889298892985,0.306758362908508,2.16606498194945,271,3.836991648801716,0.177,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-30,10,6.256139705882354,0.1891864903384162,1.8050541516245502,272,3.6146843982675896,0.2261397058823533,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2025-12-31,10,10.59216911764706,0.1461353318141376,1.8050541516245502,272,2.981739423200415,0.3158308823529419,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2026-01-01,10,5.926801470588235,0.1545616607010153,1.8050541516245502,272,3.118064127933318,0.1848014705882361,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2026-01-02,10,8.457445255474454,0.1314122626875219,1.08303249097473,274,2.666937091665426,0.2255547445255459,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2026-01-03,10,10.401204379562046,0.1349581952928595,1.08303249097473,274,2.780489345352359,0.2892043795620456,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2026-01-04,10,10.488430656934309,0.1066440733079842,1.08303249097473,274,2.120723911992015,0.222430656934307,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2026-01-05,10,17.844243542435425,0.1037538682190437,2.16606498194945,271,2.080466686932238,0.3712435424354261,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2026-01-06,10,26.190802919708027,0.1101523519636059,1.08303249097473,274,2.1045444157697433,0.5511970802919741,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2026-01-07,10,19.850401459854016,0.1547535994972536,1.08303249097473,274,2.38534218543447,0.4734999999999978,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2026-01-08,10,15.650073529411769,0.1009983209227989,1.8050541516245502,272,2.0899168863141964,0.3270735294117646,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2026-01-09,10,8.15630996309963,0.1336823727946237,2.16606498194945,271,2.3578059682585746,0.1923099630996319,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2026-01-10,10,10.066213235294118,0.1230638002424728,1.8050541516245502,272,2.475739679548294,0.2492132352941185,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2026-01-11,10,8.375036764705882,0.1334387762873461,1.8050541516245502,272,2.6989345964240816,0.2260367647058832,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2026-01-12,10,7.8103308823529405,0.1419233120026428,1.8050541516245502,272,2.8082149867492623,0.2193308823529411,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2026-01-13,10,8.916139705882351,0.124769525839569,1.8050541516245502,272,2.5331623501663945,0.2258602941176484,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2026-01-14,10,4.401549815498155,0.1922075277552448,2.16606498194945,271,3.690749652084988,0.1624501845018455,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2026-01-15,10,4.498481481481482,0.2077220872140323,2.52707581227437,270,4.212120962629376,0.189481481481482,environment_only,3,k_equals_city_count,2,Chicago
chicago_lcs_corrected_no_collocation,Chicago,2026-01-16,10,8.667463235294118,0.1318891935489035,1.8050541516245502,272,2.752094335220877,0.2385367647058816,environment_only,3,k_equals_city_count,2,Chicago
