dataset_key,city,sensor_id,station_name,latitude,longitude,record_uptime_pct,daily_availability_pct,longest_missing_gap_days,period_mean_pm25_ugm3,period_median_daily_pm25_ugm3,period_sd_daily_pm25_ugm3,nearest_neighbor_km,city_key,log_longest_missing_gap_days,log_nearest_neighbor_km
chicago_lcs_corrected_no_collocation,Chicago,DDVZB7943,Hyde Park 2,41.79954752686265,-87.58353859230832,66.52892561983471,66.52892561983471,80,8.682857142857143,7.75,4.173122845749246,1.5137907618753548,chicago,4.394449154672439,0.9217918775377909
chicago_lcs_corrected_no_collocation,Chicago,DDZMI3291,Lower West Side 5,41.84077025,-87.6863176523946,99.58677685950413,99.58677685950413,1,10.8701244813278,9.83,5.482327477246609,1.3217126757915107,chicago,0.6931471805599453,0.8423051356500753
chicago_lcs_corrected_no_collocation,Chicago,DEIDA3268,Near North Side 1,41.90808685,-87.65476058225389,99.58677685950413,99.58677685950413,1,10.7651867219917,9.35,5.659813975372598,1.482845375268821,chicago,0.6931471805599453,0.9094052312357038
chicago_lcs_corrected_no_collocation,Chicago,DEJMD2536,O'Hare 1,41.9762844,-87.8527641,99.58677685950413,99.58677685950413,1,9.962033195020746,8.55,5.3207641618061,1.462862228864631,chicago,0.6931471805599453,0.9013241812623484
chicago_lcs_corrected_no_collocation,Chicago,DEPLW3142,Greater Grand Crossing 3,41.7640476,-87.60243825440212,99.58677685950413,99.58677685950413,1,11.596141078838174,10.22,5.89114791841798,1.3709377856417437,chicago,0.6931471805599453,0.8632855670265354
chicago_lcs_corrected_no_collocation,Chicago,DERZJ4600,Rogers Park 1,42.0162268,-87.6715525592391,99.58677685950413,99.58677685950413,1,10.998008298755186,9.42,6.0350319814063536,1.4935811490400737,chicago,0.6931471805599453,0.9137198897055183
chicago_lcs_corrected_no_collocation,Chicago,DEVFQ3796,Austin 3,41.8911473,-87.75274756009728,99.58677685950413,99.58677685950413,1,11.834356846473028,9.97,6.24168551131263,1.324946999036782,chicago,0.6931471805599453,0.8436972426662722
chicago_lcs_corrected_no_collocation,Chicago,DEWGT8066,Portage Park 3,41.94911115,-87.74480067538144,69.00826446280992,69.00826446280992,7,12.56556886227545,11.29,5.619182786357325,1.0359668987822888,chicago,2.0794415416798357,0.7109708405906371
chicago_lcs_corrected_no_collocation,Chicago,DEYGE9157,South Deering 10,41.7014031,-87.5703907,60.33057851239669,60.33057851239669,78,8.781027397260274,7.960000000000001,4.258676292553997,1.32732063147965,chicago,4.3694478524670215,0.8447176623142141
chicago_lcs_corrected_no_collocation,Chicago,DFAKZ8204,New City 4,41.802323,-87.65289447500001,99.58677685950413,99.58677685950413,1,10.905809128630706,9.61,5.46819800727348,1.3684713480922368,chicago,0.6931471805599453,0.8622447462395683
