dataset_key,city,timestamp,network_median_pm25_ugm3,valid_sensor_count,relative_low_sensor_count,relative_low_sensor_fraction_pct,relative_low_screen_evaluable
dhaka_lcs,Dhaka,2022-04-01 00:00:00,23.5,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-01 01:00:00,20.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-01 02:00:00,20.5,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-01 03:00:00,21.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-01 04:00:00,20.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-01 05:00:00,23.0,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-01 06:00:00,22.375,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-01 07:00:00,24.25,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-01 08:00:00,28.0,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-01 09:00:00,29.375,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-01 10:00:00,30.25,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-01 11:00:00,31.375,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-01 12:00:00,33.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-01 13:00:00,33.5,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-01 14:00:00,32.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-01 15:00:00,31.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-01 16:00:00,32.0,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-01 17:00:00,36.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-01 18:00:00,41.5,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-01 19:00:00,46.0,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-01 20:00:00,37.0,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-01 21:00:00,37.25,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-01 22:00:00,31.125,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-01 23:00:00,25.875,12,0,0.0,True
dhaka_lcs,Dhaka,2022-04-02 00:00:00,27.25,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-02 01:00:00,25.75,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-02 02:00:00,25.5,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-02 03:00:00,23.0,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-02 04:00:00,24.625,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-02 05:00:00,28.875,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-02 06:00:00,37.0,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-02 07:00:00,39.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-02 08:00:00,33.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-02 09:00:00,31.5,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-02 10:00:00,30.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-02 11:00:00,31.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-02 12:00:00,31.75,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-02 13:00:00,34.0,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-02 14:00:00,35.75,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-02 15:00:00,39.875,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-02 16:00:00,42.25,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-02 17:00:00,43.375,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-02 18:00:00,48.5,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-02 19:00:00,62.625,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-02 20:00:00,71.75,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-02 21:00:00,59.875,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-02 22:00:00,47.5,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-02 23:00:00,45.0,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-03 00:00:00,35.875,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-03 01:00:00,32.125,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-03 02:00:00,29.375,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-03 03:00:00,27.625,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-03 04:00:00,34.875,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-03 05:00:00,32.0,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-03 06:00:00,32.25,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-03 07:00:00,34.0,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-03 08:00:00,25.0,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-03 09:00:00,22.0,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-03 10:00:00,24.125,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-03 11:00:00,29.875,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-03 12:00:00,32.0,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-03 13:00:00,34.0,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-03 14:00:00,35.75,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-03 15:00:00,37.125,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-03 16:00:00,39.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-03 17:00:00,41.25,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-03 18:00:00,49.0,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-03 19:00:00,48.125,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-03 20:00:00,39.25,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-03 21:00:00,28.75,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-03 22:00:00,23.75,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-03 23:00:00,22.75,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-04 00:00:00,20.5,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-04 01:00:00,17.25,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-04 02:00:00,18.0,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-04 03:00:00,19.75,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-04 04:00:00,18.75,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-04 05:00:00,19.0,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-04 06:00:00,17.75,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-04 07:00:00,18.625,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-04 08:00:00,18.375,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-04 09:00:00,19.375,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-04 10:00:00,21.0,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-04 11:00:00,23.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-04 12:00:00,23.583333333333336,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-04 13:00:00,22.5,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-04 14:00:00,24.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-04 15:00:00,25.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-04 16:00:00,27.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-04 17:00:00,31.0,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-04 18:00:00,36.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-04 19:00:00,40.5,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-04 20:00:00,37.5,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-04 21:00:00,26.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-04 22:00:00,22.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-04 23:00:00,21.25,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-05 00:00:00,20.375,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-05 01:00:00,21.875,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-05 02:00:00,24.875,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-05 03:00:00,26.5,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-05 04:00:00,27.375,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-05 05:00:00,27.125,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-05 06:00:00,27.75,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-05 07:00:00,25.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-05 08:00:00,23.0,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-05 09:00:00,21.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-05 10:00:00,23.0,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-05 11:00:00,23.5,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-05 12:00:00,24.0,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-05 13:00:00,24.625,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-05 14:00:00,26.5,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-05 15:00:00,27.75,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-05 16:00:00,30.625,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-05 17:00:00,34.5,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-05 18:00:00,41.25,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-05 19:00:00,52.875,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-05 20:00:00,52.0,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-05 21:00:00,39.625,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-05 22:00:00,31.125,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-05 23:00:00,27.5,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-06 00:00:00,27.0,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-06 01:00:00,26.25,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-06 02:00:00,27.25,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-06 03:00:00,26.875,12,0,0.0,True
dhaka_lcs,Dhaka,2022-04-06 04:00:00,24.5,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-06 05:00:00,24.5,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-06 06:00:00,22.75,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-06 07:00:00,22.875,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-06 08:00:00,20.25,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-06 09:00:00,18.5,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-06 10:00:00,21.0,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-06 11:00:00,23.25,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-06 12:00:00,23.75,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-06 13:00:00,23.25,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-06 14:00:00,23.25,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-06 15:00:00,23.75,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-06 16:00:00,26.125,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-06 17:00:00,30.5,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-06 18:00:00,34.75,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-06 19:00:00,70.375,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-06 20:00:00,84.0,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-06 21:00:00,69.25,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-06 22:00:00,47.0,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-06 23:00:00,36.375,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-07 00:00:00,33.25,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-07 01:00:00,25.75,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-07 02:00:00,27.25,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-07 03:00:00,24.75,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-07 04:00:00,33.875,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-07 05:00:00,26.75,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-07 06:00:00,26.5,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-07 07:00:00,25.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-07 08:00:00,20.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-07 09:00:00,19.0,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-07 10:00:00,19.5,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-07 11:00:00,23.0,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-07 12:00:00,25.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-07 13:00:00,28.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-07 14:00:00,30.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-07 15:00:00,29.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-07 16:00:00,32.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-07 17:00:00,36.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-07 18:00:00,41.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-07 19:00:00,54.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-07 20:00:00,62.5,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-07 21:00:00,57.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-07 22:00:00,47.0,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-07 23:00:00,47.875,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-08 00:00:00,39.625,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-08 01:00:00,38.0,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-08 02:00:00,30.0,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-08 03:00:00,35.25,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-08 04:00:00,33.0,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-08 05:00:00,30.25,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-08 06:00:00,25.75,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-08 07:00:00,24.0,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-08 08:00:00,22.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-08 09:00:00,21.5,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-08 10:00:00,22.0,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-08 11:00:00,24.0,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-08 12:00:00,24.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-08 13:00:00,24.333333333333332,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-08 14:00:00,23.5,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-08 15:00:00,25.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-08 16:00:00,27.5,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-08 17:00:00,27.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-08 18:00:00,36.875,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-08 19:00:00,52.0,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-08 20:00:00,48.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-08 21:00:00,35.625,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-08 22:00:00,28.5,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-08 23:00:00,24.5,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-09 00:00:00,16.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-09 01:00:00,13.25,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-09 02:00:00,16.25,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-09 03:00:00,17.5,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-09 04:00:00,16.25,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-09 05:00:00,15.5,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-09 06:00:00,15.125,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-09 07:00:00,12.125,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-09 08:00:00,8.875,16,0,0.0,False
dhaka_lcs,Dhaka,2022-04-09 09:00:00,8.75,16,0,0.0,False
dhaka_lcs,Dhaka,2022-04-09 10:00:00,10.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-09 11:00:00,12.75,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-09 12:00:00,15.125,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-09 13:00:00,17.0,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-09 14:00:00,18.125,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-09 15:00:00,17.75,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-09 16:00:00,20.25,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-09 17:00:00,22.25,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-09 18:00:00,23.625,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-09 19:00:00,32.875,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-09 20:00:00,27.25,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-09 21:00:00,21.5,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-09 22:00:00,17.125,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-09 23:00:00,16.0,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-10 00:00:00,13.5,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-10 01:00:00,17.5,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-10 02:00:00,13.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-10 03:00:00,15.5,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-10 04:00:00,15.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-10 05:00:00,14.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-10 06:00:00,12.5,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-10 07:00:00,13.25,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-10 08:00:00,13.375,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-10 09:00:00,16.0,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-10 10:00:00,18.625,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-10 11:00:00,22.0,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-10 12:00:00,25.625,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-10 13:00:00,22.875,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-10 14:00:00,23.5,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-10 15:00:00,23.125,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-10 16:00:00,24.375,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-10 17:00:00,29.5,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-10 18:00:00,31.5,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-10 19:00:00,31.5,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-10 20:00:00,22.375,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-10 21:00:00,25.375,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-10 22:00:00,27.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-10 23:00:00,19.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-11 00:00:00,14.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-11 01:00:00,15.5,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-11 02:00:00,17.5,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-11 03:00:00,26.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-11 04:00:00,28.0,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-11 05:00:00,20.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-11 06:00:00,31.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-11 07:00:00,21.5,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-11 08:00:00,16.75,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-11 09:00:00,16.625,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-11 10:00:00,19.625,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-11 11:00:00,25.375,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-11 12:00:00,26.625,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-11 13:00:00,28.5,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-11 14:00:00,29.0,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-11 15:00:00,30.25,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-11 16:00:00,29.25,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-11 17:00:00,31.875,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-11 18:00:00,35.125,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-11 19:00:00,40.5,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-11 20:00:00,28.0,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-11 21:00:00,24.375,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-11 22:00:00,18.583333333333336,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-11 23:00:00,17.0,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-12 00:00:00,16.25,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-12 01:00:00,17.5,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-12 02:00:00,15.5,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-12 03:00:00,19.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-12 04:00:00,17.5,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-12 05:00:00,15.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-12 06:00:00,19.5,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-12 07:00:00,24.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-12 08:00:00,26.5,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-12 09:00:00,36.375,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-12 10:00:00,30.75,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-12 11:00:00,29.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-12 12:00:00,30.5,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-12 13:00:00,31.75,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-12 14:00:00,32.375,16,0,0.0,True
dhaka_lcs,Dhaka,2022-04-12 15:00:00,32.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-12 16:00:00,31.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-12 17:00:00,33.75,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-12 18:00:00,36.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-12 19:00:00,36.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-12 20:00:00,41.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-12 21:00:00,39.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-12 22:00:00,35.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-12 23:00:00,27.625,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-13 00:00:00,16.5,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-13 01:00:00,15.0,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-13 02:00:00,20.0,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-13 03:00:00,18.125,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-13 04:00:00,17.5,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-13 05:00:00,18.0,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-13 06:00:00,18.25,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-13 07:00:00,14.0,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-13 08:00:00,12.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-13 09:00:00,12.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-13 10:00:00,14.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-13 11:00:00,17.25,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-13 12:00:00,18.0,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-13 13:00:00,19.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-13 14:00:00,20.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-13 15:00:00,20.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-13 16:00:00,24.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-13 17:00:00,27.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-13 18:00:00,29.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-13 19:00:00,29.5,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-13 20:00:00,23.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-13 21:00:00,19.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-13 22:00:00,13.5,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-13 23:00:00,10.375,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-14 00:00:00,10.0,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-14 01:00:00,10.25,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-14 02:00:00,10.625,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-14 03:00:00,11.75,13,0,0.0,True
dhaka_lcs,Dhaka,2022-04-14 04:00:00,13.0,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-14 05:00:00,14.625,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-14 06:00:00,14.25,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-14 07:00:00,12.0,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-14 08:00:00,12.0,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-14 09:00:00,12.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-14 10:00:00,13.875,14,0,0.0,True
dhaka_lcs,Dhaka,2022-04-14 11:00:00,15.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-14 12:00:00,17.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-14 13:00:00,21.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-14 14:00:00,22.75,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-14 15:00:00,24.0,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-14 16:00:00,24.25,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-14 17:00:00,25.5,15,0,0.0,True
dhaka_lcs,Dhaka,2022-04-14 18:00:00,25.5,15,0,0.0,True
