dataset_key,city,network,sample_size,dates_evaluated,n_sensors_available_min,n_sensors_available_median,n_sensors_available_max,best_ape_min_over_days_pct,best_ape_median_over_days_pct,median_ape_median_over_days_pct,p95_ape_median_over_days_pct,worst_ape_median_over_days_pct,worst_ape_max_over_days_pct,best_absolute_error_min_over_days_ugm3,best_absolute_error_median_over_days_ugm3,median_absolute_error_median_over_days_ugm3,p95_absolute_error_median_over_days_ugm3,worst_absolute_error_median_over_days_ugm3,worst_absolute_error_max_over_days_ugm3,date_at_best_ape,date_at_worst_ape,date_at_worst_absolute_error
chicago_lcs_corrected_all,Chicago,LCS corrected,32,272,265,279.0,283,0.0,0.0007652110752759481,1.4933941875907832,4.5306646620848445,9.520501851904374,37.44426295277395,0.0,7.342816854638556e-05,0.13430135337152205,0.42591802778946086,0.9001370826355455,2.486973214285708,2026-04-17,2026-03-13,2026-03-05
chicago_lcs_corrected_all,Chicago,LCS corrected,33,272,265,279.0,283,0.0,0.0007348292181482371,1.467158447911281,4.429749797621799,9.274410444018272,38.0406342854761,0.0,6.901339854836763e-05,0.1321944679257272,0.41795783092964295,0.8717925607001695,2.6236460692332564,2025-10-19,2026-03-13,2025-12-02
chicago_lcs_corrected_all,Chicago,LCS corrected,34,272,265,279.0,283,0.0,0.0006824114234448928,1.4328713594293014,4.351502957375036,9.102899547358717,39.11373465172466,0.0,7.025479230904352e-05,0.1302969700465999,0.4167319153438198,0.8388957410921369,2.4168197206940327,2025-10-19,2026-03-16,2026-03-04
chicago_lcs_corrected_all,Chicago,LCS corrected,35,272,265,279.0,283,0.0,0.0007229032862017327,1.4238483066308718,4.255286156026726,8.861243755146958,33.999064274953454,0.0,7.14285714273899e-05,0.12814850976361836,0.4051805470758808,0.8223339577669213,2.529659618359979,2025-10-19,2026-03-13,2025-12-12
chicago_lcs_corrected_all,Chicago,LCS corrected,36,272,265,279.0,283,0.0,0.0007359148898171944,1.4018701111329332,4.192723626352354,8.785665621201133,32.91274571879798,0.0,7.272823442328047e-05,0.12702239666448634,0.3981941689505548,0.812580682746221,2.510403677058349,2025-09-13,2026-03-13,2026-02-05
chicago_lcs_corrected_all,Chicago,LCS corrected,37,272,265,279.0,283,0.0,0.0006778324001452595,1.3852816076034378,4.125313179303303,8.677829058766363,33.2385696759837,0.0,6.659971876299409e-05,0.12534756158372318,0.3898472438265602,0.8116859775359773,2.5256303088802987,2025-10-19,2026-03-13,2026-03-05
chicago_lcs_corrected_all,Chicago,LCS corrected,38,272,265,279.0,283,0.0,0.0006154013692566639,1.3684088532048118,4.052671112685234,8.374666063293605,32.167368214208146,0.0,6.578947368307553e-05,0.1240713948365928,0.3867081724563606,0.7896550412424772,2.3182086466165437,2025-10-19,2026-03-13,2025-12-03
chicago_lcs_corrected_all,Chicago,LCS corrected,39,272,265,279.0,283,0.0,0.0005665869926723758,1.341446952061521,4.008910910758948,8.422991809351934,31.225535888534484,0.0,5.760585889680314e-05,0.12219330855018606,0.37867104154969045,0.7874554829045803,2.263040423396294,2025-10-19,2026-03-13,2025-11-20
chicago_lcs_corrected_all,Chicago,LCS corrected,40,272,265,279.0,283,0.0,0.0006481331676203691,1.3241684205713735,3.9337921471688038,8.131651638743666,30.816139385602913,0.0,6.466192359777523e-05,0.12030931995306116,0.3723766251284696,0.7592439448637993,2.19753571428571,2025-10-19,2026-03-13,2026-03-05
chicago_lcs_corrected_all,Chicago,LCS corrected,41,272,265,279.0,283,1.409807015397024e-14,0.0006078716172546927,1.3050933844421162,3.880114498125107,8.073587185094507,30.057616354507484,8.881784197001252e-16,5.978444542353856e-05,0.11975339695836018,0.36792431154360244,0.7538598908329779,2.1249381533100973,2025-10-19,2026-03-16,2026-03-05
chicago_lcs_corrected_all,Chicago,LCS corrected,42,272,265,279.0,283,0.0,0.0006544356271833957,1.2853893342244818,3.8142279027171133,7.93574298296091,28.954249283390553,0.0,6.346321011330147e-05,0.11820735709241514,0.35881140451420046,0.7516087888131056,2.08134612148746,2025-09-13,2026-03-13,2026-01-07
chicago_lcs_corrected_all,Chicago,LCS corrected,43,272,265,279.0,283,0.0,0.000582304766312589,1.2785849447253002,3.782729143880578,7.880336455120752,27.744367316038076,0.0,5.9279004149814796e-05,0.1161627906976741,0.3577222656201741,0.7198217301018612,2.252663621262453,2025-10-19,2026-03-13,2026-03-05
chicago_lcs_corrected_all,Chicago,LCS corrected,44,272,265,279.0,283,0.0,0.0005558210560196646,1.2536784069983014,3.719243475679848,7.617803993189916,27.467800425159428,0.0,5.955228329668216e-05,0.11508661985367774,0.35113045930185727,0.7113291536649924,2.0584187965059826,2025-10-19,2026-03-13,2025-12-02
chicago_lcs_corrected_all,Chicago,LCS corrected,45,272,265,279.0,283,0.0,0.0005790507436975497,1.2401156363637584,3.6434140268238098,7.558032270093484,26.562447690370654,0.0,6.286378839170936e-05,0.11369290692906908,0.3444036927600772,0.6921652046783633,2.094737010391686,2025-10-19,2026-03-13,2026-02-05
chicago_lcs_corrected_all,Chicago,LCS corrected,46,272,265,279.0,283,0.0,0.0005339198194784245,1.2301649675602495,3.627273854643663,7.459199017277594,25.962507130939155,0.0,5.425112176782321e-05,0.11301624210127992,0.3399527179498632,0.6957872013742463,2.076926699105318,2025-10-19,2026-03-16,2025-12-12
chicago_lcs_corrected_all,Chicago,LCS corrected,47,272,265,279.0,283,0.0,0.0006026850883882912,1.2064709476666444,3.5597212103528166,7.380886705057036,26.125797680715873,0.0,5.699088145760811e-05,0.11108630669478181,0.33836742219128024,0.698334756403133,2.1259293313069847,2025-11-29,2026-03-13,2026-03-05
chicago_lcs_corrected_all,Chicago,LCS corrected,48,272,265,279.0,283,0.0,0.00048518340386627303,1.2092755215199187,3.529109165575796,7.151852729678811,26.263673926980637,0.0,4.85482654593028e-05,0.11097834232613901,0.33190070200478017,0.6507927859421265,1.9431190476190423,2025-09-13,2026-03-16,2026-03-05
chicago_lcs_corrected_all,Chicago,LCS corrected,49,272,265,279.0,283,0.0,0.0005161329189020229,1.1880880807191696,3.481601168501409,7.2235505697230264,23.232809728332285,0.0,4.752063093027559e-05,0.10933689092862142,0.3274020408163265,0.6575997503511348,1.8520618781320337,2025-10-19,2026-03-13,2026-02-15
chicago_lcs_corrected_all,Chicago,LCS corrected,50,272,265,279.0,283,0.0,0.0004826593032371384,1.162425771990562,3.44865808857021,7.021795985753053,24.044907316434138,0.0,4.999999999943938e-05,0.10843362529710854,0.3229722998127711,0.654779084379439,2.2082357142857134,2025-10-19,2026-03-13,2026-03-05
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,2,272,265,270.0,274,0.0,0.012967854775513203,5.209663835284806,17.514348051465458,61.92399586102855,375.0278579090426,0.0,0.001319188191882148,0.460179518368685,1.576296296296297,6.397556037450089,20.549402985074625,2025-12-10,2026-03-16,2026-03-13
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,3,272,265,270.0,274,0.0,0.007850483436706586,4.377643452262404,14.636677292385075,46.47798761401723,405.83826056366615,0.0,0.0008103378103356818,0.38694852941176494,1.305851999297194,4.72220288970289,22.38440298507463,2026-03-10,2026-03-13,2026-03-13
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,4,272,265,270.0,274,0.0,0.006136992743793729,3.8894759293048606,12.737554874683926,38.518865549229595,210.2892015454631,0.0,0.0006009103886626121,0.3429498953571626,1.1641464001487023,3.8858675701998644,11.184402985074627,2025-12-10,2026-03-16,2026-03-13
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,5,272,265,270.0,274,0.0,0.004586292308083618,3.502335967310242,11.518414702777465,32.0265779874716,240.05385000473555,0.0,0.0004473144731438339,0.3120549830526995,1.0760613854519216,3.196953289110006,13.240402985074628,2025-12-10,2026-03-13,2026-03-13
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,6,272,265,270.0,274,0.0,0.004237847487972367,3.2600008300474466,10.51733705188994,29.712022852510415,200.57187442214976,0.0,0.0004074074074065237,0.28909093421780074,0.9916949411222045,2.7860766494282054,11.06273631840796,2025-09-13,2026-03-13,2026-03-13
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,7,272,265,270.0,274,0.0,0.0033792220697406654,3.055175470953723,9.819799570494737,26.309722416269018,171.5157442646652,0.0,0.0003346141087989807,0.26918329831932875,0.9177666322986743,2.473237336601305,9.46011727078891,2025-12-10,2026-03-13,2026-03-13
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,8,272,265,270.0,274,0.0,0.002993556939825131,2.8781108119932055,9.159044830306641,23.97403928075027,156.522547998214,0.0,0.00027777777777648893,0.2546864106753808,0.8628750000000001,2.3211616915422897,8.633152985074627,2025-12-10,2026-03-13,2026-03-13
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,9,272,265,270.0,274,0.0,0.0028702941136491116,2.7285682225253707,8.689195902373703,22.42786105213157,134.0232207474356,0.0,0.0002741747448031795,0.24301305179718424,0.8186850963509638,2.156748982120729,7.392180762852402,2025-12-10,2026-03-13,2026-03-13
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,10,272,265,270.0,274,0.0,0.002548139448349586,2.6066714385851464,8.264064441742738,20.5087256062717,119.37788361363295,0.0,0.0002592592592587373,0.23246691176470602,0.768292111468678,1.974555283224399,6.584402985074626,2025-12-10,2026-03-13,2026-03-13
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,11,272,265,270.0,274,0.0,0.0023136386504800377,2.505235453347641,7.885022349554649,19.31993974834169,116.36164374125923,0.0,0.00024610574610450797,0.21941921704608403,0.7287699541540869,1.8718433484316384,6.418039348710992,2025-12-10,2026-03-13,2026-03-13
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,12,272,265,270.0,274,0.0,0.0020291174438238136,2.394470990794593,7.589544837003956,18.129545059245288,102.65258628854401,0.0,0.00019708613068347702,0.21028799019607725,0.699799093005644,1.7451430348258716,5.661902985074627,2025-09-13,2026-03-13,2026-03-13
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,13,272,265,270.0,274,0.0,0.0017619705564419527,2.3178349648938674,7.425851874477926,17.293719478255912,91.51284792005134,0.0,0.00016982810663002113,0.20509026730350244,0.680925859487362,1.6174351958157933,5.047479908151549,2025-12-10,2026-03-13,2026-03-13
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,14,272,265,270.0,274,0.0,0.0018092509709943308,2.236092099096134,7.1761739304107754,16.154096796975125,89.50156853118605,0.0,0.0001709494173827153,0.1976309803661236,0.6809800521465108,1.5854351921995562,5.963270954138114,2025-12-10,2026-03-13,2026-03-05
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,15,272,265,270.0,274,0.0,0.0015574171572629936,2.1747839507780067,6.912548547850573,15.702619407490975,83.5280322198018,0.0,0.00015185850743115736,0.1923263585173849,0.6702184981684987,1.4855173853977353,4.607069651741292,2025-12-10,2026-03-13,2026-03-13
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,16,272,265,270.0,274,0.0,0.0014020519786153939,2.1074253007384085,6.719560746888116,14.836016127650357,76.36350106211694,0.0,0.0001470588235297221,0.18678326540728207,0.6475760365416157,1.4035810185185182,4.2119029850746275,2025-12-10,2026-03-13,2026-03-13
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,17,272,265,270.0,274,0.0,0.001487047464690454,2.052716613269995,6.520611188261656,14.274541550248616,71.34297900518364,0.0,0.00014705882352927802,0.18038887833731243,0.6306836235519209,1.394603253201649,3.9349912203687447,2025-11-11,2026-03-13,2026-03-13
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,18,272,265,270.0,274,0.0,0.00142403588997534,1.9784364410061834,6.274795929434111,13.99373997566657,69.22717275448333,0.0,0.00014760348583386929,0.1768375544662315,0.6068439563843842,1.3052562525625255,4.246207462074622,2025-09-13,2026-03-13,2026-03-05
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,19,272,265,270.0,274,0.0,0.0012784202312344202,1.935046512707177,6.062270921088877,13.291303631921407,65.55921186152814,0.0,0.0001360070583960038,0.17325830977608092,0.5926119285201856,1.2521350717769222,3.6159819324430478,2025-12-10,2026-03-13,2026-03-13
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,20,272,265,270.0,274,0.0,0.0011230358996628372,1.8793364042564682,5.90261667589101,12.815882797365926,62.47561190112162,0.0,0.00011743158801902354,0.16848161764705916,0.5649403345724902,1.2396915530772405,3.4939852398523996,2025-12-10,2026-03-13,2026-03-05
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,21,272,265,270.0,274,0.0,0.0011940752180080905,1.8404817821480242,5.785163804612349,12.435846282777867,59.59935287216134,0.0,0.0001212440695832484,0.1651481481481487,0.5518014949380259,1.164106483921981,3.5658900017571575,2025-10-04,2026-03-13,2026-03-05
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,22,272,265,270.0,274,0.0,0.0010655585526560063,1.7919524172134178,5.572668945481867,12.013090852678827,56.531311846632015,0.0,0.00011195128004004573,0.16059085883712587,0.5410346784212098,1.1650881328012739,3.208076148943306,2025-12-10,2026-03-13,2026-03-05
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,23,272,265,270.0,274,0.0,0.0010554839274167138,1.758041504842673,5.482883985168359,11.75619880886102,53.08366869481686,0.0,0.00010325114187992313,0.15846779388083787,0.5281533816425115,1.1392471783864027,3.3492026311567464,2025-12-10,2026-03-13,2026-03-05
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,24,272,265,270.0,274,0.0,0.001067591563410009,1.7252456180295184,5.359946231876082,11.474131363339811,55.324678546140085,0.0,0.00011029411764695851,0.15495524121907867,0.5088144001831489,1.0826593137254905,3.107735239852399,2025-09-13,2026-03-13,2026-03-05
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,25,272,265,270.0,274,0.0,0.0010496527693559451,1.684105092713105,5.199800602040488,11.190901081191676,49.19871734159572,0.0,0.00010000135166254864,0.15193742399115662,0.49895739237392306,1.0675238805970144,2.9610529411764688,2025-12-10,2026-03-13,2026-02-15
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,26,272,265,270.0,274,0.0,0.0009206236523557718,1.6579378956167672,5.092107321207466,10.938308019173295,47.1073055535029,0.0,9.812531612762854e-05,0.14988319088319058,0.48930587094332467,1.0099195458065173,3.171944523877606,2025-10-30,2026-03-13,2026-03-04
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,27,272,265,270.0,274,0.0,0.0008941611580801075,1.6203447887266678,4.992273356722601,10.67146253442796,46.674965159858736,0.0,9.533484429979922e-05,0.14670370370370467,0.47352948547226636,1.0262391876332404,3.215096350963506,2025-09-01,2026-03-13,2026-03-05
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,28,272,265,270.0,274,0.0,0.0009718077525593389,1.5918957190501852,4.851821771892906,10.368091033652297,43.605746835394086,0.0,9.061833688517318e-05,0.14448875661375649,0.4659945456599104,0.9532685185185192,2.6896995255666845,2025-10-30,2026-03-13,2026-03-05
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,29,272,265,270.0,274,0.0,0.0009457839641484498,1.5668605820845762,4.801065310536837,10.031771917545289,43.63030772697646,0.0,9.335045541813969e-05,0.14166627695139455,0.4599542921209864,0.951317664307743,2.5789350912778843,2025-12-10,2026-03-13,2025-12-02
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,30,272,265,270.0,274,0.0,0.0008224975457234158,1.5393504240148124,4.713432884335844,9.806200445854856,40.49249753074727,0.0,8.088235294234636e-05,0.13979712858926385,0.4490142890620349,0.9276960309155333,2.6390348258706453,2025-09-13,2026-03-13,2025-12-12
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,31,272,265,270.0,274,0.0,0.0008355879609588991,1.5246758545635286,4.5923613927957,9.557970331291603,39.01925602495485,0.0,8.034757766806067e-05,0.13721960210967987,0.4355606789597105,0.9176698933614009,3.609791691465304,2025-12-10,2026-03-13,2026-03-05
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,32,272,265,270.0,274,0.0,0.0007333837389561983,1.4888090447206972,4.531107627729305,9.38962623503646,38.77124233855146,0.0,7.352941176552719e-05,0.13447164351851826,0.4300415892193312,0.9232763639842543,2.7193014705882312,2025-12-10,2026-03-13,2025-12-02
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,33,272,265,270.0,274,0.0,0.0008025902829284959,1.4665257765871442,4.44138083869221,9.40275506860926,36.71972536251582,0.0,8.021390374324255e-05,0.1328535353535356,0.41937641826570216,0.9016289512035778,2.474055258467022,2025-12-10,2026-03-13,2025-12-02
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,34,272,265,270.0,274,0.0,0.0006831960982628651,1.447168422163045,4.36554502355558,9.086567233397624,35.92470231675995,0.0,7.312242239665423e-05,0.13117456427015273,0.41498670054169845,0.8635143531582368,2.3697568916865634,2025-11-11,2026-03-13,2026-04-17
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,35,272,265,270.0,274,0.0,0.0008016111465415727,1.419741248915445,4.267228697761891,8.884648698121705,35.34087284943069,0.0,7.671866947012163e-05,0.12991512915129189,0.4049685443460912,0.8436613953305407,2.2904621848739453,2025-10-04,2026-03-13,2025-12-02
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,36,272,265,270.0,274,0.0,0.0006803752966749554,1.3994934317070158,4.182423949929973,8.900037894412133,35.97587152152205,0.0,7.407407407455935e-05,0.12732395448954614,0.39654276531380506,0.8347819361827105,2.3225143501435,2025-09-13,2026-03-16,2026-04-17
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,37,272,265,270.0,274,0.0,0.0007541106382599168,1.393304803531044,4.10872620790472,8.515645667024208,32.4450483849204,0.0,7.180612346679993e-05,0.12604202009731313,0.3915528092736964,0.794806062098095,2.1250663209334775,2025-12-10,2026-03-13,2026-03-05
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,38,272,265,270.0,274,0.0,0.0006561167645971369,1.3640486698241263,4.044323021581457,8.513555761529666,31.621959009336493,0.0,6.60403323364811e-05,0.12481151100791177,0.3835328461837235,0.7678857529854044,2.1278219071664424,2025-10-30,2026-03-13,2026-04-17
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,39,272,265,270.0,274,0.0,0.0006443817102278037,1.3464177409705183,4.002363399659166,8.486620982120424,31.25482445321708,0.0,7.135745983255504e-05,0.12190687255743171,0.3779332998834708,0.7867439702954551,2.303181947204088,2025-12-10,2026-03-13,2025-12-03
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,40,272,265,270.0,274,0.0,0.0006111448383757981,1.3252060008812978,3.918634168010821,8.18199575785389,31.4280953521552,0.0,5.5970149252182466e-05,0.12059897769516659,0.36980405921206017,0.7529135975863515,1.961235239852396,2025-12-10,2026-03-16,2026-03-05
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,41,272,265,270.0,274,0.0,0.0006004064973992036,1.3089028337512612,3.8906089810345126,8.01026441826841,28.553405654745518,0.0,5.973141515625002e-05,0.11840145063917618,0.36851138511385,0.7434308509751753,2.0525218252182498,2025-12-10,2026-03-13,2026-03-05
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,42,272,265,270.0,274,0.0,0.000594805007357765,1.2904079958246768,3.8075704957551926,7.868072487135724,29.230926834736913,0.0,5.941482180205071e-05,0.11766496570118967,0.36127108184252205,0.7617302956803869,2.1925566684238227,2025-09-13,2026-03-13,2026-03-05
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,43,272,265,270.0,274,0.0,0.000668775640033684,1.2765071124156275,3.7797804728372606,7.802082798506,27.912086953973485,0.0,6.369729090627274e-05,0.11659791911701589,0.3548289445224778,0.7273008774171568,2.033456620612718,2025-12-10,2026-03-16,2026-03-05
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,44,272,265,270.0,274,0.0,0.0005713471712025847,1.2654145671180412,3.709627238830085,7.692755450723557,27.732813939500563,0.0,5.430828970798274e-05,0.1160289986088352,0.35034517573504464,0.717813223321893,2.170010902381753,2025-12-10,2026-03-13,2026-04-17
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,45,272,265,270.0,274,0.0,0.0006547014467479023,1.2416355564492023,3.669989206276023,7.577211992209955,27.80289907394873,0.0,6.752707232582367e-05,0.1147672563714488,0.34856783517835144,0.7075993726480014,1.9789739776951656,2025-11-08,2026-03-16,2026-02-05
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,46,272,265,270.0,274,0.0,0.0005464687263803023,1.2337056547838947,3.60327853773018,7.563972728588282,26.384678691246034,0.0,5.6049513499800696e-05,0.11363912948402177,0.34063580940157256,0.6813014798359145,2.0163938618925776,2025-12-10,2026-03-13,2025-12-02
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,47,272,265,270.0,274,0.0,0.0005840274914580136,1.2147075315281226,3.5491825815143025,7.292082897708532,26.23030696767904,0.0,5.476974408979984e-05,0.11233842585186338,0.3339414577236408,0.6925606832274864,1.847929653764627,2025-12-10,2026-03-16,2026-03-05
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,48,272,265,270.0,274,0.0,0.0006306867490524468,1.2030567862889685,3.508865001750967,7.152111700913505,25.391399282810724,0.0,6.018518518402516e-05,0.11078974025034327,0.33047174815498104,0.6681465875988346,2.0923489776951634,2025-09-13,2026-03-16,2026-02-05
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,49,272,265,270.0,274,0.0,0.0005444594328413965,1.1843840051857994,3.478898627993466,7.037766559891854,24.071161972210163,0.0,5.497401912624156e-05,0.11023581179683895,0.32788536604678775,0.6606358741798477,1.881740341893213,2025-10-04,2026-03-13,2026-03-05
chicago_lcs_corrected_no_collocation,Chicago,LCS corrected,50,272,265,270.0,274,0.0,0.0005391799031995365,1.1801387303624198,3.4268256948697537,7.0213757532523395,23.69144892369536,0.0,5.1851851851303365e-05,0.10974787093942062,0.32298098725634106,0.6527678953273055,1.789074538745389,2025-10-30,2026-03-16,2026-04-17
chicago_lcs_raw_all,Chicago,LCS raw,2,272,265,279.0,283,1.985865667300448e-14,0.008319705681059279,8.44837615339555,27.665258854073905,80.9125615093951,1320.3441655407808,7.105427357601002e-15,0.001214012137204179,1.1252103321033218,3.688808163851072,12.083130802530803,50.039537366548046,2025-11-19,2026-03-01,2025-11-20
chicago_lcs_raw_all,Chicago,LCS raw,3,272,265,279.0,283,0.0,0.005414472712170704,7.046177549574324,22.91507535323359,61.438897885673796,892.8022312293094,0.0,0.0008916737577675526,0.9453703703703713,3.0409814814814773,9.114935337987939,33.60783333333333,2025-11-19,2026-03-01,2026-03-05
chicago_lcs_raw_all,Chicago,LCS raw,4,272,265,279.0,283,0.0001572510008986788,0.0041862594705321466,6.12269298071099,19.89260677728681,50.89361299436811,687.5974780155964,1.7985611510340505e-05,0.0006428571428567231,0.8321059048372224,2.6560078824177342,7.390046296296297,25.589240282685502,2026-04-09,2026-03-01,2026-01-06
chicago_lcs_raw_all,Chicago,LCS raw,5,272,265,279.0,283,2.6378473040465357e-05,0.003030881877613011,5.57656927134791,17.669553235188722,44.07068585702034,539.3031358885017,7.117437718306974e-06,0.00046236365738394625,0.7489219623792582,2.3802510582010594,6.52212103174603,23.57483985765124,2026-04-23,2026-03-01,2025-12-02
chicago_lcs_raw_all,Chicago,LCS raw,6,272,265,279.0,283,0.0,0.002620123086582417,5.11669242444875,16.24330158456248,38.74825852467641,466.90764575284237,0.0,0.000418165467621634,0.6866891199821108,2.1544041021702314,5.738219912950297,18.641204033214713,2025-11-19,2026-03-01,2025-11-20
chicago_lcs_raw_all,Chicago,LCS raw,7,272,265,279.0,283,7.166809641905288e-05,0.002592250372700671,4.76833959691898,14.93559104344299,35.830530234452,402.95913288162456,1.0621348909722883e-05,0.0003744561954110992,0.641011248093541,2.045404371801485,5.21934323932525,17.75307142857143,2025-12-25,2026-03-01,2026-03-05
chicago_lcs_raw_all,Chicago,LCS raw,8,272,265,279.0,283,1.819746418055768e-14,0.0019684593125525443,4.504496261678746,13.850775375461048,31.866755430951862,370.8122970442532,7.105427357601002e-15,0.0003125199301008408,0.6051212686567187,1.908597452131671,4.805522042564953,16.993589857651244,2026-03-19,2026-03-01,2025-12-02
chicago_lcs_raw_all,Chicago,LCS raw,9,272,265,279.0,283,0.0,0.0019568274440918297,4.221998104752715,13.106671448081693,30.241950335139755,324.79635291979736,0.0,0.00027581895036199455,0.5706536760641292,1.7991605495387075,4.372401433691756,14.296802557953647,2026-01-17,2026-03-01,2026-03-04
chicago_lcs_raw_all,Chicago,LCS raw,10,272,265,279.0,283,0.0,0.0015172960648680276,4.030356221058442,12.342175435417762,27.903670307581805,293.51868970584746,0.0,0.00024865591397471576,0.5427709339774589,1.7030047619047597,4.105798184557049,13.572839857651246,2025-09-14,2026-03-01,2025-12-02
chicago_lcs_raw_all,Chicago,LCS raw,11,272,265,279.0,283,0.0,0.00158939646247656,3.8668359469171523,11.846229170478615,26.38168133664508,269.12594622898257,0.0,0.0002499999999985292,0.526071913161462,1.6507232917623882,3.8373370123053947,13.19268181818181,2025-11-19,2026-03-01,2026-03-05
chicago_lcs_raw_all,Chicago,LCS raw,12,272,265,279.0,283,0.0,0.0013203032872453595,3.7082017179171247,11.264407554877108,24.670107469056084,236.27880885222848,0.0,0.0002079626621291908,0.4983214709371282,1.5681662224591324,3.6230838684240183,13.923173190984585,2026-01-17,2026-03-01,2025-12-02
chicago_lcs_raw_all,Chicago,LCS raw,13,272,265,279.0,283,1.781496907363344e-05,0.0013487361138171665,3.5615186637067295,10.803144576751373,23.618479163263437,224.09687541593968,2.737476043179754e-06,0.00021078565562060447,0.4784116809116816,1.4984066889632133,3.4114513152686197,12.26296153846154,2026-01-13,2026-03-01,2026-03-05
chicago_lcs_raw_all,Chicago,LCS raw,14,272,265,279.0,283,1.985865667300448e-14,0.0013939148442510358,3.4413110009865857,10.329603843769792,23.098440027822345,212.0549364594021,7.105427357601002e-15,0.0002091943466537849,0.4623214285714292,1.4563965328803066,3.3167810846560837,12.940554143365532,2025-11-19,2026-03-01,2025-12-02
chicago_lcs_raw_all,Chicago,LCS raw,15,272,265,279.0,283,0.0,0.001238039216543634,3.324174986463309,9.919692057632822,21.960247991671586,196.61064890532282,0.0,0.00018378221610326761,0.44885728355503995,1.4215197163647957,3.1106738609112723,12.005166666666668,2026-01-17,2026-03-01,2026-03-05
chicago_lcs_raw_all,Chicago,LCS raw,16,272,265,279.0,283,1.819746418055768e-14,0.0010683510438421417,3.2137533229892132,9.621805284521306,21.03428109066163,185.11489961838393,7.105427357601002e-15,0.00016577060931677323,0.4359223406988688,1.3676063316197742,2.967864141199774,10.256375000000006,2026-03-19,2026-03-01,2026-03-05
chicago_lcs_raw_all,Chicago,LCS raw,17,272,265,279.0,283,1.985865667300448e-14,0.0010623464698830086,3.120402452235684,9.408994939505773,20.34395787759776,172.0257440955476,7.105427357601002e-15,0.00014444211848640975,0.4165400174939853,1.32634663343019,2.8712336792534288,9.375088235294122,2025-11-19,2026-03-01,2026-03-05
chicago_lcs_raw_all,Chicago,LCS raw,18,272,265,279.0,283,0.0,0.0010155402351126165,3.025713047811174,9.006054730452481,19.6376306733642,167.2365887896002,0.0,0.00014928466372410298,0.4093057108964575,1.2983617583996103,2.7735473045051497,9.69561111111112,2026-01-17,2026-03-01,2026-03-05
chicago_lcs_raw_all,Chicago,LCS raw,19,272,265,279.0,283,0.0,0.0007742848147637766,2.9533650329781445,8.7894636773966,19.377920393688207,165.72603734323366,0.0,0.00011728015990186691,0.4003966861598416,1.2479034556941495,2.6546073180788583,8.641592199924283,2025-09-29,2026-03-01,2026-02-05
