target_N_star,time_index,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws,baseline_ape_median_pct,baseline_absolute_error_median_ugm3
30,2026-02-12,5,4.9956013145578835,3.448534260047437,4.221425782833693,5.625007096118892,6.831552708403811,4.969743428675005,0.9802812972323491,100,5.1352080405491,0.5690000000000008
30,2026-02-12,10,3.2566400695313895,2.2096286205273095,2.7127268350803124,3.5893266865417788,4.3147872894757935,3.2100126774610094,0.6359873905542148,100,3.817562392183244,0.423
30,2026-02-12,20,1.5742323072479971,1.0852924748861585,1.3134524630873579,1.7557172415062174,2.1216488317091207,1.5689713667460958,0.3140975165955441,100,2.656671484424429,0.2943690036900364
30,2026-02-13,5,3.3029179881109183,2.2724927887331954,2.843993011333857,3.743925017121557,4.813117224015506,3.313262699187689,0.7344544041923987,100,3.3520018832022074,0.5062962962962931
30,2026-02-13,10,2.168814911918953,1.4130048510127349,1.7934405190367162,2.539376667763981,3.2436412440576565,2.190665778959233,0.5398688259757783,100,2.4582164505561312,0.371296296296296
30,2026-02-13,20,1.0498864260441716,0.6821138407138242,0.8721956289160954,1.2370776248836037,1.538985552654879,1.067832773882447,0.26158021518754804,100,1.7643986503717346,0.2664999999999997
30,2026-02-14,5,4.214747673503156,3.1926366115176434,3.7707114351209077,4.924919232755738,5.843832181084206,4.374408573880861,0.8348025632287925,100,4.643025540694218,0.8060000000000009
30,2026-02-14,10,2.6553921862153,1.9968697248033929,2.385066591608391,3.302393191671359,3.964689323370149,2.8294092315142603,0.6168021027619307,100,3.2683810430059363,0.5673703703703747
30,2026-02-14,20,1.2989056669374657,0.9906086766998516,1.161785417019441,1.5943842661502554,1.936565942907092,1.3802178156491955,0.2974688447305774,100,2.32439305914407,0.4035000000000011
30,2026-02-15,5,2.8127085265464853,1.9954160270394026,2.3677101619406566,3.5768483071343797,4.339208065566706,3.044045117126716,0.9772899806543685,100,2.991463039158052,0.7858529411764685
30,2026-02-15,10,1.8304384824253233,1.2579302509472838,1.500599380248492,2.734260733318305,3.837885729373474,2.144379557751744,0.8450973838284935,100,2.246480253029934,0.5901470588235327
30,2026-02-15,20,0.8926519822370422,0.5831628275271278,0.7496896159809345,1.3082372622496474,1.8655915832626333,1.0406128472752738,0.4022969961729102,100,1.653427379852759,0.434352941176467
30,2026-02-16,5,2.959860485570015,2.1907355731617764,2.611884959715228,3.6496232564825997,4.660237161931528,3.1530177173258496,0.8657575445420718,100,3.2040810158637294,0.7544194756554319
30,2026-02-16,10,1.904356367703827,1.3470682599406925,1.6590531578339776,2.5305108720286795,3.704385675323647,2.120678692395636,0.6906122231974177,100,2.3723370242115513,0.5585805243445705
30,2026-02-16,20,0.9254403475215778,0.638073229535317,0.7807605069773269,1.204425919654093,1.6934867912258433,1.0131141540441053,0.32662884387054264,100,1.681502289765488,0.3959194756554307
30,2026-02-17,5,2.6487854512022926,1.8892868242669927,2.34675846545911,2.99011027481184,3.7194024164875334,2.6782857360691974,0.5453428048436207,100,2.7723643381518333,0.4341481481481501
30,2026-02-17,10,1.7528228732644164,1.1881949397256213,1.5150315839439974,1.9443570538152075,2.4756069575066473,1.754259892146571,0.39114505532877075,100,2.03611027018845,0.3188518518518517
30,2026-02-17,20,0.8478355615492275,0.5713241345947816,0.7188585258163613,0.9647660357606758,1.1877584832461363,0.8517308468954526,0.19074985635618533,100,1.434548361462202,0.224648148148149
30,2026-02-18,5,2.3209081284005117,1.6873539748415831,2.113549333980894,2.701713606059068,5.842309863434152,2.701691264815432,1.1618497805438208,100,2.500781614239082,0.3389814126394039
30,2026-02-18,10,1.5044680467654277,1.0594442759373355,1.3741125177568305,1.72471104809409,6.353694288768159,2.0019396923205655,1.5103682173304622,100,1.851849820365871,0.2510185873605977
30,2026-02-18,20,0.730959614663214,0.5165605430615334,0.6392679218014287,0.8427757757709289,2.9563691419091724,0.9472395051334389,0.6727335660990468,100,1.3832515152346212,0.1875
30,2026-02-19,5,4.951900564051101,3.907778984481097,4.385651196145352,5.31021965640208,5.9502370918340635,4.902871426399514,0.6770014614471114,100,5.232922959990799,0.4385925925925917
30,2026-02-19,10,3.109322371806771,2.4245450638536084,2.7797366055919195,3.3927654323151364,3.8348270015549595,3.1024785695829866,0.43685517144004965,100,3.655798990711364,0.3064074074074074
30,2026-02-19,20,1.5232497842196082,1.1516788457628426,1.3555921803395568,1.6757091742735766,1.8397305634454961,1.5148173404447218,0.21856585936443523,100,2.5144941625644064,0.21075
