target_N_star,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws,baseline_ape_median_pct,baseline_absolute_error_median_ugm3
40,19,1.0070623114539088,0.8112964163057984,0.92195341314335,1.2720493994509294,2.238665526540323,1.201624855065971,0.45407682309767305,100,1.4739702121958989,0.1511333988148058
40,20,0.9602433088717697,0.7743626421147425,0.8774369487839081,1.1892418145871138,2.1128598316259826,1.1440179985323953,0.4302694259332765,100,1.4162506069592076,0.1452151244524806
40,21,0.9115737067120049,0.7326763839522537,0.831537082635907,1.1441109140834178,2.0325330355567552,1.0888484285738442,0.4136029592893138,100,1.3633764521996798,0.1397936779048176
40,22,0.8601116987295679,0.6993983082336436,0.7813803655883294,1.102733091000948,1.9181238026504677,1.0320185437160325,0.39069323738096745,100,1.3362726998585834,0.1370145971757423
40,23,0.8205280288033086,0.654959153412712,0.7557990969698462,1.0470680327436206,1.8133749467062799,0.9805316757549194,0.3667719846289569,100,1.3416040217731262,0.1375612437731117
40,24,0.7809984653649911,0.6245974489675732,0.7165476446223233,0.9819288697610666,1.709488073640092,0.9291340771240555,0.3438721691294788,100,1.2889400607718842,0.1321613494229332
40,25,0.7324515732884254,0.5926721033466924,0.6741622583171575,0.9372781331366833,1.5883564876724927,0.8756670678181938,0.3179716510127255,100,1.2738591922726623,0.1306150339719778
40,26,0.692427022158745,0.5650845517427815,0.6384277895625798,0.8836850669160031,1.4846625197244279,0.8262934654509729,0.29411838845681354,100,1.251631663286919,0.1283359363517719
40,27,0.6605495658795113,0.5371857995187239,0.6069829820405933,0.8352529461058424,1.381823019292075,0.7778995659671092,0.2691219866790219,100,1.2458772364423585,0.1277459067296984
40,28,0.6228567244862834,0.5007931554614989,0.5703444874472144,0.7699318992951786,1.2603532463792684,0.7261148798573075,0.24073794693944336,100,1.2102076943853255,0.124088533547634
40,29,0.5857077995434208,0.4773627328200541,0.534413730919576,0.7368993346016394,1.1341192011272208,0.6761226249314458,0.2126125115274427,100,1.1760842279468473,0.1205896870855287
40,30,0.5441356504015016,0.4450033856728649,0.5012327530945377,0.6818796617294824,1.0345807514238277,0.6265663233851072,0.187258150631009,100,1.170584222613046,0.1200257445494319
50,2,3.8869243702042118,3.1851723168761525,3.6261392909294683,4.2253612699582765,4.590697491606894,3.9167036592457287,0.4536741702568688,100,3.8367681867847345,0.3934026696980695
50,3,3.278796940357869,2.743961038443372,2.9993598392162375,3.5407420816513553,3.958668884332688,3.305082269122855,0.4017991311977937,100,3.2222263260098707,0.3303906770781424
50,4,2.9208713337209664,2.371641887093017,2.631622440140804,3.1774959625986314,3.585012600869968,2.9269310090342646,0.38233705099305515,100,2.8683276232093857,0.2941037064542886
50,5,2.646240914903384,2.1222352647802065,2.3596130584555457,2.920034184357389,3.3051945542933563,2.6538373338890664,0.37271813059766906,100,2.586898030568394,0.2652473493101821
50,6,2.419390565688147,1.9215773850611066,2.1733074280391307,2.7155397908125423,3.1332627560799176,2.4544636066600094,0.37618614073917533,100,2.4415474940359254,0.2503438455460314
50,7,2.2401704511755964,1.7383195612649014,2.007813856926231,2.6011070702796006,3.0066877934087493,2.3052526529766775,0.39294099119100107,100,2.271171585804873,0.232874367618959
50,8,2.0761245903887873,1.5973589220060918,1.8533536027454511,2.4939471052380524,2.9113832320264326,2.172081555464926,0.4111788058537811,100,2.11089497744792,0.2164404204665206
50,9,1.9450854832073317,1.5167873260176326,1.7263300207431997,2.4415515547349846,2.8035203196467746,2.068335484854822,0.4250426084214468,100,2.022674001134049,0.2073946908535644
50,10,1.83816984880539,1.413981390195558,1.625585187644452,2.389063744028263,2.7603836272053885,1.9737974230469195,0.4452456494822941,100,1.904132930486043,0.1952400931839895
50,11,1.7447708505698643,1.3491452260267425,1.5220864524652282,2.3390118659370502,2.7032656266428927,1.8964794596643677,0.46022593612216556,100,1.867596209990154,0.1914938039412348
50,12,1.636300984135616,1.2629067696738838,1.4546310035357188,2.332108579810159,2.615533590406274,1.8180737847205446,0.4749283559951679,100,1.789536940324472,0.1834900039756979
50,13,1.5399575438544328,1.214596930709999,1.3881251662468757,2.3637435565332767,2.570551591974068,1.7502782073877736,0.48657067928076025,100,1.732345827045306,0.1776259184871547
50,14,1.4751122151664426,1.1396915037050692,1.3112540830064783,2.3020576401527135,2.4908098466180233,1.6822737321422132,0.4864989575588571,100,1.6846505958754872,0.172735492388778
50,15,1.410806758858358,1.0693127618407412,1.2482258430201874,2.302249023461324,2.431108366472383,1.6236374331719587,0.4933661082993787,100,1.6375478100610186,0.1679058126198898
50,16,1.3402545499859095,1.0457437809068653,1.1952759592136255,2.2614179160278907,2.3762720598383424,1.5661668650889675,0.4917864064567434,100,1.5462803863352266,0.1585477158044863
50,17,1.2784810133317825,0.9935505784411388,1.1370753801956401,2.187258343911967,2.3067708327021004,1.503618753924666,0.48391252791951817,100,1.573920041357609,0.1613817452652162
50,18,1.2270968442877273,0.9417711759733927,1.084553320262865,2.0810155964767443,2.223518441703944,1.446709338987302,0.4718289872199575,100,1.472096515009071,0.1509412794477711
50,19,1.1806995605886554,0.9056961018823486,1.058559080063266,2.0647246488905484,2.1629817562340183,1.3970587847209237,0.4664920691182189,100,1.4739702121958989,0.1511333988148058
50,20,1.135757109237096,0.8675568134884956,1.0080684932311108,1.9731815782507478,2.101810443869977,1.3452894678584137,0.4560621055994795,100,1.4162506069592076,0.1452151244524806
50,21,1.0912341220285704,0.8478552138617372,0.9563067424031241,1.893884437122897,2.0186546414208033,1.2928897399285686,0.44036416370837944,100,1.3633764521996798,0.1397936779048176
50,22,1.0476557256417929,0.7987971037719475,0.9235204375040302,1.8470985424024369,1.9668661973478903,1.2457347494638014,0.43057698341500117,100,1.3362726998585834,0.1370145971757423
50,23,0.9970983450449035,0.7750920178043542,0.8805696805369401,1.76824824736017,1.8787214033751423,1.1981215708568211,0.41221748477278053,100,1.3416040217731262,0.1375612437731117
50,24,0.9618285508371924,0.7396577951896579,0.8482839694646636,1.6940573132242047,1.8242787405581815,1.1511859923035683,0.3992520878771011,100,1.2889400607718842,0.1321613494229332
50,25,0.9221809516809012,0.7013397192483665,0.8265302783527522,1.6451822717961166,1.7467832927982474,1.1065934735511282,0.385484508377032,100,1.2738591922726623,0.1306150339719778
50,26,0.888481200927514,0.6720205773001919,0.789347277959368,1.5869576141472173,1.6781293905376051,1.062201758028905,0.36716014953202947,100,1.251631663286919,0.1283359363517719
50,27,0.8524092643809442,0.6619969325791734,0.751874260344346,1.5332487233663428,1.6110537644538663,1.021766810898514,0.3556467408690571,100,1.2458772364423585,0.1277459067296984
50,28,0.8154335045496567,0.6370620335527793,0.7279547265724844,1.4543671005365824,1.5345633637461746,0.9783859082581589,0.33641238981340493,100,1.2102076943853255,0.124088533547634
50,29,0.7883608842878693,0.616563485023099,0.6883835824503785,1.3785496623477531,1.4751114978567714,0.9390178532197436,0.3202524053519602,100,1.1760842279468473,0.1205896870855287
50,30,0.7552863194708502,0.5881172246879689,0.6706198628177524,1.3236580053935756,1.3902699904730391,0.8958768094510522,0.30155274636962526,100,1.170584222613046,0.1200257445494319
70,2,3.913804736431858,3.3360719800479237,3.6564506491878137,4.220529942555945,4.529891863360579,3.9201207889328034,0.40462389179419533,100,3.8367681867847345,0.3934026696980695
