target_N_star,selection_strategy,selection_strategy_label,time_index,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws
50,circumferential,Circumferential,2025-10-03,5,2.5315160034717503,1.7944430073968707,2.1368895394839376,2.871540153265336,3.0232099351417823,2.4777065622806926,0.47173843002608035,20
50,circumferential,Circumferential,2025-10-03,10,2.1745451682481916,1.2176836464065823,1.488338172296077,2.407273708895892,2.445495746320615,1.9394107483806753,0.5163899424676099,20
50,circumferential,Circumferential,2025-10-03,20,1.7061957431717407,0.743174418551701,0.9266610158791416,1.7348817380391635,1.7668829455533808,1.3468121691309514,0.4516282141144578,20
50,circumferential,Circumferential,2025-10-04,5,2.5981800694512183,1.7150727948564501,2.1596010674119643,2.8681028723761175,3.131289275588673,2.497567077159734,0.4778998223591992,20
50,circumferential,Circumferential,2025-10-04,10,2.2552859616477186,1.1453393131976988,1.5507743807753187,2.485705141533799,2.6107503483436836,1.9893722584329445,0.5396376191917538,20
50,circumferential,Circumferential,2025-10-04,20,1.7318565760112832,0.7053210055924676,0.9715298858039444,1.78647433794675,1.798934390950138,1.3817908795572902,0.46102401418532907,20
50,circumferential,Circumferential,2025-10-05,5,2.88370205985736,2.1759430096455845,2.5158810753047685,3.1179262937502017,3.419151735172602,2.8107813986030705,0.4197535694999479,20
50,circumferential,Circumferential,2025-10-05,10,2.202678938461399,1.4179833188520532,1.6827181872182773,2.3899195711330976,2.4975856183758545,2.0443902863670402,0.4049300077993454,20
50,circumferential,Circumferential,2025-10-05,20,1.494812913048535,0.8735066277658997,1.043231357091273,1.5489055781140486,1.6178600837640302,1.3067914435370038,0.2912677211744611,20
50,circumferential,Circumferential,2025-10-06,5,2.4325930376555727,1.8640014166985082,2.2077227992270543,2.633382488484286,2.862705966477049,2.4125500274567826,0.3323756369596901,20
50,circumferential,Circumferential,2025-10-06,10,1.82919791583351,1.2385618921913275,1.490872031415854,1.9363993766774814,2.0434796426316675,1.7127519326813956,0.2853327606390747,20
50,circumferential,Circumferential,2025-10-06,20,1.1917184772907208,0.7548892477700889,0.9251202125930673,1.2244632780262026,1.2792306329773822,1.0779129272504249,0.19241355863977344,20
50,circumferential,Circumferential,2025-10-07,5,3.5542940120324378,2.925993381883789,3.323455253506835,3.7203659245846743,3.8712165077209253,3.4987070130124414,0.30621425045889,20
50,circumferential,Circumferential,2025-10-07,10,2.387074108138435,1.9123649475124642,2.1599875390351513,2.502528308149698,2.603690327623071,2.33364147190497,0.22635042159326835,20
50,circumferential,Circumferential,2025-10-07,20,1.4562853782986553,1.1611033775008204,1.2974016369850616,1.5213965006979477,1.554109056098537,1.4179918913586125,0.1383406784477716,20
50,circumferential,Circumferential,2025-10-08,5,3.2635195331335467,2.827209745891241,3.0578019176247047,3.590285433459745,3.7443417411657407,3.3118535210701388,0.3710208374863222,20
50,circumferential,Circumferential,2025-10-08,10,2.2715960378954003,1.861115516884274,2.095140916555583,2.514512465950483,2.6751460008517465,2.2835617594862505,0.2862380165053916,20
50,circumferential,Circumferential,2025-10-08,20,1.4059026660045846,1.1527268719181278,1.2829486519439681,1.5612936134348672,1.599721180269733,1.4064075826338942,0.18107924118572538,20
50,circumferential,Circumferential,2025-10-09,5,3.223795725101536,2.6409889030040254,3.1003627567280008,3.365344459353573,3.6709407936874197,3.2088996319425043,0.32189169897721054,20
50,circumferential,Circumferential,2025-10-09,10,2.1621911016773883,1.7896000932980487,2.088135490372839,2.2817195542684097,2.426792608874119,2.1552379960426484,0.20373227700225943,20
50,circumferential,Circumferential,2025-10-09,20,1.3291435703776515,1.072035151750344,1.2644126408594893,1.4035146708208057,1.509174736521564,1.3164670227305098,0.1426417626217495,20
50,circumferential,Circumferential,2025-10-10,5,2.787964973264083,2.169717607796166,2.522218873790487,2.9304538276688445,3.149155847376904,2.714603105474224,0.34057012926771735,20
50,circumferential,Circumferential,2025-10-10,10,2.0164767929062264,1.4396748958953862,1.7125287660724835,2.103899767968684,2.21534973980473,1.9058810854321746,0.28300197124824733,20
50,circumferential,Circumferential,2025-10-10,20,1.3028472003897067,0.8851616303898323,1.053129097390914,1.3358548931438738,1.4232375925928575,1.1957623265614965,0.1924265821109852,20
50,circumferential,Circumferential,2025-10-11,5,3.451048497020624,2.7940284620713536,3.1736833407788363,3.6142495886376667,4.0026403804246105,3.405584758479429,0.37446758846058603,20
50,circumferential,Circumferential,2025-10-11,10,2.367761282892035,1.8349806612552384,2.1191314007135644,2.5192228125219494,2.762766034292811,2.342591224452236,0.2917008390725783,20
50,circumferential,Circumferential,2025-10-11,20,1.4790115973707294,1.1246089911760793,1.3475910297882585,1.5800498598338506,1.7225887634239965,1.4640519227148736,0.18091429079018823,20
50,circumferential,Circumferential,2025-10-12,5,2.965067855483829,2.4203511611422655,2.831907853712683,3.1304119611140777,3.437245979358868,2.983096697263577,0.28917032732706066,20
50,circumferential,Circumferential,2025-10-12,10,2.030773185164125,1.6071256508834828,1.8957224947726647,2.1371859417443773,2.2782527888199806,2.008806616947698,0.1972316823710683,20
50,circumferential,Circumferential,2025-10-12,20,1.250081475587368,0.9961143971331801,1.1686867825408334,1.317058004911817,1.3852169895495396,1.232331222480907,0.12513892863266562,20
