target_N_star,selection_strategy,selection_strategy_label,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws
30,circumferential,Circumferential,21,0.7528932271070414,0.6463959815061829,0.6973761030611899,1.1051916516713702,1.1300004478520083,0.8499063715758322,0.20748788490719144,20
30,circumferential,Circumferential,22,0.6881586100969099,0.5960291646103044,0.6505913375682066,0.9964756744241801,1.0282457312401712,0.778741631788492,0.18190078028322534,20
30,circumferential,Circumferential,23,0.6284403066609066,0.5344311774080709,0.590628650878998,0.8891255311000347,0.9173264015019832,0.7029224128199489,0.15619008805458306,20
30,circumferential,Circumferential,24,0.5747636306614626,0.4849480527039263,0.5322615560936979,0.7914091077204023,0.8172884616314856,0.6309037230648598,0.13450480245553978,20
30,circumferential,Circumferential,25,0.5148459843856027,0.4371356251214742,0.4750811051152568,0.676071948595786,0.6962357678935829,0.5571543299816457,0.10547262042193878,20
30,circumferential,Circumferential,26,0.4509933010434312,0.3744901945295143,0.42244904405922634,0.5645246180751429,0.594136986582581,0.4783742769354099,0.08228771763008991,20
30,circumferential,Circumferential,27,0.3868193042996293,0.3136798008010002,0.36038782799477526,0.44363689320494304,0.46901531220231507,0.39679792921533963,0.055898097297229346,20
30,circumferential,Circumferential,28,0.31486726556532496,0.24075174820468023,0.2827096178236698,0.3407791461360317,0.3814644860512875,0.31313064495003456,0.04323636277422177,20
30,circumferential,Circumferential,29,0.20584529436436858,0.15168780105709542,0.19599080583547368,0.22276643156659326,0.2607475817752317,0.2077300137259936,0.031412137168346316,20
30,circumferential,Circumferential,30,0.0,0.0,0.0,0.0,1.774337979109182e-14,1.7880943199160343e-15,5.503861604213763e-15,20
30,cluster_concentrated,Cluster-concentrated,2,3.7818159333281347,3.425439256772294,3.5113294867563214,4.010770433722243,4.221883471346311,3.763312376456605,0.39041545020233487,20
30,cluster_concentrated,Cluster-concentrated,3,3.101936271399361,2.6054151323374697,2.9196843405814557,3.3348553998934936,3.8614368847945997,3.148029978210993,0.4422346159336946,20
30,cluster_concentrated,Cluster-concentrated,4,2.740010302185809,2.2248606147899253,2.512019334052905,2.8916169624578965,3.4011850031455477,2.752246717422006,0.412752757070751,20
30,cluster_concentrated,Cluster-concentrated,5,2.4462320008594256,1.9254669774409132,2.2049021956600705,2.66876535550999,3.1974549328290154,2.4977065389543265,0.4748837393940103,20
30,cluster_concentrated,Cluster-concentrated,6,2.220279735731132,1.7264221274375546,2.0158005846279528,2.4589977386852917,3.0726587925533253,2.2835463051833544,0.511474992795691,20
30,cluster_concentrated,Cluster-concentrated,7,2.0142227978589515,1.5694469915395475,1.8344421267809203,2.2208844553560527,2.893646663783299,2.1165153163284773,0.5470332952226022,20
30,cluster_concentrated,Cluster-concentrated,8,1.8410778903840908,1.4336349577539371,1.678624653698186,1.9852989935686183,2.7608146663706297,1.960856096294807,0.5806258406361672,20
30,cluster_concentrated,Cluster-concentrated,9,1.7150936303452413,1.3080333630280137,1.568870435100807,1.8700665743282499,2.6513872592721515,1.8424011334898283,0.5932151533534297,20
30,cluster_concentrated,Cluster-concentrated,10,1.5922111976784405,1.2070651454724575,1.4232593633313253,1.7389680255855784,2.5079538933779917,1.7232153602719045,0.5910577141937493,20
30,cluster_concentrated,Cluster-concentrated,11,1.485816736716699,1.1226009738119007,1.3610934916804303,1.5933630874285276,2.3941890980170313,1.616928561290583,0.5640812041051702,20
30,cluster_concentrated,Cluster-concentrated,12,1.3791220695123625,1.056193258450606,1.2469854551660589,1.5042877180827223,2.2184524488075463,1.5078111009680604,0.5463250054368425,20
30,cluster_concentrated,Cluster-concentrated,13,1.2714994578826997,0.9853252966887973,1.1957808422465845,1.4131774700595858,2.0993402439233577,1.4121493394126952,0.5188696046350825,20
30,cluster_concentrated,Cluster-concentrated,14,1.2151172624497188,0.8934468376384744,1.0877518717056895,1.3133218635968396,1.9862783472019345,1.320430635841993,0.4887826958174766,20
30,cluster_concentrated,Cluster-concentrated,15,1.1276129727713715,0.8691931357132721,1.0259232621543153,1.2195438348090164,1.818002585901739,1.2311929455593873,0.45901145679528355,20
30,cluster_concentrated,Cluster-concentrated,16,1.0529831200032298,0.8101458565982625,0.9604536324841014,1.1396097978335802,1.7271067011532564,1.1537199849898103,0.4265801015796856,20
30,cluster_concentrated,Cluster-concentrated,17,0.9887056123766104,0.7498338733942483,0.8873268714441082,1.0706738538703062,1.585583873623152,1.0749927971487676,0.3948761436012418,20
30,cluster_concentrated,Cluster-concentrated,18,0.9235120573375953,0.6973967096678885,0.8347912429646023,0.9975944422240867,1.4809123382293545,1.0036079295051885,0.35604610215498766,20
30,cluster_concentrated,Cluster-concentrated,19,0.8663386997295532,0.6591374780540978,0.7736503577757197,0.9232538379308786,1.3498786235264728,0.9295897419740544,0.32868306592866997,20
30,cluster_concentrated,Cluster-concentrated,20,0.7977054983514735,0.5971429732666202,0.7111613376165954,0.8663521292176561,1.2452166183921696,0.8590812059780646,0.29037384054123516,20
30,cluster_concentrated,Cluster-concentrated,21,0.7311532654104501,0.5675238784837742,0.6615948325533759,0.808356350880839,1.130608623688406,0.7891086681640658,0.2487633424597871,20
30,cluster_concentrated,Cluster-concentrated,22,0.6707805282057038,0.513269318732513,0.6045335746678591,0.7331564740095627,1.0146936449550483,0.7144622398155127,0.20781929721734563,20
30,cluster_concentrated,Cluster-concentrated,23,0.6088744047482567,0.47569217588107093,0.5469770994191157,0.6668335915576346,0.8850829520854487,0.6409130666246232,0.16799768264185672,20
30,cluster_concentrated,Cluster-concentrated,24,0.5449906284477488,0.4288576625943437,0.503611966919993,0.6178467639595462,0.7431748956317249,0.5687939828656182,0.12583503524791306,20
30,cluster_concentrated,Cluster-concentrated,25,0.4862516316454899,0.38813080842206543,0.44451295792558887,0.5393413503987458,0.6362445536427119,0.49813687669937234,0.09250083486077428,20
30,cluster_concentrated,Cluster-concentrated,26,0.4128349994195466,0.34384769577245505,0.38663391231350674,0.4606913172125611,0.5138060227356549,0.4259204804391902,0.06670357726523932,20
30,cluster_concentrated,Cluster-concentrated,27,0.3454992598382308,0.2897422698277508,0.3325978683598608,0.37042348883115733,0.42135985519528313,0.3501029957836505,0.046186723265518335,20
30,cluster_concentrated,Cluster-concentrated,28,0.2734763553175419,0.2404283448920008,0.2503464184326754,0.28957639044016426,0.29929160912002617,0.2682181337193505,0.027946869881516328,20
30,cluster_concentrated,Cluster-concentrated,29,0.17823789605323825,0.1427813591079755,0.16523142471097169,0.18867276086914242,0.21128769486127372,0.17610040000104607,0.02391619772868158,20
30,cluster_concentrated,Cluster-concentrated,30,0.0,0.0,0.0,4.169802430481862e-15,1.7419587855731497e-14,4.2722307676029044e-15,7.593988921329985e-15,20
30,equidistant,Spatially balanced,2,4.692530911729863,3.529049329863091,4.1390790115079295,5.172880495463456,5.830510789554184,4.650992475078224,0.6904783937009887,50
30,equidistant,Spatially balanced,3,3.8905519672884363,3.043640880929066,3.4409926587745634,4.386494577196029,5.048501385945857,3.9363674285772743,0.6225064286611036,50
30,equidistant,Spatially balanced,4,3.4750850418781565,2.666971716483141,2.9690189793826036,3.945688393813217,4.404190375153621,3.4678174447998686,0.5812248309730277,50
30,equidistant,Spatially balanced,5,3.0595094763810295,2.353420057485263,2.588966148676324,3.6386943938356007,4.0222515321751615,3.126305722934747,0.5782510011382572,50
30,equidistant,Spatially balanced,6,2.7427375091092974,2.1222748222285213,2.3726362721476413,3.4119255321859474,3.6885740063820234,2.8681542757427883,0.5729031453496355,50
30,equidistant,Spatially balanced,7,2.4884257780065395,1.9393582561444787,2.12743691854513,3.161529026537794,3.3900448517703308,2.6454544247215854,0.5771166069517062,50
30,equidistant,Spatially balanced,8,2.2924967658490214,1.772043063834302,1.93448627349925,2.914872413770216,3.1409973257998276,2.4561904794461125,0.577630726973358,50
30,equidistant,Spatially balanced,9,2.1058486398337317,1.6222128949806882,1.7959872657849623,2.725508781053485,2.923690171888867,2.2879445912931744,0.5714117245834482,50
30,equidistant,Spatially balanced,10,1.9569693892942364,1.5091120756533583,1.6605788938486206,2.5259930610696535,2.6943188246072607,2.1412577046212737,0.5615406901038776,50
30,equidistant,Spatially balanced,11,1.8090317028649339,1.399703070850864,1.5571590132627788,2.3617332770273225,2.547634738495691,2.0028314970713215,0.5431871639125085,50
30,equidistant,Spatially balanced,12,1.6880205152872991,1.2950822282978303,1.4442793339567597,2.214382001011053,2.3731196160229078,1.8768949245252835,0.5227563639288978,50
30,equidistant,Spatially balanced,13,1.5856034523598428,1.2225890374471475,1.3521136633245487,2.0847613164309506,2.2215335979207502,1.7572788861107274,0.49123008738933915,50
30,equidistant,Spatially balanced,14,1.4823450608744602,1.1526743495766638,1.2504712737412738,1.9404722954535147,2.0885918761377766,1.6480731998462048,0.4649071796972778,50
30,equidistant,Spatially balanced,15,1.3973878341474661,1.056959880348231,1.1770631386379056,1.8206639597984833,1.9511927568797125,1.538299456771729,0.4355894836305767,50
30,equidistant,Spatially balanced,16,1.3064782265699373,1.0006701141075618,1.11496557742975,1.6871290439570665,1.8368359911867387,1.4405370928388288,0.40589791269471204,50
30,equidistant,Spatially balanced,17,1.2170990072417405,0.9281699096192607,1.031392047718164,1.5884912969903098,1.7124026966736285,1.345302002135699,0.37932509721541013,50
30,equidistant,Spatially balanced,18,1.1219631854725165,0.8793349545819066,0.9616554542277541,1.487229476944104,1.5583311967239508,1.2490913902888199,0.3448237894740668,50
30,equidistant,Spatially balanced,19,1.0402919716871688,0.8109508841704541,0.9030961461845326,1.363378072109741,1.4634754431035053,1.162598899329564,0.31664725980073716,50
30,equidistant,Spatially balanced,20,0.9758234177740903,0.7596484099141858,0.8372650371728914,1.2641760038369572,1.342347500838791,1.0712301083530804,0.27588987942202753,50
30,equidistant,Spatially balanced,21,0.9018007367006824,0.6950141707663864,0.77482808511902,1.1690276762841585,1.2477904412379675,0.9837816161852367,0.24777620449038798,50
30,equidistant,Spatially balanced,22,0.833493658956441,0.6506172601022024,0.7077230248260619,1.0615562040442996,1.1399436679608874,0.8947688621629416,0.2087827816036603,50
30,equidistant,Spatially balanced,23,0.7658835368397234,0.5758317751765777,0.6518310680238344,0.957367201724404,1.039601126191287,0.8069921618871352,0.17659236350892452,50
30,equidistant,Spatially balanced,24,0.6849121086664383,0.5324131793714519,0.5979132867087196,0.8465998093272031,0.9139205702053351,0.7177671179036595,0.14260665698111843,50
30,equidistant,Spatially balanced,25,0.6138805901449725,0.47438300863050986,0.5252673706471132,0.7242359265497692,0.8026479094940355,0.6252734433219951,0.11514728727924643,50
30,equidistant,Spatially balanced,26,0.5259747109972387,0.41176256589607485,0.45949335520500734,0.6126294323683246,0.6821138237981971,0.5335095917927094,0.08984056619654777,50
30,equidistant,Spatially balanced,27,0.43273056643250696,0.33816805461026495,0.385541471139376,0.48283899018178894,0.5581228302051099,0.4378773116014031,0.06906746748291909,50
30,equidistant,Spatially balanced,28,0.3334436035765246,0.2570809616471788,0.2965074983068707,0.37223344323859664,0.4151229819555126,0.3327863575460268,0.048972454564139276,50
30,equidistant,Spatially balanced,29,0.21185214948191738,0.16308140106145252,0.17898992299986027,0.23916694399490818,0.2600513861371397,0.2089773222424519,0.03469838689605026,50
30,equidistant,Spatially balanced,30,0.0,0.0,0.0,0.0,1.765580976959998e-14,2.123659333871997e-15,5.810918961287984e-15,50
30,kmeans_stratified,k-means stratified,2,3.9368690305986638,2.9400437778022153,3.4590908386716714,4.522830011157322,5.273201391970221,4.01815553951275,0.7400752318066294,50
30,kmeans_stratified,k-means stratified,3,3.3232955668861948,2.4327534105429147,2.904143424882246,3.956182587982734,4.675414454886937,3.452451649041383,0.7199851194259578,50
30,kmeans_stratified,k-means stratified,4,2.8885053926272724,2.104184264179104,2.5127257637563543,3.664706883464648,4.497615344181922,3.092928851531714,0.7579487928553271,50
30,kmeans_stratified,k-means stratified,5,2.629626288787887,1.8789736935651438,2.2587528587304906,3.24681708234875,4.337299798319721,2.850414143925624,0.7925311658221438,50
30,kmeans_stratified,k-means stratified,6,2.390779202302128,1.6916364759671316,1.9897192950478357,2.942654606703779,4.279729707230376,2.6509731987400267,0.8487712344518946,50
30,kmeans_stratified,k-means stratified,7,2.212829419053139,1.5471876727053342,1.803251859093867,2.6469209712826443,4.156951411609115,2.4945309440513794,0.8862096654508825,50
30,kmeans_stratified,k-means stratified,8,2.0171356557887767,1.4433027437524417,1.662615606866089,2.4747921263903523,4.074231866165945,2.3580588938494267,0.9201188732946733,50
30,kmeans_stratified,k-means stratified,9,1.8626898891952461,1.304692724936707,1.5311854114944654,2.213002052954522,3.960172640794166,2.2241171432332543,0.9299098004132713,50
30,kmeans_stratified,k-means stratified,10,1.7405527943331212,1.2262171307792071,1.4274479639500695,2.0639189406195304,3.816354481580913,2.0941451871375296,0.9193694673451765,50
30,kmeans_stratified,k-means stratified,11,1.6141987257848895,1.1257273951522062,1.3220093210441672,1.9479154100504545,3.6291871916222442,1.9681342476577595,0.8904435812205784,50
30,kmeans_stratified,k-means stratified,12,1.5146525810573976,1.0557080625898034,1.2213027921929505,1.8312905142440077,3.464361008731317,1.8548896378495017,0.8588954677415561,50
30,kmeans_stratified,k-means stratified,13,1.4162204869428718,0.9975849876431714,1.1454248249575323,1.6879856269735416,3.260785173608627,1.743130454191484,0.8131444625498764,50
30,kmeans_stratified,k-means stratified,14,1.3329876304740425,0.9159977617446172,1.0737146746943653,1.5717074417514367,3.0674728805192975,1.6316189701326294,0.768132466015552,50
30,kmeans_stratified,k-means stratified,15,1.2327695943841508,0.8654251088909932,1.0077892215906985,1.482870029442863,2.8733793031942247,1.529189919017795,0.7199449175580034,50
30,kmeans_stratified,k-means stratified,16,1.161215631397403,0.8081078609462092,0.9348516471238766,1.3885286236679928,2.7080940677679637,1.4270612191096197,0.677500426960562,50
30,kmeans_stratified,k-means stratified,17,1.090136733627895,0.7636314479616998,0.8747185724805709,1.2932228384642324,2.5040197241049937,1.3345392885354466,0.6227219745252254,50
30,kmeans_stratified,k-means stratified,18,1.0082836857781883,0.7039674394154996,0.8251336697331937,1.2031741902084434,2.2745178008410307,1.2332163950733308,0.5671174793161188,50
30,kmeans_stratified,k-means stratified,19,0.9335257412335336,0.652093956553689,0.753174822145197,1.120007664054142,2.092260405655553,1.1398258111052428,0.5159430785026823,50
30,kmeans_stratified,k-means stratified,20,0.8604751587428783,0.6128584526976844,0.6994370677654804,1.0542850235957462,1.9111202140912997,1.0484203803433445,0.4615697462128942,50
30,kmeans_stratified,k-means stratified,21,0.801015951556145,0.5688685533605642,0.6576379136229727,0.959246707759485,1.7073410800325857,0.9555018195919928,0.40099957228300603,50
30,kmeans_stratified,k-means stratified,22,0.737157018105391,0.5106184967230902,0.6038767096793082,0.8823112587005221,1.4953812299550202,0.8545270834972769,0.33582181170858955,50
30,kmeans_stratified,k-means stratified,23,0.6759581501172842,0.4672378971901024,0.5481160760534711,0.812106915677107,1.261062619699288,0.7584687501876631,0.2703285591903684,50
30,kmeans_stratified,k-means stratified,24,0.5954261320137849,0.42513327588031263,0.49491438482478767,0.7337921384950281,1.0663902316933296,0.6619411452029371,0.21140077082342226,50
30,kmeans_stratified,k-means stratified,25,0.533024638978504,0.37324864579848543,0.44715130947139625,0.652608584976312,0.8649767533506296,0.5688828431008541,0.15737202478002268,50
30,kmeans_stratified,k-means stratified,26,0.4499510024089779,0.3242511598852878,0.39176496041610387,0.5619926856591742,0.7004958600795508,0.4776058961658321,0.11535824225052405,50
30,kmeans_stratified,k-means stratified,27,0.36250896444861425,0.2733301873129495,0.31915036208546965,0.43548790626824974,0.5192524875904497,0.38255271579878924,0.0794860835179648,50
30,kmeans_stratified,k-means stratified,28,0.28420823679205587,0.2082833412896936,0.2505222566981455,0.3241844184972392,0.37629179382954203,0.28821077503081766,0.052517775127170305,50
30,kmeans_stratified,k-means stratified,29,0.1791211489450537,0.12243674310538023,0.15691953190820354,0.2026666007147439,0.2610321703890408,0.18399950811424515,0.042162831853826827,50
30,kmeans_stratified,k-means stratified,30,0.0,0.0,0.0,0.0,1.737236455059703e-14,3.11144062921742e-15,7.583629511368054e-15,50
30,random,Random,2,3.91829398451715,2.9687686742835315,3.4472376627500703,4.427152074499039,4.967012681382754,3.919348139197894,0.6644058608811306,50
30,random,Random,3,3.2488904431430567,2.3185526915647894,2.8184721195339764,3.6482593078407985,4.376808903231737,3.2766264221613195,0.6350723205175403,50
30,random,Random,4,2.867093093297176,1.9504695076653795,2.359620138352039,3.2836206124373684,4.010935718309633,2.8688690231976226,0.647815452775274,50
30,random,Random,5,2.5422369061722305,1.7032127863405955,2.121280032362412,2.9359310878500215,3.907694407742089,2.611692726224585,0.6807823263065443,50
30,random,Random,6,2.2603103968135105,1.4969923287824611,1.88016983473435,2.7127296285026006,3.8906845343937286,2.4072447746584933,0.7270862214091635,50
30,random,Random,7,2.054821341938167,1.368887625030771,1.7022520174376554,2.568584558297318,3.8537675164114917,2.2481546386274003,0.7699293521734374,50
30,random,Random,8,1.8723630292100322,1.2584841802948206,1.5770837970033695,2.305541255660565,3.8028618152216587,2.117471462159122,0.8005962879445127,50
30,random,Random,9,1.7381897286045382,1.1399243075862724,1.4236705931810032,2.1475608907106194,3.7459705862183217,1.989209824917781,0.815760183630468,50
30,random,Random,10,1.5970404955047006,1.0533493616640743,1.3220730246645416,1.985066044320565,3.596865516527384,1.8673821203885868,0.809024522555989,50
30,random,Random,11,1.5058735472110167,0.9803686960608832,1.2363307547055409,1.827926889436894,3.4640600844106557,1.7554483351558772,0.7761709763571667,50
30,random,Random,12,1.3756517233646925,0.9141734532022383,1.1480540119773,1.7234790436567446,3.267770505104237,1.6487672614959095,0.7450696011478415,50
30,random,Random,13,1.3058032354806781,0.8542194983562579,1.0729944870146375,1.5770314112021024,3.090062141294852,1.5477760214459002,0.7155072993244335,50
30,random,Random,14,1.2100868130969245,0.8033651818271504,1.0066953503669986,1.5007354977538474,2.9112435032579524,1.4491478717144415,0.6715624450385784,50
30,random,Random,15,1.1414859084546642,0.7416307142720137,0.932641888494016,1.4012978558953877,2.74193495773228,1.358076096214074,0.632780169471668,50
30,random,Random,16,1.044023529916684,0.6979573606584768,0.8673951050897475,1.3090125582846233,2.548344476733889,1.2646910303793455,0.5871159552558735,50
30,random,Random,17,0.9959831210689575,0.6488164114738777,0.8181822600878472,1.2096186111531433,2.377295710754457,1.181645385542591,0.5465810040109627,50
30,random,Random,18,0.9118516868509374,0.6117511187967835,0.7646764007890736,1.1321494932583558,2.196496556363646,1.0973809254864964,0.498207051214529,50
30,random,Random,19,0.8603849750869681,0.5713850331687651,0.7122212152059907,1.0505622396484389,1.991726153939202,1.0152549495589966,0.4501107637202749,50
30,random,Random,20,0.8079756340460351,0.5301649107213203,0.6588688551554489,0.992196631940974,1.800851969852679,0.935336801039677,0.40229064324604913,50
30,random,Random,21,0.7369916174557786,0.490902011693135,0.620545527031849,0.9165960334300856,1.5804727295353818,0.8524990695878261,0.3438892333899383,50
30,random,Random,22,0.689124987197196,0.44690478646374526,0.5613561088992477,0.8463857991606347,1.3977580945160353,0.7679381901185726,0.2920310332662328,50
30,random,Random,23,0.6194398404044149,0.4171312404877047,0.5203259196959906,0.785982027337626,1.1695717141903275,0.6852093741190792,0.23483918720833757,50
30,random,Random,24,0.5663097376511821,0.37651159339494955,0.4686989978617608,0.6710556576704777,0.9630710799866137,0.6015771326939214,0.1806134618743663,50
30,random,Random,25,0.5004509350548337,0.3379269086193709,0.41961351806926,0.5838679754385319,0.7900906712201577,0.521907507902637,0.13709892536947418,50
30,random,Random,26,0.4431398282182761,0.3020443809781468,0.36414406752863177,0.5094642488333891,0.6110952625144133,0.4421098471705109,0.09822813774470004,50
30,random,Random,27,0.3590429782956964,0.2587225926761636,0.31379170709613413,0.4034134667453649,0.48781907974986016,0.36291916228604004,0.06997077625340113,50
30,random,Random,28,0.28093637427519874,0.20852214055853338,0.24826206910616633,0.3162658255435415,0.3569321082328497,0.27931407181699464,0.047503628454913405,50
30,random,Random,29,0.17944412164998783,0.1258077814110057,0.1581093957435662,0.20423149940226787,0.25936829797442446,0.184060945158283,0.03971068356393619,50
30,random,Random,30,0.0,0.0,0.0,0.0,1.753051544092326e-14,3.806462150178577e-15,8.045372917678218e-15,50
50,anti_cluster,Anti-cluster,2,4.7076357136092,4.585779596740445,4.624492587497537,4.762537523502374,4.906387595015375,4.717542469943757,0.10839515073224945,20
50,anti_cluster,Anti-cluster,3,3.940927680255805,3.842783521965835,3.897440124920961,3.968678865453981,4.00750556680611,3.936032451250142,0.057475184837599384,20
50,anti_cluster,Anti-cluster,4,3.4864581399097436,3.3715940561855016,3.4279990364584543,3.5150101073532225,3.53093774568534,3.470661971819027,0.055064566601857434,20
50,anti_cluster,Anti-cluster,5,3.1680799608971637,3.093469384774847,3.1315622231311258,3.1882804819276176,3.276844887093234,3.167967407322411,0.054151050903477084,20
50,anti_cluster,Anti-cluster,6,2.9144729004845793,2.8616069106939332,2.8810031264742073,2.9523982050181745,3.00360452888034,2.9223916811306556,0.05283966440113566,20
50,anti_cluster,Anti-cluster,7,2.7158350680977232,2.6364674413792657,2.6882442133584545,2.746658215169451,2.7701916523700865,2.712970510470165,0.04293187288387783,20
50,anti_cluster,Anti-cluster,8,2.524429586513561,2.4898605876799857,2.503826084258272,2.5492536407172635,2.568492086858653,2.523750907002628,0.031647867708230984,20
50,anti_cluster,Anti-cluster,9,2.3693229086952847,2.302947378871297,2.339156672763948,2.3908760411238825,2.416021024021978,2.364497970421574,0.035621246603163126,20
50,anti_cluster,Anti-cluster,10,2.255333347898062,2.222294101175609,2.2308537701182423,2.2694077655290052,2.283037713613496,2.2518533753355436,0.021380254267694156,20
50,anti_cluster,Anti-cluster,11,2.1328328148058437,2.1011342740144228,2.1230481919457973,2.144273840330647,2.1522334286820746,2.1321632021843264,0.019069114083387347,20
50,anti_cluster,Anti-cluster,12,2.0185185965047943,1.984242866523219,2.0073896431377647,2.0418820687189716,2.067396646189428,2.024216733580947,0.028376732375657375,20
50,anti_cluster,Anti-cluster,13,1.9233455658890808,1.889393278067239,1.902434701037834,1.9351227947627698,1.9752745824759117,1.9242232172005287,0.030103923511650862,20
50,anti_cluster,Anti-cluster,14,1.8226085036530009,1.7935324011241816,1.8138089801098425,1.8491679098797489,1.8656698551519784,1.8294258933639729,0.026800765715435444,20
50,anti_cluster,Anti-cluster,15,1.7498575238782146,1.724360575625438,1.7432822591478938,1.765381361271393,1.7741566297456746,1.7524164147355967,0.018067624647375158,20
50,anti_cluster,Anti-cluster,16,1.680786313066622,1.650574240246181,1.6730180985474903,1.6921101815684743,1.7068922435362044,1.6806363123382109,0.01906595278139783,20
50,anti_cluster,Anti-cluster,17,1.6065044734326634,1.580408021610754,1.59024020111936,1.6157425646472359,1.633269787310214,1.6051054585080535,0.019382480438444823,20
50,anti_cluster,Anti-cluster,18,1.5363997160381426,1.5164857072346252,1.523925746047563,1.552145669019752,1.5912805439431215,1.5418522385894933,0.025077136885271772,20
50,anti_cluster,Anti-cluster,19,1.4812499368825827,1.4583166150196578,1.467516967548832,1.4875386295410562,1.5090131813857781,1.4806222967462872,0.01688257731318309,20
50,anti_cluster,Anti-cluster,20,1.4186727352594308,1.3968877010925498,1.4050866098187336,1.4323155968354244,1.4378638834685002,1.4180184280046866,0.017116362893915844,20
50,anti_cluster,Anti-cluster,21,1.3553983292583802,1.3318516982298652,1.3461777792460434,1.3711175331085617,1.4035453922015908,1.360044204395952,0.022455047539597376,20
50,anti_cluster,Anti-cluster,22,1.3088132332337865,1.2828213840718259,1.2980968384261407,1.321142473417448,1.326622722240775,1.307936546108066,0.016003632746179657,20
50,anti_cluster,Anti-cluster,23,1.259702068641037,1.2436818163862964,1.253069275953802,1.272648803396207,1.283800030922688,1.261591748751938,0.01468981879859763,20
50,anti_cluster,Anti-cluster,24,1.205706787178952,1.1921489271377346,1.1943590539632516,1.2178372954684884,1.233579119684217,1.2076212087536629,0.014576185777219029,20
50,anti_cluster,Anti-cluster,25,1.159682165028291,1.1421632389856027,1.1491716407900963,1.1696020501492925,1.181559192038261,1.1600069237144603,0.01392966130615247,20
50,anti_cluster,Anti-cluster,26,1.1164977970755732,1.102023353875823,1.1082901728719694,1.122464948942563,1.1311850529965184,1.1148197401396032,0.012609947503758125,20
50,anti_cluster,Anti-cluster,27,1.0742474434710956,1.0563655043032907,1.0605839647774347,1.0803903046103889,1.0953871366503298,1.0721958583262636,0.013730368976794815,20
50,anti_cluster,Anti-cluster,28,1.0251133384849291,1.0115199881649248,1.0192971195454894,1.031098530997781,1.0435397645955957,1.0261506223534935,0.012149231225671566,20
50,anti_cluster,Anti-cluster,29,0.9825256702620594,0.971449329603313,0.9752760143171165,0.992477427889741,1.0082029617398214,0.9847090802648438,0.012496318811323943,20
50,anti_cluster,Anti-cluster,30,0.9507875521354786,0.922604766982662,0.936385097900527,0.9551680338466597,0.959599410089291,0.9459854438426605,0.013570268520516047,20
50,circumferential,Circumferential,2,4.093293232349981,2.8777925302681515,3.7381012249492636,4.382278934016624,4.778940894171476,4.0057423789748885,0.584268329636489,20
50,circumferential,Circumferential,3,3.47114467241565,2.4829715069489477,3.335062275947359,3.727713848612705,4.024488465596536,3.446573666369125,0.4862073979663562,20
50,circumferential,Circumferential,4,3.1336063930048916,2.1783139126456654,2.9796731250704247,3.3395168724397157,3.599892085336633,3.0718414930575273,0.44362947743617376,20
50,circumferential,Circumferential,5,2.906639767001524,1.9953998368462842,2.629480051326964,3.0661550828667328,3.23032333210057,2.7916900655019794,0.3958271515847942,20
50,circumferential,Circumferential,6,2.7071498516194,1.8224183437078136,2.354313306708368,2.8625332390413223,3.0479286844416453,2.5857370727928783,0.4049829931877395,20
50,circumferential,Circumferential,7,2.4993587660599372,1.7001471985448537,2.177935195053897,2.6399173398437417,2.7818365156454,2.388485469245639,0.37311569428693014,20
50,circumferential,Circumferential,8,2.329150430628996,1.627791209515937,2.0021644085384374,2.5119043676102173,2.6408952379686754,2.2390011833117063,0.3549472567428924,20
50,circumferential,Circumferential,9,2.2171386264110633,1.5067096256236039,1.9087351842381601,2.3614876225258747,2.471664001052221,2.1075133723730275,0.33731759776125364,20
50,circumferential,Circumferential,10,2.100291051106337,1.4129564939034431,1.7803299725775814,2.2238396347378826,2.336877536636764,1.982744086571359,0.32693704523876527,20
50,circumferential,Circumferential,11,2.0001390121930074,1.3456458318396147,1.6701495205867158,2.1276570474882663,2.2359859255701666,1.8856591258378743,0.315899648778944,20
50,circumferential,Circumferential,12,1.8730860884185287,1.2968771113420745,1.590282225149497,2.0246562086202884,2.111288667344681,1.7875009328483653,0.301648223158666,20
50,circumferential,Circumferential,13,1.8331742249931633,1.223941984338641,1.5005180933371014,1.9312580998955595,2.0168694743813016,1.707959522655825,0.29539877962140026,20
50,circumferential,Circumferential,14,1.756999126522408,1.1676183851483344,1.4013468939583889,1.830622705145474,1.899142815703239,1.6231251545191472,0.2809275054987444,20
50,circumferential,Circumferential,15,1.6674849254442834,1.1026019769643098,1.3586425231650938,1.7533939425836718,1.8151939942175195,1.5528799689644963,0.2668189539416836,20
50,circumferential,Circumferential,16,1.5891972942842396,1.0439913153924718,1.292822304458352,1.6909529956434266,1.7713951299620663,1.4900967239870686,0.26658238228662406,20
50,circumferential,Circumferential,17,1.5204845964579197,1.007431590181244,1.2375223148556662,1.6218441836694748,1.6908925698961481,1.4214578156454847,0.25337146817179435,20
50,circumferential,Circumferential,18,1.4658886154338924,0.9811895307426535,1.1821908330954598,1.5645494177867485,1.6229634128495845,1.3666982108016639,0.24126824656101548,20
50,circumferential,Circumferential,19,1.4103449867256086,0.9210235984810045,1.1556949106129224,1.4876757199741768,1.5627887720454927,1.3065974965272482,0.23547245866677338,20
