target_N_star,selection_strategy,selection_strategy_label,time_index,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws
50,kmeans_stratified,k-means stratified,2026-04-15,20,0.2066383763837647,0.16234778597785857,0.1857700645756476,0.22910493542435284,0.26585267527675377,0.20908750922509192,0.03578322690455841,50
50,kmeans_stratified,k-means stratified,2026-04-16,5,0.19450184501844991,0.1623981549815492,0.1827509225092253,0.20850184501844993,0.24625018450184497,0.19786,0.02352009948471948,50
50,kmeans_stratified,k-means stratified,2026-04-16,10,0.13400184501844992,0.1177518450184499,0.12749907749077438,0.14449815498155005,0.16660018450184602,0.1374104428044281,0.016262853111969518,50
50,kmeans_stratified,k-means stratified,2026-04-16,20,0.08425000000000082,0.07508833025830264,0.07899907749077495,0.09675046125461229,0.1283241697416979,0.09138514760147604,0.01822057291521396,50
50,kmeans_stratified,k-means stratified,2026-04-17,5,1.027937269372694,0.8969690036900373,0.9749686346863469,1.0634372693726943,1.1805874538745382,1.026587527675277,0.08525185752711338,50
50,kmeans_stratified,k-means stratified,2026-04-17,10,0.6986872693726931,0.5927190036900367,0.651405904059041,0.7368745387453872,0.8656564575645758,0.7054849077490775,0.0812081028950166,50
50,kmeans_stratified,k-means stratified,2026-04-17,20,0.4523122693726931,0.37094953874538744,0.41453113468634695,0.5025004612546125,0.7181995387453876,0.47977994464944657,0.10341167648770974,50
50,kmeans_stratified,k-means stratified,2026-04-18,5,0.17099999999999982,0.14392962962962974,0.1537962962962951,0.19382407407407398,0.22930370370370443,0.17661555555555541,0.02756054629542264,50
50,kmeans_stratified,k-means stratified,2026-04-18,10,0.12870370370370487,0.10129629629629507,0.11135185185185192,0.16189814814814785,0.19452037037037057,0.13768518518518544,0.03218990068849546,50
50,kmeans_stratified,k-means stratified,2026-04-18,20,0.10172685185185193,0.06474537037037051,0.07276157407407324,0.1300787037037039,0.18507037037037,0.11195166666666673,0.046100646577107836,50
50,kmeans_stratified,k-means stratified,2026-04-19,5,0.2539485294117656,0.21084852941176518,0.23152573529411735,0.2820514705882342,0.32127169117647064,0.259216323529412,0.03435213437242501,50
50,kmeans_stratified,k-means stratified,2026-04-19,10,0.1865000000000001,0.14464852941176537,0.16152573529411796,0.2198749999999995,0.2840514705882345,0.19623352941176486,0.04389447971514532,50
50,kmeans_stratified,k-means stratified,2026-04-19,20,0.13144852941176532,0.09222647058823412,0.10407352941176506,0.17257352941176407,0.2332735294117644,0.14697661764705888,0.05280783598418621,50
50,kmeans_stratified,k-means stratified,2026-04-20,5,0.35595588235294073,0.29334411764705964,0.3369779411764704,0.37804411764705903,0.4103441176470592,0.35832088235294124,0.04554914326034315,50
50,kmeans_stratified,k-means stratified,2026-04-20,10,0.25704411764705926,0.19864485294117656,0.22922794117646972,0.27320588235294085,0.31698014705882405,0.25676823529411746,0.04688292122276284,50
50,kmeans_stratified,k-means stratified,2026-04-20,20,0.16674999999999907,0.124945588235295,0.14721691176470564,0.2093529411764694,0.2987705882352945,0.18747588235294124,0.06432058164662323,50
50,kmeans_stratified,k-means stratified,2026-04-21,5,0.261919117647059,0.2299919117647053,0.24795955882352905,0.2754595588235291,0.29309191176470595,0.2605097058823532,0.02270938344016871,50
50,kmeans_stratified,k-means stratified,2026-04-21,10,0.1819999999999995,0.15668860294117523,0.16866911764705783,0.19658088235294247,0.23039191176470483,0.18497970588235293,0.023879564034760374,50
50,kmeans_stratified,k-means stratified,2026-04-21,20,0.11483088235294225,0.09830588235294209,0.10712316176470682,0.1627058823529426,0.20608088235294195,0.13475088235294141,0.0401675543098204,50
