target_N_star,selection_strategy,selection_strategy_label,time_index,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws
50,random,Random,2025-12-22,10,0.19611250000000102,0.1695699999999995,0.18654081632653097,0.21522959183673396,0.2355500000000009,0.20003505442176883,0.021278126566444466,50
50,random,Random,2025-12-22,20,0.12069183673469386,0.10208530612244882,0.11467448979591732,0.13176530612244586,0.14477500000000093,0.1222281598639453,0.013295378214700565,50
50,random,Random,2025-12-23,5,0.34533673469387915,0.2759938775510201,0.3158724489795901,0.3739183673469393,0.43109166666666787,0.34896520748299326,0.05054765836998407,50
50,random,Random,2025-12-23,10,0.23934693877551005,0.19187142857142883,0.21970000000000023,0.2674897959183693,0.3154016666666676,0.24600703401360555,0.03830367971598836,50
50,random,Random,2025-12-23,20,0.15060408163265215,0.1169714285714277,0.13713010204081622,0.17022499999999852,0.20918530612244876,0.1549098673469384,0.027219921016339493,50
50,random,Random,2025-12-24,5,0.6210346938775508,0.5046299999999972,0.5887316326530612,0.6889438775510222,0.746516122448979,0.636912506802721,0.0864128679862575,50
50,random,Random,2025-12-24,10,0.42686224489795865,0.3361800000000009,0.3952285714285706,0.4713061224489774,0.5289491836734657,0.4348529625850337,0.06552216443937046,50
50,random,Random,2025-12-24,20,0.2616224489795904,0.20608250000000056,0.2424499999999976,0.29709056122448674,0.3315224999999996,0.2686886088435371,0.0403995601337275,50
50,random,Random,2025-12-25,5,0.6415408163265308,0.5261600000000006,0.57084166666667,0.7140176445578232,0.8466812500000025,0.6538567061803442,0.10882778000923336,50
50,random,Random,2025-12-25,10,0.44447959183672925,0.3486089795918403,0.39823469387754695,0.5063750000000011,0.5749687500000011,0.4526073467216672,0.07721904923020638,50
50,random,Random,2025-12-25,20,0.27647704081632707,0.21368397959184024,0.24504846938775549,0.31643333333333246,0.35233124999999893,0.2810567769575918,0.04752969336089536,50
50,random,Random,2025-12-26,5,0.4928959183673447,0.41018000000000016,0.4509500000000024,0.5466816326530628,0.6223718367346954,0.5017424353741494,0.06806597044562816,50
50,random,Random,2025-12-26,10,0.33924999999999894,0.27379999999999943,0.3004499999999992,0.3747316326530603,0.43930500000000006,0.3428609693877551,0.05238791767405144,50
50,random,Random,2025-12-26,20,0.2067244897959153,0.1658150000000008,0.18401250000000102,0.2302500000000025,0.2725251020408164,0.21117547959183663,0.03519958232532879,50
50,random,Random,2025-12-27,5,0.6050000000000013,0.47737551020408076,0.5454795918367337,0.6558877551020403,0.7399099999999993,0.6057693707482994,0.08916090835657081,50
50,random,Random,2025-12-27,10,0.4145510204081635,0.3147877551020404,0.3747387755102043,0.44993124999999656,0.5061899999999979,0.4133317312925172,0.06178766003916645,50
50,random,Random,2025-12-27,20,0.25585102040816476,0.1936631632653052,0.23298877551020336,0.2801683673469384,0.3093000000000014,0.2553137210884351,0.039082843041650606,50
50,random,Random,2025-12-28,5,0.7156734693877542,0.5842300000000031,0.6511315901360533,0.7646785714285715,0.8430099999999984,0.7151818435374152,0.08551651098549944,50
50,random,Random,2025-12-28,10,0.48076122448979763,0.39083000000000057,0.44934897959183395,0.5207499999999978,0.5725749999999995,0.4840628197278914,0.057881966358470836,50
50,random,Random,2025-12-28,20,0.2972612244897954,0.23899683673469277,0.2759885204081649,0.3188125000000035,0.3487399999999992,0.2961064931972789,0.034528014483446355,50
50,random,Random,2025-12-29,5,0.2011551020408162,0.17360586734693856,0.1841698554421769,0.22859840425531863,0.4531518707483,0.22729904834274126,0.08683401483354075,50
50,random,Random,2025-12-29,10,0.13399999999999945,0.11431750000000022,0.12210204081632636,0.17109693877550924,0.4673018707482995,0.17097140208423794,0.10077954741100216,50
50,random,Random,2025-12-29,20,0.0806704081632652,0.06946336734693855,0.07445612244897992,0.10521428571428548,0.46836212548849343,0.12220519127225372,0.10694869824258187,50
50,random,Random,2025-12-30,5,0.27739498299319676,0.22179208333333333,0.25505,0.311522448979592,0.37255727040816333,0.28695264806773774,0.05390377045971784,50
50,random,Random,2025-12-30,10,0.1935,0.14751208333333357,0.1713750000000006,0.24713690476190442,0.2848980677377335,0.21018874026631934,0.05012952740680905,50
